Journée du 20/04/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	52276	53300	52300		
00:15	52011	52300	51400		
00:30	50490	51300	50500		
00:45	49212	50200	49450		
01:00	48354	49100	48400		
01:15	48950	49350	48600		
01:30	48460	49600	48800		
01:45	48647	49500	48750		
02:00	48057	49400	48700		
02:15	48361	48950	47950		
02:30	47337	48500	47200		
02:45	46702	47700	46450		
03:00	45657	46900	45700		
03:15	45359	46300	45300		
03:30	44720	45700	44900		
03:45	44158	45350	44450		
04:00	44061	45000	44000		
04:15	44167	44850	43850		
04:30	43811	44700	43700		
04:45	44003	44750	43900		
05:00	44428	44800	44100		
05:15	45328	45650	44950		
05:30	45882	46500	45800		
05:45	46436	47350	46800		
06:00	47791	48200	47800		
06:15	49258	49500	48950		
06:30	50114	50800	50100		
06:45	50780	51650	51050		
07:00	51962	52500	52000		
07:15	53017	53700	53150		
07:30	54303	54900	54300		
07:45	55197	55750	55050		
08:00	55807	56600	55800		
08:15	56657	57300	56450		
08:30	57101	58000	57100		
08:45	58038	58450	57750		
09:00	58412	58900	58400		
09:15	58888	59150	58800		
09:30	58847	59400	59200		
09:45	59180	59450	59300		
10:00	59212	59500	59400		
10:15	59000	59400	59250		
10:30	59074	59300	59100		
10:45	58850	59200	58950		
11:00	58850	59100	58800		
11:15	58813	59050	58650		
11:30	58620	59000	58500		
11:45	58710	59100	58800		
12:00	58686	59200	59100		
12:15	58629	58700	58650		
12:30	58422	58200	58200		
12:45	59251	58850	58750		
13:00	58413	59500	59300		
13:15	57975	58650	58250		
13:30	57241	57800	57200		
13:45	57565	57750	57150		
14:00	57137	57700	57100		
14:15	57497	57650	57100		
14:30	56835	57600	57100		
14:45	56018	56850	56350		
15:00	55598	56100	55600		
15:15	55149	55700	55150		
15:30	54749	55300	54700		
15:45	54361	54800	54200		
16:00	53498	54300	53700		
16:15	53179	53900	53250		
16:30	53010	53500	52800		
16:45	52676	53150	52450		
17:00	52013	52800	52100		
17:15	51534	52500	51750		
17:30	51327	52200	51400		
17:45	51484	52350	51550		
18:00	51456	52500	51700		
18:15	51750	52900	52050		
18:30	52173	53300	52400		
18:45	52823	54000	53100		
19:00	53120	54700	53800		
19:15	53135	54650	53700		
19:30	53129	54600	53600		
19:45	52903	54550	53550		
20:00	52477	54500	53500		
20:15	52539	54400	53350		
20:30	52032	54300	53200		
20:45	52857	54850	53750		
21:00	53370	55400	54300		
21:15	53604	55300	54200		
21:30	53325	55200	54100		
21:45	52428	54500	53400		
22:00	51890	53800	52700		
22:15	52323	54300	53200		
22:30	52892	54800	53700		
22:45	55026	55750	54650		
23:00	54472	56700	55600		
23:15	54514	55850	54850		
23:30	54055	55000	54100		
23:45	54170	54250	53800		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
