Journée du 01/11/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	738	1468	42781	857	3952	4237	-1774	2932	52261	51200	52300		
00:15	0	660	1379	43331	875	3936	4664	-2796	2995	52049	50400	51700		
00:30	0	636	1267	42492	877	3004	4693	-1948	2943	51021	49600	51100		
00:45	0	651	1301	42830	898	1566	4869	-2578	3041	49538	48650	50000		
01:00	0	617	1279	42231	934	1831	4835	-2735	2987	48994	47700	48900		
01:15	0	634	1299	42623	952	1880	4868	-3120	3023	49136	48150	48950		
01:30	0	610	1275	42293	958	1874	4893	-3135	3002	48770	48600	49000		
01:45	0	628	1302	42189	984	1838	4946	-3114	3050	48774	48250	48900		
02:00	0	611	1293	41620	1022	1843	4956	-3274	3034	48072	47900	48800		
02:15	0	657	1332	42482	1014	1733	5290	-3821	3226	48687	47200	48150		
02:30	0	611	1309	41765	996	1721	5329	-4242	3189	47490	46500	47500		
02:45	0	604	1193	41725	975	517	5328	-3732	3140	46611	45650	46550		
03:00	0	593	1209	41312	946	487	5331	-4248	3137	45630	44800	45600		
03:15	0	604	1057	41704	938	405	5330	-4817	3092	45222	44250	45150		
03:30	0	581	1030	41321	935	430	5261	-4971	3033	44588	43700	44700		
03:45	0	605	975	41232	940	394	5332	-5499	3064	43980	43200	44200		
04:00	0	611	988	41073	903	625	5332	-5817	3075	43716	42700	43700		
04:15	0	669	1029	41964	906	1240	5332	-7568	3145	43573	42350	43500		
04:30	0	676	1030	41891	912	1235	5333	-7631	3153	43445	42000	43300		
04:45	0	693	1022	41920	868	1240	5327	-7730	3164	43342	42050	43250		
05:00	0	740	1019	41998	835	1102	5327	-7508	3208	43512	42100	43200		
05:15	0	766	1293	42062	813	551	5329	-6944	3332	43871	42300	43650		
05:30	0	816	1258	42180	810	523	5334	-6814	3370	44109	42500	44100		
05:45	0	876	1355	42002	829	716	5333	-6993	3462	44119	42850	44200		
06:00	0	912	1326	42317	813	935	5338	-7236	3488	44407	43200	44300		
06:15	0	957	1414	42545	826	969	5342	-7028	3564	45025	43300	44750		
06:30	0	1056	1431	42954	853	982	5341	-7404	3665	45214	43400	45200		
06:45	0	1091	1559	42996	895	969	5342	-7364	3745	45489	43400	45550		
07:00	0	1076	1741	42924	921	983	5340	-7036	3795	45949	43400	45900		
07:15	0	1133	1894	43085	974	885	5343	-7020	3907	46295	43500	46050		
07:30	0	1158	1876	43188	980	1436	5339	-7856	3923	46123	43600	46200		
07:45	0	1136	1904	42345	1005	1426	5345	-6956	3914	46206	44150	46500		
08:00	0	1260	1928	42629	975	1470	5348	-6705	4043	46905	44700	46800		
08:15	0	1457	1969	42714	1008	1914	5370	-6947	4255	47485	45650	47450		
08:30	0	1623	2072	42579	945	2367	5369	-6813	4451	48143	46600	48100		
08:45	0	1709	2108	43044	916	2387	5365	-6521	4545	49010	47450	48850		
09:00	0	1784	2234	43240	940	2959	5366	-6900	4663	49623	48300	49600		
09:15	0	1778	2253	43170	899	3426	5415	-6633	4684	50310	48950	50150		
09:30	0	1857	2256	43474	879	3765	5410	-6895	4759	50747	49600	50700		
09:45	0	1874	2267	43434	822	4088	5412	-6753	4780	51145	50000	51200		
10:00	0	1847	2252	43381	807	4454	5408	-6446	4747	51704	50400	51700		
10:15	0	1677	2245	43092	788	4473	5476	-5912	4608	51841	50600	51800		
10:30	0	1728	2252	43282	776	4417	5481	-6013	4662	51923	50800	51900		
10:45	0	1703	2249	43364	758	4639	5479	-6253	4636	51940	50900	51450		
11:00	0	1659	2244	43275	714	4649	5464	-6061	4586	51945	51000	51000		
11:15	0	1662	2241	43243	716	4710	5537	-6030	4617	52080	51150	51150		
11:30	0	1673	2235	43317	743	4648	5533	-5839	4624	52311	51300	51300		
11:45	0	1559	2238	43175	752	4765	5535	-5476	4516	52549	51700	51700		
12:00	0	1746	2249	43457	786	4630	5534	-5228	4699	53175	52100	52100		
12:15	0	1626	2230	43235	815	4592	5562	-4096	4588	53965	52400	52400		
12:30	0	1591	2240	43112	865	4591	5558	-3868	4557	54088	52700	52700		
12:45	0	1850	2232	43466	884	5282	5546	-4071	4798	55191	53300	53250		
13:00	0	1638	2202	43144	877	5240	5546	-4139	4583	54510	53900	53800		
13:15	0	1981	2251	43628	844	5190	5531	-5737	4924	53689	52650	52650		
13:30	0	1752	2208	43268	824	4753	5525	-5645	4686	52686	51400	51500		
13:45	0	1622	2211	43217	832	4385	5530	-5676	4565	52123	50900	50950		
14:00	0	1515	2204	42999	865	4267	5523	-5882	4457	51493	50400	50400		
14:15	0	1672	2257	43535	875	4182	5430	-6714	4589	51238	49750	49750		
14:30	0	1523	2236	43142	899	4075	5427	-6827	4438	50476	49100	49100		
14:45	0	1479	2238	42898	952	3565	5436	-6883	4399	49685	48400	48600		
15:00	0	1356	2222	42430	936	3874	5432	-7257	4274	48993	47700	48100		
15:15	0	1580	2256	43288	937	3885	5372	-8611	4478	48709	47300	47850		
15:30	0	1469	2232	42913	947	3822	5372	-8340	4362	48416	46900	47600		
15:45	0	1454	2234	42870	1002	3573	5370	-8370	4348	48134	46550	47300		
16:00	0	1529	2236	43165	1025	3156	5369	-8651	4420	47831	46200	47000		
16:15	0	1682	2239	43577	1057	3142	5306	-9108	4543	47896	46100	46900		
16:30	0	1691	2282	43651	1095	3334	5320	-9565	4572	47808	46000	46800		
16:45	0	1720	2297	43737	1073	3373	5312	-9530	4603	47983	46400	47050		
17:00	0	1667	2316	43651	1054	3506	5317	-8955	4561	48557	46800	47300		
17:15	0	1450	2268	42880	1047	3669	5289	-7670	4324	48934	47800	48150		
17:30	0	1667	2277	43354	1061	4154	5291	-7650	4536	50154	48800	49000		
17:45	0	1913	2306	43669	1084	5322	5287	-7445	4781	52136	50500	51000		
18:00	0	1894	2198	43691	1076	6680	5310	-6662	4733	54187	52200	53000		
18:15	0	1654	2158	43648	1099	6340	5314	-4440	4490	55773	53550	54150		
18:30	0	1792	2224	43804	1084	7196	5313	-4847	4646	56566	54900	55300		
18:45	0	1879	2342	43814	1111	7804	5319	-4961	4774	57309	55650	56200		
19:00	0	1924	2388	43811	1100	8283	5325	-4754	4837	58079	56400	57100		
19:15	0	1835	2368	43790	1091	7539	5322	-3994	4743	57952	56100	56650		
19:30	0	1830	2388	43809	1098	7364	5323	-4083	4746	57730	55800	56200		
19:45	0	1770	2436	43773	1057	7219	5320	-4242	4704	57334	55350	55750		
20:00	0	1642	2401	43786	1057	6992	5324	-4168	4570	57035	54900	55300		
20:15	0	1592	2399	43531	1032	6702	5328	-4336	4523	56249	54250	54850		
20:30	0	1583	2419	43475	989	5982	5329	-4305	4522	55473	53600	54400		
