Journée du 05/09/2011
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	43173	43600	43200	3	778	108	40763	1522	ND	4525	ND	1597	-6123	29	ND	ND	ND	ND	ND	ND	
00:15	42548	42650	42050	3	923	107	41524	1553	ND	4140	ND	1609	-7314	32							
00:30	40905	41700	40900	3	789	108	40630	1540	ND	3497	ND	1614	-7277	30							
00:45	39602	40600	39800	3	761	110	40821	1518	ND	2708	ND	1610	-7931	30							
01:00	38796	39500	38700	3	763	108	41123	1517	ND	1869	ND	1608	-8197	30	ND	ND	ND	ND	ND	ND	
01:15	39050	39600	38750	3	734	109	41131	1561	ND	1435	ND	1606	-7531	30							
01:30	38197	39700	38800	3	598	111	40120	1552	ND	1425	ND	1605	-7219	28							
01:45	38607	39450	38500	3	595	109	40338	1559	ND	1337	ND	1599	-6934	28							
02:00	37991	39200	38200	3	541	109	39819	1586	ND	1305	ND	1598	-6972	27	ND	ND	ND	ND	ND	ND	
02:15	38347	38650	37650	3	561	105	41117	1610	ND	1395	ND	1605	-8050	26							
02:30	37148	38100	37100	3	569	106	40549	1639	ND	902	ND	1603	-8223	27							
02:45	36605	37450	36500	3	553	106	40330	1663	ND	735	ND	1604	-8391	27							
03:00	35903	36800	35900	3	557	103	40180	1628	ND	523	ND	1608	-8700	27	ND	ND	ND	ND	ND	ND	
03:15	35466	36300	35500	3	558	145	39860	1673	ND	219	ND	1601	-8596	28							
03:30	35007	35800	35100	3	562	143	39354	1691	ND	185	ND	1601	-8534	28							
03:45	34644	35450	34800	3	545	140	38906	1784	ND	210	ND	1598	-8544	28							
04:00	34561	35100	34500	3	541	142	38758	1720	ND	147	ND	1599	-8350	28	ND	ND	ND	ND	ND	ND	
04:15	34779	35250	34600	3	554	232	38923	1683	ND	73	ND	1603	-8294	29							
04:30	34686	35400	34700	3	548	273	38877	1682	ND	58	ND	1604	-8361	29							
04:45	34880	35700	35100	3	552	279	38966	1697	ND	110	ND	1599	-8327	29							
05:00	35454	36000	35500	3	553	329	39229	1688	ND	327	ND	1601	-8278	30	ND	ND	ND	ND	ND	ND	
05:15	36449	36800	36300	3	564	439	39453	1697	ND	1229	ND	1605	-8543	30							
05:30	37098	37600	37100	3	573	472	40012	1719	ND	1308	ND	1608	-8599	30							
05:45	37853	38600	38000	3	542	471	40304	1733	ND	2156	ND	1599	-8957	28							
06:00	38940	39600	38900	3	526	497	40187	1752	ND	2260	ND	1598	-7886	28	ND	ND	ND	ND	ND	ND	
06:15	40702	41200	40400	3	573	742	41299	1734	ND	2930	ND	1607	-8187	30							
06:30	42012	42800	41900	3	576	901	41773	1781	ND	3022	ND	1604	-7651	31							
06:45	43026	44150	43150	3	604	1148	42371	1771	ND	3259	ND	1597	-7728	32							
07:00	44500	45500	44400	3	621	1460	42600	1785	ND	4006	ND	1600	-7577	34	ND	ND	ND	ND	ND	ND	
07:15	45608	46550	45550	3	660	1567	42305	1856	ND	4069	ND	1609	-6464	35							
07:30	46683	47600	46700	3	784	1712	42905	1805	ND	4173	ND	1602	-6302	38							
07:45	47268	48350	47450	3	845	1893	42922	1711	ND	4816	ND	1601	-6524	40							
08:00	48204	49100	48200	3	921	2174	43494	1691	ND	4892	ND	1622	-6594	42	ND	ND	ND	ND	ND	ND	
08:15	48761	49800	48700	3	833	2233	42917	1686	ND	4957	ND	1720	-5591	42							
08:30	49209	50500	49200	3	863	2399	43288	1636	ND	5025	ND	1724	-5730	43							
08:45	49486	50900	49550	3	830	2910	43238	1623	ND	5050	ND	1719	-5889	46							
09:00	49896	51300	49900	3	772	2971	43191	1698	ND	4914	ND	1721	-5376	45	ND	ND	ND	ND	ND	ND	
09:15	50687	51950	50550	3	768	3016	43724	1760	ND	5210	ND	1934	-5730	46							
09:30	51210	52600	51200	3	665	3048	43927	1815	ND	5484	ND	1936	-5669	44							
09:45	51483	52900	51500	3	616	2910	43900	1824	ND	5629	ND	1943	-5345	43							
10:00	51755	53200	51800	3	621	2957	44191	1919	ND	5511	ND	1945	-5393	43	ND	ND	ND	ND	ND	ND	
10:15	52191	53400	52200	3	612	2924	44046	2027	ND	6091	ND	2214	-5728	44							
10:30	52618	53600	52600	3	622	2943	44217	2085	ND	6095	ND	2214	-5562	44							
10:45	52414	53750	52700	3	597	2882	44058	2198	ND	6133	ND	2216	-5676	43							
11:00	52796	53900	52800	3	586	2859	44067	2373	ND	6225	ND	2219	-5538	43	ND	ND	ND	ND	ND	ND	
11:15	53017	54100	53000	3	600	2894	44323	2368	ND	5865	ND	2420	-5458	44							
11:30	53211	54300	53200	3	612	2930	43977	2435	ND	6034	ND	2423	-5205	45							
11:45	53531	54700	53550	3	630	2963	44077	2442	ND	6248	ND	2425	-5259	45							
12:00	53812	55100	53900	3	612	2993	43909	2654	ND	6219	ND	2429	-5010	45	ND	ND	ND	ND	ND	ND	
12:15	53641	54850	53800	3	595	3059	43607	2604	ND	6028	ND	2554	-4812	46							
12:30	53692	54600	53700	3	594	3065	43556	2651	ND	6079	ND	2555	-4812	46							
12:45	54649	55200	54300	3	636	3056	43534	2743	ND	7097	ND	2561	-4983	46							
13:00	53784	55800	54900	3	677	2988	42705	2751	ND	6678	ND	2557	-4576	47	ND	ND	ND	ND	ND	ND	
13:15	53534	55000	54000	3	742	3054	43349	2812	ND	5349	ND	2598	-4374	49							
13:30	53247	54200	53100	3	698	3025	43166	2897	ND	5284	ND	2600	-4428	49							
