Journée du 19/10/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	744	3071	2621	39458	1651	5801	1906	4426	5249	59679	58200	59700		
00:15	813	3192	2504	39480	1676	5773	1884	3487	5370	58811	57150	58500		
00:30	677	2992	2282	39313	1699	5365	1888	3083	4991	57301	56100	57300		
00:45	667	3023	2265	39502	1716	3485	1886	3334	5005	55879	55050	56000		
01:00	695	3060	2237	39658	1693	2767	1894	2865	5056	54870	54000	54700		
01:15	760	3123	2247	39807	1725	2497	1848	3136	5154	55145	54150	55000		
01:30	800	3184	2254	39743	1786	2084	1856	3199	5250	54908	54300	55300		
01:45	827	3192	2258	39838	1803	1993	1850	3210	5279	54974	54200	55200		
02:00	732	3043	2465	39596	1798	1700	1847	2956	5133	54139	54100	55100		
02:15	814	3170	2670	39903	1853	1888	1848	2791	5395	54939	53350	54450		
02:30	719	3014	2659	39597	1857	1368	1847	2705	5164	53768	52600	53800		
02:45	637	2895	2604	39424	1851	833	1850	2899	4966	52994	51750	52900		
03:00	625	2866	2590	39371	1863	155	1853	2675	4925	52000	50900	52000		
03:15	649	2881	2610	39312	1903	0	1849	2665	4964	51376	50400	51450		
03:30	598	2810	2649	39057	1909	0	1847	2484	4868	50865	49900	50900		
03:45	583	2779	2578	39044	1965	0	1848	2288	4801	50186	49450	50500		
04:00	583	2787	2577	39093	1933	0	1845	2600	4808	50119	49000	50100		
04:15	570	2756	2596	39070	1881	0	1851	2341	4777	49883	49000	49950		
04:30	571	2783	2586	39174	1920	0	1858	2031	4802	49775	49000	49800		
04:45	585	2769	2574	39150	1979	0	1864	2024	4798	49891	49200	50100		
05:00	584	2795	2574	39182	1979	0	1867	2581	4824	50429	49400	50400		
05:15	639	2887	2638	39646	1955	0	1866	2637	4979	51199	50050	51200		
05:30	747	3015	2631	39864	1964	0	1866	2815	5185	51971	50700	52000		
05:45	747	3017	2628	39852	1981	77	1869	2521	5187	52694	51850	53000		
06:00	816	3138	2638	39916	2047	329	1872	3198	5363	53956	53000	54000		
06:15	774	3092	2695	39771	2024	2393	1870	3308	5305	55928	54500	55750		
06:30	834	3272	2680	40120	2071	3797	1875	2882	5523	57534	56000	57500		
06:45	734	3181	2630	40143	2113	5299	1872	3081	5336	59056	57950	59200		
07:00	733	3063	2629	40062	2190	7170	1876	3174	5223	60899	59900	60900		
07:15	718	3130	2627	40253	2217	8778	1874	3388	5274	62986	61850	62850		
07:30	845	3197	2683	40559	2259	10026	1873	3350	5460	64793	63800	64800		
07:45	844	3034	2669	40970	2239	10588	1874	3369	5298	65587	64450	65450		
08:00	790	2958	2664	41049	2168	10565	1873	4068	5180	66137	65100	66100		
08:15	624	3006	2579	40961	2266	9012	1893	6273	5070	66615	65050	66350		
08:30	610	3064	2594	40967	2233	8957	1891	6195	5119	66513	65000	66600		
08:45	586	3011	2580	41036	2265	8949	1893	6058	5045	66380	65150	66700		
09:00	663	3097	2651	41019	2160	8773	1886	6353	5212	66604	65300	66800		
09:15	747	3253	2646	41190	2075	9548	1941	5684	5449	67085	65500	66950		
09:30	789	3279	2677	41340	1972	9444	1943	5686	5520	67132	65700	67100		
09:45	736	3100	2649	41478	1888	9402	1944	6037	5296	67236	65700	67250		
10:00	721	2941	2690	41649	1923	9229	1945	5972	5146	67070	65700	67400		
10:15	786	3005	2472	41732	1893	9475	2015	5765	5209	67145	65700	67150		
10:30	732	2972	2340	41806	1919	9287	2013	5825	5086	66896	65700	66900		
10:45	775	3042	2376	41881	1892	8963	2007	5874	5198	66813	65600	66800		
11:00	747	2975	2338	41854	1929	8880	2012	5963	5100	66700	65500	66700		
11:15	763	3015	2335	41890	1993	8797	2074	5929	5175	66798	65250	66600		
11:30	708	2922	2334	41801	1991	8570	2084	6093	5045	66504	65000	66500		
11:45	709	2933	2397	41815	1982	8738	2095	6096	5083	66767	65350	66600		
12:00	722	2913	2346	41837	2059	8681	2093	6015	5056	66668	65700	66700		
12:15	667	2859	2336	41711	2119	8088	2133	5981	4972	65897	65050	66150		
12:30	610	2734	2335	41680	2144	7590	2128	6395	4804	65618	64400	65600		
12:45	707	2843	2365	41787	2138	8235	2135	5999	5000	66211	64850	66000		
13:00	599	2757	2587	41709	2119	7272	2135	6102	4911	65281	65300	66400		
13:15	668	2897	2625	41678	2064	6951	2131	5908	5113	64924	64250	65400		
13:30	583	2926	2651	41614	2142	6513	2132	5827	5082	64390	63200	64400		
13:45	653	3030	2667	41658	2109	6042	2127	6104	5242	64392	63050	64150		
14:00	599	2966	2635	41641	2080	5727	2125	6128	5125	63903	62900	63900		
14:15	707	3131	2655	41588	2064	6296	2075	5579	5357	64097	62850	63800		
14:30	621	3027	2721	41293	1993	5940	2087	5708	5217	63393	62800	63700		
14:45	674	2935	2688	40724	1981	5725	2066	5682	5151	62478	62200	63100		
15:00	678	2844	2687	40389	1918	5148	1947	6092	5018	61704	61600	62500		
15:15	804	2970	2802	40275	1944	5457	2000	5169	5303	61423	61000	61850		
15:30	735	2852	2839	40312	1967	5129	1996	5196	5146	61028	60400	61200		
15:45	709	2813	2796	40323	1878	4599	1998	5583	5073	60701	59900	60650		
16:00	734	2879	2812	40361	1848	4626	2025	5225	5173	60512	59400	60100		
16:15	802	2966	2857	40367	1840	3801	1959	5279	5301	59873	59000	59650		
16:30	746	2866	2789	40356	1793	3753	1952	5359	5133	59617	58600	59200		
16:45	734	2886	2805	40374	1800	3544	1938	5117	5143	59200	58350	58950		
17:00	695	2809	2808	40373	1785	3456	1936	5079	5037	58943	58100	58700		
17:15	638	2732	2784	40371	1811	3116	1912	5623	4900	58990	57950	58500		
17:30	705	2827	2738	40398	1764	3325	1888	5399	5018	59045	57800	58300		
17:45	708	2871	2757	40477	1678	3440	1894	5308	5072	59135	58150	58700		
18:00	695	2783	2751	40342	1524	3787	1922	5618	4987	59424	58500	59100		
18:15	681	2795	2762	40360	1491	4396	1855	6088	4964	60431	59050	59750		
18:30	776	2960	2758	40446	1444	5180	1861	5874	5199	61301	59600	60400		
18:45	734	2957	2769	40499	1517	6819	1871	5725	5171	62892	61250	62100		
19:00	803	3151	2765	40554	1518	9153	1870	5363	5410	65178	62900	63800		
19:15	719	2999	2729	40613	1542	9922	1865	5991	5183	66382	64200	65150		
19:30	816	3238	2765	40612	1531	10424	1869	5877	5504	67134	65500	66500		
19:45	760	3121	2739	40520	1606	10324	1872	5794	5339	66738	65350	66350		
20:00	723	3081	2750	40558	1522	10098	1866	5495	5272	66095	65200	66200		
20:15	803	3218	2391	40567	1571	10337	1868	3884	5339	64640	64050	65050		
20:30	721	3081	2365	40589	1577	9517	1863	3737	5131	63452	62900	63900		
20:45	761	3121	2379	40528	1639	8815	1857	3747	5204	62848	61800	62800		
21:00	613	2897	2368	40521	1630	7794	1855	3668	4866	61349	60700	61700		
21:15	748	3105	2385	40557	1622	7080	1837	3174	5172	60510	59750	60700		
21:30	598	2792	2351	40898	1645	6126	1836	3173	4739	59421	58800	59700		
21:45	586	2799	2362	40989	1654	5247	1834	3136	4740	58608	58050	58950		
22:00	583	2784	2359	41111	1655	4507	1836	2892	4722	57729	57300	58200		
22:15	583	2764	2458	41425	1695	4884	1838	2580	4740	58230	57550	58450		
22:30	572	2720	2436	41308	1669	4903	1837	3005	4680	58451	57800	58700		
22:45	748	3061	2538	41777	1653	6085	1837	3134	5185	60835	58950	59850		
23:00	776	3103	2702	41877	1619	5208	1836	2782	5307	59905	60100	61000		
23:15	773	3113	2777	41972	1650	4616	1857	2847	5349	59607	59100	60100		
23:30	680	2946	2734	41694	1662	4158	1860	3355	5100	59091	58100	59200		
23:45	776	3153	2763	41983	1653	3877	1857	3278	5385	59342	58300	58850		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
