Journée du 09/02/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	68121	68000	68100		
00:15	67884	67350	67300		
00:30	66519	66700	66500		
00:45	65536	66000	65600		
01:00	64888	65300	64700		
01:15	65675	65900	65300		
01:30	65189	66500	65900		
01:45	65561	66700	66000		
02:00	65317	66900	66100		
02:15	65923	66450	65550		
02:30	65009	66000	65000		
02:45	64112	64950	64150		
03:00	63362	63900	63300		
03:15	62885	63500	62800		
03:30	62262	63100	62300		
03:45	61621	62700	61700		
04:00	61062	62300	61100		
04:15	61168	62150	60950		
04:30	60870	62000	60800		
04:45	61094	62250	61100		
05:00	61412	62500	61400		
05:15	62843	63300	62200		
05:30	63150	64100	63000		
05:45	64253	65200	64150		
06:00	65356	66300	65300		
06:15	67040	67900	66900		
06:30	68514	69500	68500		
06:45	69819	71500	69900		
07:00	71323	73500	71300		
07:15	73265	75100	73150		
07:30	75037	76700	75000		
07:45	75382	77450	75600		
08:00	76229	78200	76200		
08:15	76109	78350	76350		
08:30	76539	78500	76500		
08:45	76946	78700	76800		
09:00	77099	78900	77100		
09:15	77451	79100	77350		
09:30	77611	79300	77600		
09:45	77693	79350	77800		
10:00	77970	79400	78000		
10:15	77877	79400	78050		
10:30	77976	79400	78100		
10:45	78025	79350	78000		
11:00	77953	79300	77900		
11:15	77973	79450	78000		
11:30	78102	79600	78100		
11:45	78287	79700	78150		
12:00	78192	79800	78200		
12:15	77836	79300	77950		
12:30	77631	78800	77700		
12:45	78421	79300	78050		
13:00	77794	79800	78400		
13:15	77713	79100	77850		
13:30	77254	78400	77300		
13:45	77115	78200	77100		
14:00	76915	78000	76900		
14:15	77066	77650	76800		
14:30	76461	77300	76700		
14:45	75468	76300	75700		
15:00	74874	75300	74700		
15:15	74604	74950	74350		
15:30	73987	74600	74000		
15:45	73701	74150	73600		
16:00	72939	73700	73200		
16:15	72715	73500	73000		
16:30	72583	73300	72800		
16:45	72287	73150	72650		
17:00	72165	73000	72500		
17:15	71929	73250	72700		
17:30	72338	73500	72900		
17:45	72669	74400	73700		
18:00	73658	75300	74500		
18:15	75097	76650	75800		
18:30	76411	78000	77100		
18:45	77893	79250	78250		
19:00	78470	80500	79400		
19:15	77991	80150	79100		
19:30	77415	79800	78800		
19:45	75991	78450	77450		
20:00	75269	77100	76100		
20:15	74491	76100	75150		
20:30	73135	75100	74200		
20:45	72498	73850	72950		
21:00	70851	72600	71700		
21:15	69580	71450	70600		
21:30	68570	70300	69500		
21:45	67659	69500	68700		
22:00	66644	68700	67900		
22:15	67230	69000	68250		
22:30	67329	69300	68600		
22:45	68723	70300	69600		
23:00	67703	71300	70600		
23:15	67168	70250	69600		
23:30	66505	69200	68600		
23:45	66939	68500	68200		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
