Journée du 20/10/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	654	2933	2748	41753	1712	3570	1859	2998	5072	58229	58500	58200		
00:15	639	2936	2652	41750	1732	3384	1854	2491	5026	57440	57450	57100		
00:30	572	2751	2530	41402	1700	2618	1855	2432	4751	55861	56400	56000		
00:45	572	2780	2634	41490	1731	1055	1854	2393	4816	54511	55150	54800		
01:00	600	2742	2720	41357	1729	678	1858	1974	4834	53659	53900	53600		
01:15	461	2786	2728	41452	1764	651	1857	2116	4768	53817	54100	53850		
01:30	317	2762	2728	41242	1820	637	1860	1987	4631	53355	54300	54100		
01:45	286	2868	2738	41190	1862	396	1857	2380	4710	53579	54150	53900		
02:00	261	2740	2723	40948	1855	241	1855	2341	4561	52965	54000	53700		
02:15	274	3077	2493	41178	1833	624	1855	2226	4812	53562	53400	53100		
02:30	261	3115	2320	40569	1840	584	1858	2007	4777	52557	52800	52500		
02:45	260	2791	2307	40659	1862	277	1859	1521	4461	51537	51950	51650		
03:00	262	2696	2299	40508	1894	234	1861	1040	4369	50795	51100	50800		
03:15	276	3001	2253	41079	1918	889	1858	-816	4656	50458	50600	50250		
03:30	286	2867	2251	40791	1961	362	1856	-671	4534	49704	50100	49700		
03:45	274	2764	2244	40746	2017	32	1856	-486	4423	49447	49750	49350		
04:00	271	2676	2236	40696	2026	0	1857	-545	4333	49099	49400	49000		
04:15	273	2688	2347	40733	2052	0	1855	-601	4386	49132	49350	48950		
04:30	260	2678	2672	40765	2065	0	1855	-945	4483	49145	49300	48900		
04:45	276	2723	2680	40905	2060	0	1857	-786	4542	49271	49700	49250		
05:00	262	2709	2683	40889	2071	0	1861	-366	4520	49645	50100	49600		
05:15	259	2664	2728	40807	2045	0	1860	895	4490	50871	50850	50500		
05:30	275	2736	2741	41069	1977	0	1859	776	4577	51401	51600	51400		
05:45	288	2823	2766	41242	1974	275	1880	1041	4688	52291	52600	52550		
06:00	287	2836	2761	41318	1915	515	1894	2167	4704	53695	53600	53700		
