Journée du 22/07/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	49708	50400	49700		
00:15	48813	49250	48300		
00:30	46930	48100	46900		
00:45	45725	46850	45850		
01:00	44936	45600	44800		
01:15	44838	45850	45050		
01:30	44420	46100	45300		
01:45	44622	45900	44850		
02:00	43852	45700	44400		
02:15	44262	44950	43700		
02:30	43112	44200	43000		
02:45		43350	42300		
03:00	41550	42500	41600		
03:15	40820	41950	41050		
03:30	40456	41400	40500		
03:45	40220	41000	40150		
04:00	39728	40600	39800		
04:15	39670	40400	39550		
04:30	39586	40200	39300		
04:45	39640	40400	39550		
05:00	39790	40600	39800		
05:15	40856	41150	40550		
05:30	41217	41700	41300		
05:45	41515	42150	41800		
06:00	42282	42600	42300		
06:15	42894	43000	42750		
06:30	43119	43400	43200		
06:45	43789	44250	44100		
07:00	45051	45100	45000		
07:15	45951	46400	46000		
07:30	46801	47700	47000		
07:45	47908	48600	48000		
08:00	49149	49500	49000		
08:15	50057	50500	50100		
08:30	51179	51500	51200		
08:45	52025	52350	51900		
09:00	52569	53200	52600		
09:15	53496	53800	53350		
09:30	54155	54400	54100		
09:45	54409	54850	54550		
10:00	54903	55300	55000		
10:15	55493	55750	55400		
10:30	55821	56200	55800		
10:45	56185	56500	56150		
11:00	56518	56800	56500		
11:15	56634	57000	56650		
11:30	56532	57200	56800		
11:45	58015	57500	57100		
12:00	57345	57800	57400		
12:15	57197	57450	57100		
12:30	57085	57100	56800		
12:45	58099	57700	57500		
13:00	57084	58300	58200		
13:15	57113	57500	57400		
13:30	56823	56700	56600		
13:45	56927	57100	56950		
14:00	57166	57500	57300		
14:15	57661	57550	57300		
14:30	57548	57600	57300		
14:45	57171	57250	56950		
15:00	56717	56900	56600		
15:15	56521	56650	56300		
15:30	56201	56400	56000		
15:45	56145	56100	55700		
16:00	55485	55800	55400		
16:15	55258	55600	55150		
16:30	54977	55400	54900		
16:45	54753	55100	54550		
17:00	54248	54800	54200		
17:15	53596	54600	54000		
17:30	53477	54400	53800		
17:45	53475	54150	53500		
18:00	53464	53900	53200		
18:15	53696	54000	53350		
18:30	53531	54100	53500		
18:45	53916	54250	53650		
19:00	53860	54400	53800		
19:15	53424	53950	53350		
19:30	52933	53500	52900		
19:45	52341	53100	52450		
20:00	51905	52700	52000		
20:15	51167	52050	51350		
20:30	50312	51400	50700		
20:45	49904	50950	50200		
21:00	49165	50500	49700		
21:15	48976	50150	49350		
21:30	48782	49800	49000		
21:45	49341	50250	49400		
22:00	49345	50700	49800		
22:15	50284	51650	50750		
22:30	50924	52600	51700		
22:45	52982	53400	52450		
23:00	51981	54200	53200		
23:15	52037	53000	52100		
23:30	51041	51800	51000		
23:45	50907	50650	50250		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
