Journée du 29/06/2001
Heures	Consommation	PrévisionJ-1		
00:00	46880	46500		
00:15	46319	45549		
00:30	44610	44599		
00:45	43569	43449		
01:00	42729	42299		
01:15	43330	42599		
01:30	42900	42900		
01:45	43110	42849		
02:00	42299	42799		
02:15	42599	42149		
02:30	41430	41500		
02:45	41130	40850		
03:00	40509	40200		
03:15	39900	39800		
03:30	39270	39400		
03:45	38860	38999		
04:00	39020	38599		
04:15	38979	38449		
04:30	38750	38299		
04:45	38709	38549		
05:00	38759	38799		
05:15	39650	39049		
05:30	39889	39299		
05:45	39990	39549		
06:00	40049	39799		
06:15	41209	40949		
06:30	41689	42099		
06:45	42959	43349		
07:00	44509	44599		
07:15	45889	45899		
07:30	47220	47200		
07:45	47889	48149		
08:00	49099	49099		
08:15	50009	49649		
08:30	50389	50200		
08:45	51090	50749		
09:00	51549	51299		
09:15	52139	51749		
09:30	52669	52200		
09:45	52970	52600		
10:00	52909	53000		
10:15	53299	53149		
10:30	53380	53299		
10:45	53659	53499		
11:00	53950	53700		
11:15	54049	53749		
11:30	54240	53799		
11:45	53869	53899		
12:00	53860	54000		
12:15	54000	53600		
12:30	53990	53200		
12:45	54840	53850		
13:00	53930	54500		
13:15	53779	54100		
13:30	53630	53700		
13:45	53529	53649		
14:00	53650	53599		
14:15	53680	53249		
14:30	53259	52900		
14:45	52720	52550		
15:00	52490	52200		
15:15	52250	51850		
15:30	51900	51500		
15:45	51310	51100		
16:00	50740	50700		
16:15	50240	50350		
16:30	50080	50000		
16:45	49900	49700		
17:00	49689	49400		
17:15	49330	49150		
17:30	49119	48900		
17:45	48880	48749		
18:00	49090	48599		
18:15	48869	48749		
18:30	48950	48900		
18:45	49319	48849		
19:00	49099	48799		
19:15	48759	48349		
19:30	47919	47900		
19:45	47580	47400		
20:00	46889	46900		
20:15	46439	46300		
20:30	45970	45700		
20:45	45619	45350		
21:00	45040	45000		
21:15	44709	44899		
21:30	44639	44799		
21:45	45069	45199		
22:00	45439	45599		
22:15	46889	46499		
22:30	47860	47400		
22:45	49770	48400		
23:00	48979	49400		
23:15	48869	48650		
23:30	48220	47900		
23:45	47970	47200		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
