Journée du 30/01/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	73360	73200	73400		
00:15	73140	72350	72650		
00:30	71835	71500	71900		
00:45	70339	70400	70550		
01:00	69533	69300	69200		
01:15	70092	69900	69700		
01:30	69649	70500	70200		
01:45	69977	70450	70100		
02:00	69340	70400	70000		
02:15	69783	69700	69200		
02:30	68653	69000	68400		
02:45	68004	68000	67550		
03:00	66582	67000	66700		
03:15	66272	66350	66100		
03:30	65367	65700	65500		
03:45	65019	64850	65000		
04:00	64525	64000	64500		
04:15	64206	63650	64100		
04:30	63730	63300	63700		
04:45	63666	63150	63500		
05:00	63565	63000	63300		
05:15	64003	63350	63650		
05:30	63914	63700	64000		
05:45	64141	64000	64250		
06:00	64506	64300	64500		
06:15	65005	64850	64950		
06:30	65372	65400	65400		
06:45	65797	65900	66050		
07:00	66703	66400	66700		
07:15	67388	67350	67450		
07:30	68286	68300	68200		
07:45	68876	69000	68800		
08:00	69318	69700	69400		
08:15	69976	70100	70100		
08:30	70652	70500	70800		
08:45	71491	71250	71250		
09:00	71713	72000	71700		
09:15	72743	72700	72550		
09:30	73446	73400	73400		
09:45	73881	73800	73700		
10:00	74029	74200	74000		
10:15	74218	74300	74100		
10:30	74108	74400	74200		
10:45	74359	74300	74100		
11:00	73985	74200	74000		
11:15	74273	74350	74150		
11:30	74283	74500	74300		
11:45	74122	74750	74400		
12:00	74427	75000	74500		
12:15	74727	75250	74700		
12:30	74796	75500	74900		
12:45	76194	76050	75550		
13:00	75263	76600	76200		
13:15	74989	75300	75100		
13:30	73863	74000	74000		
13:45	73391	73350	73400		
14:00	72680	72700	72800		
14:15	72481	72500	72550		
14:30	72055	72300	72300		
14:45	71120	71300	71250		
15:00	70383	70300	70200		
15:15	69712	69800	69700		
15:30	69423	69300	69200		
15:45	69048	68850	68700		
16:00	68348	68400	68200		
16:15	68304	68250	68000		
16:30	68131	68100	67800		
16:45	68135	68200	67900		
17:00	68093	68300	68000		
17:15	68322	69050	68750		
17:30	69035	69800	69500		
17:45	70092	71400	71050		
18:00	72039	73000	72600		
18:15	74591	74700	74300		
18:30	76052	76400	76000		
18:45	77169	77300	76900		
19:00	77971	78200	77800		
19:15	77872	77850	77450		
19:30	77115	77500	77100		
19:45	76745	77000	76600		
20:00	76382	76500	76100		
20:15	75833	75900	75500		
20:30	74857	75300	74900		
20:45	74325	74500	74100		
21:00	73189	73700	73300		
21:15	72718	73100	72700		
21:30	72181	72500	72100		
21:45	71774	71950	71550		
22:00	71313	71400	71000		
22:15	72248	72200	71800		
22:30	72770	73000	72600		
22:45	75502	74350	73950		
23:00	75208	75700	75300		
23:15	74936	75050	74700		
23:30	74401	74400	74100		
23:45	75412	74150	74000		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
