Journée du 02/11/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	1336	2262	42818	1143	3210	5355	-2305	4239	53820	53500	53800		
00:15	0	1575	2391	43233	1145	4223	5395	-4530	4530	53433	52900	52950		
00:30	0	1347	2263	42561	1115	3278	5394	-3811	4265	52149	52300	52100		
00:45	0	1279	2286	42382	1143	1655	5392	-3527	4207	50611	51450	51100		
01:00	0	1309	2309	42696	1159	1448	5478	-4229	4279	50171	50600	50100		
01:15	0	1530	2360	43238	1128	977	5257	-3959	4421	50532	50950	50400		
01:30	0	1446	2299	42913	1151	1112	5395	-4251	4374	50066	51300	50700		
01:45	0	1440	2327	42938	1156	1035	5391	-4041	4376	50247	51200	50650		
02:00	0	1332	2409	42716	1122	676	5396	-3958	4304	49694	51100	50600		
02:15	0	1530	2280	43676	1160	957	5391	-4657	4446	50337	50600	50000		
02:30	0	1347	2295	43015	1199	771	5392	-4649	4276	49370	50100	49400		
02:45	0	1225	2182	42246	1220	756	5403	-4540	4122	48493	49250	48600		
03:00	0	1107	2057	41828	1226	540	5393	-4427	3960	47725	48400	47800		
03:15	0	1163	1914	42439	1250	58	5397	-5008	3964	47214	47950	47300		
03:30	0	1038	1849	42039	1236	50	5413	-4877	3827	46750	47500	46800		
03:45	0	996	1881	42007	1256	113	5396	-5259	3791	46391	47200	46450		
04:00	0	926	1882	41329	1268	117	5397	-4694	3725	46225	46900	46100		
04:15	0	941	1883	41547	1300	97	5392	-4859	3738	46302	46950	46250		
04:30	0	997	1837	41705	1309	329	5393	-5156	3776	46416	47000	46400		
04:45	0	1075	1934	41485	1335	424	5395	-4942	3886	46706	47450	47000		
05:00	0	1139	2038	41580	1329	561	5391	-4544	3983	47496	47900	47600		
05:15	0	1330	2441	42832	1277	643	5399	-5050	4315	48873	48850	48700		
05:30	0	1423	2443	42820	1249	1940	5396	-5510	4404	49762	49800	49800		
05:45	0	1673	2638	42732	1272	2394	5390	-5410	4711	50690	50850	50800		
06:00	0	1857	2587	42671	1303	2381	5400	-4255	4874	51945	51900	51800		
06:15	0	2075	2597	42849	1294	2496	5434	-2752	5100	53995	53300	53450		
06:30	0	2356	2601	43359	1322	2619	5436	-2648	5372	55046	54700	55100		
06:45	0	2621	2755	43859	1335	3510	5433	-2699	5681	56814	56200	56400		
07:00	0	2644	2839	43668	1401	4630	5431	-1968	5732	58646	57700	57700		
07:15	0	2661	2835	43840	1451	4904	5401	-1136	5735	59958	59000	59200		
07:30	0	2762	2855	43975	1456	5680	5406	-1463	5841	60672	60300	60700		
07:45	0	2749	2841	44126	1483	5871	5408	-1234	5825	61245	61100	61350		
08:00	0	2788	2850	44038	1511	6157	5459	-721	5886	62082	61900	62000		
08:15	0	2673	2788	44133	1544	6321	5488	-354	5765	62594	62800	62800		
08:30	0	2754	2844	44095	1536	7243	5508	-326	5871	63655	63700	63600		
08:45	0	2717	2778	44079	1536	7509	5512	-87	5813	64044	64300	64050		
09:00	0	2684	2797	44036	1512	7298	5514	717	5789	64560	64900	64500		
09:15	0	2831	2854	44025	1501	7708	5559	784	5969	65265	65300	64850		
09:30	0	2821	2900	44005	1491	7916	5556	539	5974	65230	65700	65200		
09:45	0	2708	2856	43947	1461	8186	5563	711	5853	65434	65750	65350		
10:00	6	2803	2853	43964	1440	8205	5562	675	5947	65510	65800	65500		
10:15	38	2794	2838	43964	1424	8712	5631	170	5986	65571	65900	65550		
10:30	66	2728	2843	43973	1467	8730	5631	-50	5947	65389	66000	65600		
10:45	66	2678	2848	43971	1471	8697	5633	-64	5902	65302	66000	65550		
11:00	131	2644	2796	43911	1512	8521	5657	308	5912	65482	66000	65500		
11:15	128	2738	2844	43940	1553	8571	5713	348	6040	65836	65900	65650		
11:30	128	2749	2829	43921	1575	8517	5710	412	6044	65842	65800	65800		
11:45	128	2856	2812	43990	1591	8745	5699	230	6136	66054	65900	66050		
12:00	128	2699	2793	43899	1631	8774	5697	624	5977	66247	66000	66300		
12:15	128	2636	2843	43819	1674	8199	5732	970	5949	66004	65400	65800		
12:30	128	2599	2774	43852	1673	7752	5736	1039	5890	65554	64800	65300		
12:45	128	2801	2835	43864	1691	8463	5727	919	6103	66430	65300	66050		
13:00	122	2735	2791	43866	1725	8105	5733	755	6021	65833	65800	66800		
13:15	66	2849	2822	43916	1720	8141	5711	319	6088	65546	65150	65900		
13:30	63	2671	2794	43794	1737	7876	5710	398	5904	65044	64500	65000		
13:45	41	2752	2827	43857	1715	7664	5706	525	5975	65089	64500	65100		
14:00	0	2681	2797	43763	1729	7508	5711	628	5865	64819	64500	65200		
14:15	0	2855	2798	43793	1678	7640	5662	583	6013	65010	64050	64900		
14:30	0	2665	2827	43710	1705	7166	5665	387	5842	64127	63600	64600		
14:45	0	2584	2858	43541	1714	6585	5662	553	5774	63499	62950	63900		
15:00	0	2599	2807	43516	1719	6220	5660	556	5769	63079	62300	63200		
15:15	0	2713	2810	43649	1707	6400	5598	-112	5855	62766	61900	62750		
15:30	0	2574	2831	43685	1638	6149	5595	-198	5728	62274	61500	62300		
