Journée du 14/10/2006
Heures	Consommation	PrévisionJ-1		
00:00	48627	48500		
00:15	47963	47500		
00:30	46577	46500		
00:45	45195	45350		
01:00	44468	44200		
01:15	44808	44500		
01:30	44302	44800		
01:45	44487	44500		
02:00	43729	44200		
02:15	43925	43550		
02:30	43097	42900		
02:45	42142	41900		
03:00	41216	40900		
03:15	40659	40300		
03:30	39630	39700		
03:45	39218	39250		
04:00	39002	38800		
04:15	38775	38550		
04:30	38400	38300		
04:45	38127	38150		
05:00	37929	38000		
05:15	38442	38200		
05:30	38560	38400		
05:45	38958	38700		
06:00	39107	39000		
06:15	39618	39600		
06:30	40289	40200		
06:45	40576	40750		
07:00	41452	41300		
07:15	42469	42200		
07:30	43724	43100		
07:45	44043	43600		
08:00	44658	44100		
08:15	44687	44450		
08:30	45136	44800		
08:45	45882	45450		
09:00	46602	46100		
09:15	47457	46700		
09:30	48172	47300		
09:45	48203	47600		
10:00	48469	47900		
10:15	48596	48000		
10:30	48740	48100		
10:45	48655	48000		
11:00	48574	47900		
11:15	48740	47950		
11:30	48929	48000		
11:45	49076	48200		
12:00	49347	48400		
12:15	49961	48750		
12:30	50101	49100		
12:45	51271	49850		
13:00	50500	50600		
13:15	49927	49400		
13:30	49163	48200		
13:45	48387	47650		
14:00	48232	47100		
14:15	48235	47050		
14:30	47745	47000		
14:45	46815	46200		
15:00	46431	45400		
15:15	45717	44950		
15:30	45521	44500		
15:45	44966	44100		
16:00	44793	43700		
16:15	44343	43350		
16:30	44074	43000		
16:45	43667	42750		
17:00	43540	42500		
17:15	43291	42450		
17:30	43335	42400		
17:45	43855	42800		
18:00	44170	43200		
18:15	44717	43850		
18:30	45449	44500		
18:45	46155	45800		
19:00	47525	47100		
19:15	48745	48350		
19:30	49898	49600		
19:45	50505	50100		
20:00	50637	50600		
20:15	49876	49800		
20:30	48965	49000		
20:45	48646	48200		
21:00	48034	47400		
21:15	46798	46650		
21:30	46035	45900		
21:45	45824	45350		
22:00	44836	44800		
22:15	45459	45150		
22:30	45698	45500		
22:45	47745	46350		
23:00	47022	47200		
23:15	47302	46600		
23:30	46471	46000		
23:45	46745	45700		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
