Journée du 09/11/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	2742	2770	48628	1916	2677	5616	-1566	5876	62783	61800	62800		
00:15	0	2902	2740	49847	1970	2037	5610	-2828	6016	62279	60750	61800		
00:30	0	2563	2733	49439	2040	1909	5615	-3658	5690	60642	59700	60800		
00:45	0	2269	2679	48677	2022	1445	5613	-3434	5387	59271	58500	59600		
01:00	0	2040	2665	48570	1984	993	5617	-3302	5165	58568	57300	58400		
01:15	0	1912	2735	49626	1981	710	5617	-3736	5067	58845	57500	58650		
01:30	0	1792	2723	49070	2013	617	5618	-3526	4948	58308	57700	58900		
01:45	0	1757	2749	49412	1976	454	5616	-3542	4923	58424	57600	58900		
02:00	0	1616	2713	48793	1972	752	5609	-3586	4771	57869	57500	58900		
02:15	0	1735	2557	49423	1928	1182	5605	-4084	4828	58347	57000	58150		
02:30	0	1620	2538	48789	1941	819	5602	-3979	4709	57330	56500	57400		
02:45	0	1597	2539	48861	1937	179	5606	-4165	4689	56555	55500	56450		
03:00	0	1548	2444	48595	1914	485	5605	-5057	4608	55535	54500	55500		
03:15	0	1654	2147	49360	1928	177	5603	-5603	4602	55266	54000	55050		
03:30	0	1721	2088	49850	1904	0	5601	-5932	4644	54602	53500	54600		
03:45	0	1620	1998	49307	1899	0	5602	-5843	4515	53941	53100	54250		
04:00	0	1583	1996	48981	1928	0	5596	-5538	4476	53949	52700	53900		
04:15	0	1618	2006	48949	1922	0	5602	-5494	4516	53765	52550	53700		
04:30	0	1626	2027	48974	1825	0	5599	-5522	4530	53685	52400	53500		
04:45	0	1618	2171	49121	1867	0	5597	-5642	4573	53893	52700	53850		
05:00	0	1581	2198	48841	1854	0	5605	-5010	4551	54228	53000	54200		
05:15	0	1623	2478	48952	1828	0	5602	-4198	4691	55572	53900	55100		
05:30	0	1731	2505	49355	1768	0	5604	-4199	4805	56010	54800	56000		
05:45	0	1852	2581	49794	1807	0	5609	-4016	4950	56913	55750	57250		
06:00	0	1947	2636	49969	1786	0	5603	-3039	5059	58500	56700	58500		
06:15	0	2343	2765	50062	1746	1386	5629	-3745	5496	60187	58250	59950		
06:30	0	2676	2754	50002	1729	2346	5632	-3745	5813	61396	59800	61400		
06:45	0	3156	2756	50297	1722	3446	5633	-3670	6275	63341	61450	63450		
07:00	0	3546	2801	50431	1763	4493	5630	-3136	6664	65528	63100	65500		
07:15	0	3643	2859	50221	1728	6486	5641	-3195	6782	67383	64700	66900		
07:30	0	3800	2830	50373	1744	7141	5643	-3186	6924	68346	66300	68300		
07:45	0	3736	2829	50403	1742	7420	5640	-3139	6861	68633	66750	68600		
08:00	0	3694	2831	50296	1718	7471	5637	-2810	6820	68838	67200	68900		
08:15	0	3537	2853	50432	1679	7077	5650	-2590	6682	68639	67700	68850		
08:30	0	3720	2815	50506	1670	6750	5648	-2430	6844	68679	68200	68800		
08:45	0	3849	2842	50508	1603	7058	5644	-2386	6975	69119	68500	69050		
09:00	0	3936	2881	50460	1574	7420	5642	-2616	7072	69298	68800	69300		
09:15	0	3830	2829	50467	1517	7463	5682	-2274	6968	69515	69000	69400		
09:30	26	3840	2831	50483	1496	7469	5670	-2430	6994	69385	69200	69500		
09:45	0	3908	2850	50481	1543	7526	5630	-2358	7030	69581	69250	69600		
10:00	0	3868	2877	50433	1545	7519	5628	-2446	7000	69424	69300	69700		
10:15	0	3996	2841	50421	1508	8281	5704	-3080	7140	69673	69250	69600		
10:30	0	3922	2860	50533	1479	8172	5657	-3193	7057	69431	69200	69500		
10:45	0	3916	2867	50543	1431	8074	5649	-3232	7051	69248	69150	69350		
11:00	0	3853	2886	50533	1417	7825	5709	-3060	7021	69163	69100	69200		
11:15	0	4043	2868	50551	1378	7973	5794	-3246	7231	69362	69100	69250		
11:30	0	3993	2860	50522	1417	7929	5895	-3251	7221	69367	69100	69300		
11:45	0	3863	2898	50551	1413	7917	5839	-3138	7087	69343	69250	69500		
12:00	0	3867	2896	50504	1346	8297	5774	-3088	7064	69597	69400	69700		
12:15	0	3738	2931	50523	1347	7647	5824	-2793	6973	69219	68950	69200		
12:30	0	3621	2935	50555	1309	7468	5790	-2675	6848	69003	68500	68700		
12:45	0	3864	2983	50529	1340	8043	5923	-2767	7152	69916	69050	69400		
13:00	0	3650	2894	50543	1285	7711	5814	-2610	6871	69289	69600	70100		
13:15	0	3938	3037	50567	1219	7572	5909	-3214	7237	69030	68800	69300		
13:30	0	3804	3130	50547	1238	7120	5799	-3160	7098	68479	68000	68500		
13:45	0	3700	3107	50586	1242	6960	5842	-3046	7007	68392	67850	68450		
14:00	0	3794	3120	50575	1211	7070	5840	-3278	7101	68333	67700	68400		
14:15	0	3946	3144	50587	1183	7409	5710	-3641	7204	68340	67750	68350		
14:30	0	3903	3158	50632	1149	7128	5787	-3734	7198	68023	67800	68300		
14:45	0	3841	3151	50545	1118	7018	5785	-4126	7135	67332	67200	67700		
15:00	0	3648	3137	50474	1119	6848	5787	-4063	6946	66951	66600	67100		
15:15	35	3776	3151	50575	1070	6736	5727	-4419	7078	66651	66300	66800		
15:30	0	3791	3180	50566	1071	6476	5725	-4601	7074	66208	66000	66500		
15:45	3	3804	3167	50518	1057	6309	5645	-4462	7052	66042	65700	66200		
16:00	35	3757	3152	50479	1002	6302	5730	-4405	7061	66053	65400	65900		
16:15	36	3913	3191	50533	995	6631	5680	-5040	7206	65940	65300	65800		
16:30	57	3814	3175	50568	967	6427	5674	-4820	7119	65861	65200	65700		
16:45	57	3871	3155	50602	914	6663	5684	-4948	7171	65999	65450	66000		
17:00	54	3739	3139	50493	954	6966	5688	-4791	7037	66243	65700	66300		
17:15	55	3823	3178	50681	1089	7457	5667	-4687	7125	67264	66700	67350		
17:30	78	3978	3141	50675	1116	9209	5667	-4990	7279	68875	67700	68400		
17:45	77	3973	3150	50675	1143	10438	5669	-4851	7277	70275	69150	69900		
18:00	78	3993	3163	50605	1121	11395	5668	-4622	7301	71402	70600	71400		
18:15	77	4018	3147	50583	1127	11179	5657	-3683	7314	72104	71350	72200		
18:30	77	4067	3127	50655	1178	11439	5661	-3220	7356	72986	72100	73000		
18:45	77	4073	3139	50668	1218	11986	5662	-2963	7366	73862	72750	73700		
19:00	77	4087	3156	50681	1186	12183	5662	-2891	7386	74143	73400	74400		
19:15	77	4073	3204	50684	1244	12432	5659	-3825	7388	73549	72650	73600		
19:30	77	4018	3120	50665	1235	11550	5663	-3638	7307	72691	71900	72800		
19:45	0	3989	3121	50609	1231	10813	5658	-3601	7216	71820	71100	72000		
20:00	0	3937	3149	50513	1305	10268	5666	-3961	7179	70878	70300	71200		
20:15	0	3904	3134	50550	1353	9094	5659	-3988	7139	69707	68850	69700		
20:30	0	3808	3134	50579	1380	7990	5660	-4419	7048	68133	67400	68200		
20:45	0	3842	3133	50505	1360	6897	5660	-3993	7080	67406	66500	67250		
21:00	0	3635	3145	50313	1415	6388	5658	-4462	6885	66094	65600	66300		
21:15	0	3687	3110	50328	1453	6136	5657	-5215	6922	65157	64500	65150		
21:30	0	3447	3115	50246	1520	5140	5658	-5040	6694	64086	63400	64000		
21:45	0	3403	3127	50169	1555	4301	5662	-5047	6657	63170	62500	63100		
22:00	0	3338	3127	50100	1520	3901	5662	-5170	6595	62479	61600	62200		
22:15	0	3365	3087	50088	1489	3964	5665	-4964	6607	62695	62150	62700		
22:30	0	3318	3093	49933	1494	4020	5666	-4621	6565	62905	62700	63200		
22:45	0	3488	3121	50096	1443	5411	5665	-4225	6738	65000	63700	64150		
23:00	0	3244	3103	49972	1508	4812	5671	-4386	6499	63926	64700	65100		
23:15	0	3418	3133	50187	1537	4003	5670	-4353	6677	63595	63550	64050		
23:30	0	3167	3114	49743	1502	3856	5668	-4084	6428	62967	62400	63000		
23:45	0	3304	3157	50003	1468	3525	5670	-4016	6576	63111	62400	62700		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
