Journée du 25/03/2008
Heures	Consommation	PrévisionJ-1		
00:00	65750	66000		
00:15	65460	65350		
00:30	64525	64700		
00:45	63194	63800		
01:00	62752	62900		
01:15	63470	63600		
01:30	63161	64300		
01:45	63718	64050		
02:00	62929	63800		
02:15	63831	63400		
02:30	63063	63000		
02:45	62486	62200		
03:00	61371	61400		
03:15	61148	60900		
03:30	60055	60400		
03:45	59817	60000		
04:00	59430	59600		
04:15	59412	59550		
04:30	59481	59500		
04:45	59664	59800		
05:00	59950	60100		
05:15	61568	61150		
05:30	62035	62200		
05:45	63174	63250		
06:00	64379	64300		
06:15	66344	65850		
06:30	67460	67400		
06:45	68175	68100		
07:00	69146	68800		
07:15	69884	69750		
07:30	70845	70700		
07:45	71368	71350		
08:00	72069	72000		
08:15	72610	72350		
08:30	72985	72700		
08:45	73449	73100		
09:00	73538	73500		
09:15	73726	73750		
09:30	73969	74000		
09:45	73783	73900		
10:00	73566	73800		
10:15	73407	73700		
10:30	73309	73600		
10:45	73249	73500		
11:00	73168	73400		
11:15	73299	73400		
11:30	73161	73400		
11:45	73014	73500		
12:00	73083	73600		
12:15	72790	73050		
12:30	72528	72500		
12:45	73657	73300		
13:00	72972	74100		
13:15	72907	73300		
13:30	72084	72500		
13:45	72006	72350		
14:00	71608	72200		
14:15	71760	71850		
14:30	70930	71500		
14:45	69722	70700		
15:00	69318	69900		
15:15	69090	69250		
15:30	68439	68600		
15:45	68260	68100		
16:00	67845	67600		
16:15	67406	67300		
16:30	67045	67000		
16:45	66898	66750		
17:00	66970	66500		
17:15	66522	66250		
17:30	66470	66000		
17:45	66962	66300		
18:00	67358	66600		
18:15	68168	67350		
18:30	69021	68100		
18:45	70443	69750		
19:00	71803	71400		
19:15	73186	72850		
19:30	74315	74300		
19:45	75057	74100		
20:00	74846	73900		
20:15	74173	73000		
20:30	73255	72100		
20:45	72272	71250		
21:00	71202	70400		
21:15	69621	69200		
21:30	68651	68000		
21:45	67603	67250		
22:00	66697	66500		
22:15	67487	67050		
22:30	67472	67600		
22:45	69169	68450		
23:00	68232	69300		
23:15	67837	68350		
23:30	67054	67400		
23:45	67366	66950		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
