Journée du 03/09/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	941	2048	45034	1012	3906	1676	-5375	2311	49243	49500	49300		
00:15	0	1002	1960	45810	1001	3743	1655	-6363	2329	48809	48250	48200		
00:30	0	934	1787	45023	1003	3627	1649	-6936	2199	47088	47000	47100		
00:45	0	853	1779	44436	976	2342	1640	-6766	2115	45260	45800	45800		
01:00	0	858	1633	44375	984	1938	1571	-6903	2040	44457	44600	44500		
01:15	0	901	1516	45374	1013	1791	1636	-7165	2065	45067	44850	44850		
01:30	0	929	1512	44869	1034	1640	1647	-7343	2095	44289	45100	45200		
01:45	0	1012	1516	45266	1039	1279	1647	-7297	2176	44462	44750	44900		
02:00	0	966	1489	44731	1054	1222	1634	-7251	2117	43846	44400	44600		
02:15	0	1026	1350	45764	1051	1185	1651	-7723	2131	44304	43750	43900		
02:30	0	1016	1431	45559	1023	1047	1645	-8506	2148	43216	43100	43200		
02:45	0	1009	1373	45113	1022	450	1645	-8252	2121	42362	42350	42350		
03:00	0	1003	1344	44646	1023	344	1644	-8487	2104	41517	41600	41500		
03:15	0	1036	1335	44943	1030	400	1641	-9156	2131	41231	41050	41150		
03:30	0	1002	1392	44797	1020	388	1768	-9582	2170	40786	40500	40800		
03:45	0	992	1330	44330	1004	206	1636	-9200	2085	40300	40250	40400		
04:00	0	979	1343	44180	1000	265	1639	-9453	2078	39954	40000	40000		
04:15	0	980	1386	44262	983	269	1637	-9727	2094	39791	39900	39900		
04:30	0	965	1350	44240	963	237	1644	-9405	2070	39995	39800	39800		
04:45	0	999	1355	44482	942	374	1638	-9825	2102	39965	39950	40000		
05:00	0	978	1373	44244	929	395	1651	-9330	2093	40241	40100	40200		
05:15	0	994	1430	44115	917	739	1634	-8708	2122	41122	40650	40850		
05:30	0	1067	1417	44368	884	733	1639	-8617	2190	41492	41200	41500		
05:45	0	1067	1505	44536	898	1297	1634	-8682	2219	42256	41900	42250		
06:00	0	1024	1595	44250	885	1689	1637	-7886	2212	43195	42600	43000		
06:15	0	1033	1989	44831	869	1932	1646	-7698	2366	44603	43850	44650		
06:30	0	1073	2012	45293	861	2111	1638	-6783	2409	46205	45100	46300		
06:45	0	1108	2287	45546	846	2853	1639	-6837	2542	47442	46250	47500		
07:00	0	1135	2469	45575	840	3572	1657	-6599	2641	48650	47400	48700		
07:15	0	1123	2473	45335	803	3820	1650	-5746	2628	49459	48400	49500		
07:30	0	1224	2416	46205	784	4043	1655	-5995	2707	50334	49400	50300		
07:45	0	1238	2451	46109	780	4758	1641	-6006	2727	50972	50300	50900		
08:00	0	1333	2511	45908	759	5101	1650	-5728	2843	51535	51200	51500		
08:15	0	1304	2463	45574	719	5213	1681	-4314	2811	52641	51800	52050		
08:30	0	1365	2449	45837	652	5273	1683	-4640	2865	52620	52400	52600		
08:45	0	1462	2450	46086	573	5433	1686	-4597	2960	53095	52900	53300		
09:00	0	1515	2472	46177	509	5463	1683	-3866	3017	53953	53400	54000		
09:15	0	1375	2432	45790	435	5852	1753	-3273	2897	54365	54050	54400		
09:30	0	1465	2455	46150	380	6061	1753	-3450	2991	54814	54700	54800		
09:45	0	1382	2450	45923	362	6397	1755	-3205	2911	55066	54850	54900		
10:00	0	1362	2456	45939	280	6622	1771	-3433	2900	55000	55000	55000		
10:15	0	1287	2475	45869	317	6702	1857	-2888	2869	55619	55300	55250		
10:30	0	1274	2478	45950	305	6788	1856	-3150	2857	55502	55600	55500		
