Journée du 08/03/2008
Heures	Consommation	PrévisionJ-1		
00:00	65324	63900		
00:15	64704	63200		
00:30	63398	62500		
00:45	62086	61500		
01:00	61457	60500		
01:15	63668	62000		
01:30	63545	63500		
01:45	63962	63500		
02:00	63376	63500		
02:15	63752	62850		
02:30	62769	62200		
02:45	61846	61250		
03:00	60593	60300		
03:15	60431	59550		
03:30	59219	58800		
03:45	58664	58150		
04:00	57930	57500		
04:15	57857	57100		
04:30	57417	56700		
04:45	57464	56400		
05:00	57051	56100		
05:15	57603	56400		
05:30	57725	56700		
05:45	58132	57000		
06:00	58065	57300		
06:15	58906	57750		
06:30	59157	58200		
06:45	59912	58800		
07:00	60377	59400		
07:15	60361	59700		
07:30	60663	60000		
07:45	61071	60650		
08:00	61957	61300		
08:15	62393	62050		
08:30	63101	62800		
08:45	63843	63600		
09:00	64466	64400		
09:15	65179	65000		
09:30	65330	65600		
09:45	65434	65800		
10:00	65235	66000		
10:15	65247	65850		
10:30	64898	65700		
10:45	64558	65550		
11:00	64228	65400		
11:15	64124	65200		
11:30	63866	65000		
11:45	63590	65100		
12:00	63778	65200		
12:15	64196	65450		
12:30	63984	65700		
12:45	65159	66400		
13:00	64476	67100		
13:15	63755	65900		
13:30	62546	64700		
13:45	61807	64000		
14:00	61237	63300		
14:15	61482	62950		
14:30	60817	62600		
14:45	59932	61650		
15:00	59273	60700		
15:15	58948	60150		
15:30	58264	59600		
15:45	57776	59150		
16:00	57228	58700		
16:15	57170	58350		
16:30	57084	58000		
16:45	56889	57600		
17:00	57037	57200		
17:15	56782	57400		
17:30	57253	57600		
17:45	57900	58150		
18:00	58491	58700		
18:15	59415	59900		
18:30	60861	61100		
18:45	62426	63100		
19:00	64956	65100		
19:15	66034	66200		
19:30	66651	67300		
19:45	65933	66850		
20:00	65696	66400		
20:15	64927	65700		
20:30	63980	65000		
20:45	63172	64300		
21:00	62468	63600		
21:15	61930	62900		
21:30	61042	62200		
21:45	60719	61650		
22:00	59946	61100		
22:15	60988	61650		
22:30	61442	62200		
22:45	63853	63400		
23:00	63003	64600		
23:15	62823	63850		
23:30	62205	63100		
23:45	62795	63100		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
