Journée du 19/09/2002
Heures	Consommation	PrévisionJ-1		
00:00	45270	45299		
00:15	44700	44399		
00:30	43639	43500		
00:45	42750	42549		
01:00	42349	41599		
01:15	42819	41999		
01:30	42330	42400		
01:45	42669	42200		
02:00	41950	42000		
02:15	42439	41500		
02:30	41560	41000		
02:45	40700	40399		
03:00	40090	39799		
03:15	39810	39299		
03:30	39209	38799		
03:45	38849	38499		
04:00	38330	38200		
04:15	38389	38149		
04:30	38270	38099		
04:45	38180	38299		
05:00	38470	38500		
05:15	39250	39100		
05:30	39729	39700		
05:45	40180	40649		
06:00	41209	41599		
06:15	42709	43099		
06:30	44069	44599		
06:45	45799	46299		
07:00	47799	48000		
07:15	49369	49200		
07:30	49979	50400		
07:45	50630	50999		
08:00	50869	51599		
08:15	51779	51999		
08:30	52009	52400		
08:45	52220	52700		
09:00	52590	53000		
09:15	53270	53200		
09:30	53450	53400		
09:45	53680	53550		
10:00	53819	53700		
10:15	53909	53800		
10:30	53700	53900		
10:45	53909	53950		
11:00	53979	54000		
11:15	54319	54100		
11:30	54020	54200		
11:45	54569	54200		
12:00	54139	54200		
12:15	53740	53749		
12:30	53490	53299		
12:45	54340	53999		
13:00	53549	54700		
13:15	53830	53899		
13:30	53220	53099		
13:45	53340	53249		
14:00	53479	53400		
14:15	53849	53099		
14:30	53259	52799		
14:45	52580	52399		
15:00	52319	52000		
15:15	51979	51700		
15:30	51840	51400		
15:45	51630	51050		
16:00	51020	50700		
16:15	50549	50399		
16:30	50299	50099		
16:45	50099	49849		
17:00	50049	49599		
17:15	49580	49349		
17:30	49209	49099		
17:45	49450	48999		
18:00	49200	48900		
18:15	49680	49050		
18:30	49909	49200		
18:45	50209	49700		
19:00	50720	50200		
19:15	50770	50100		
19:30	50799	50000		
19:45	50540	50399		
20:00	51119	50799		
20:15	51919	51399		
20:30	51930	52000		
20:45	51549	51200		
21:00	50540	50400		
21:15	49450	49349		
21:30	48310	48299		
21:45	47389	47499		
22:00	46470	46700		
22:15	46930	47050		
22:30	46950	47400		
22:45	48349	47999		
23:00	47419	48599		
23:15	47240	47599		
23:30	46369	46599		
23:45	46729	45899		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
