Journée du 30/12/2000
Heures	Consommation	PrévisionJ-1		
00:00	55840	55099		
00:15	55369	54399		
00:30	54090	53700		
00:45	52939	52749		
01:00	52569	51799		
01:15	53299	52149		
01:30	52689	52500		
01:45	53389	52350		
02:00	52479	52200		
02:15	53159	51749		
02:30	52189	51299		
02:45	51610	50649		
03:00	50650	50000		
03:15	50130	49450		
03:30	49479	48900		
03:45	48919	48249		
04:00	48450	47599		
04:15	48119	47349		
04:30	47700	47099		
04:45	47580	46799		
05:00	47360	46500		
05:15	47610	46549		
05:30	47549	46599		
05:45	47729	46699		
06:00	47790	46799		
06:15	47569	46749		
06:30	47889	46700		
06:45	48270	46850		
07:00	48779	47000		
07:15	49569	47700		
07:30	50150	48400		
07:45	50680	48999		
08:00	51319	49599		
08:15	52119	50049		
08:30	52360	50500		
08:45	52659	50950		
09:00	53240	51400		
09:15	54099	52050		
09:30	54520	52700		
09:45	54939	53050		
10:00	55319	53400		
10:15	55849	53800		
10:30	55509	54200		
10:45	55639	54200		
11:00	55520	54200		
11:15	55860	54450		
11:30	55860	54700		
11:45	55959	54850		
12:00	56110	55000		
12:15	56419	55299		
12:30	56529	55599		
12:45	57720	56099		
13:00	57009	56599		
13:15	56849	55849		
13:30	56119	55099		
13:45	55470	54599		
14:00	55069	54099		
14:15	55099	53749		
14:30	54360	53400		
14:45	53490	52599		
15:00	53029	51799		
15:15	52720	51699		
15:30	52279	51599		
15:45	51979	51299		
16:00	51930	51000		
16:15	51610	51149		
16:30	51900	51299		
16:45	51979	51849		
17:00	52779	52400		
17:15	53669	53700		
17:30	55279	55000		
17:45	57090	55799		
18:00	58189	56599		
18:15	58979	56949		
18:30	59490	57299		
18:45	59849	57699		
19:00	60159	58099		
19:15	60049	57749		
19:30	59919	57400		
19:45	59349	56950		
20:00	58919	56500		
20:15	58959	56049		
20:30	58310	55599		
20:45	57849	55049		
21:00	57430	54500		
21:15	56700	54000		
21:30	55950	53500		
21:45	55790	53049		
22:00	55029	52599		
22:15	56919	53449		
22:30	57040	54299		
22:45	58819	54949		
23:00	57919	55599		
23:15	57799	54799		
23:30	56959	54000		
23:45	57159	53549		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
