Journée du 21/08/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	513	405	42829	370	6233	1406	-5430	1200	46327	46300	46300		
00:15	0	519	316	43219	359	6930	1414	-7349	1177	45408	45100	45050		
00:30	0	412	358	41638	365	6351	1418	-6695	1091	43848	43900	43800		
00:45	0	400	392	41067	374	5516	1410	-6699	1089	42461	42850	42700		
01:00	0	400	313	41178	387	5473	1416	-7478	1063	41689	41800	41600		
01:15	0	447	314	41917	385	5456	1406	-8212	1104	41714	41550	41800		
01:30	0	412	344	41459	400	5018	1403	-7959	1080	41077	41300	42000		
01:45	0	364	347	41820	418	4680	1406	-7924	1037	41113	41150	41400		
02:00	0	293	335	41643	432	4410	1417	-8031	968	40499	41000	40800		
02:15	0	310	317	42179	447	4180	1412	-8274	976	40572	40400	40050		
02:30	0	304	331	41717	421	4016	1413	-8867	976	39336	39800	39300		
02:45	0	316	366	41945	425	2834	1411	-8750	999	38548	38900	38400		
03:00	0	287	333	41278	426	2789	1408	-8929	958	37593	38000	37500		
03:15	0	299	313	41000	428	2544	1408	-8771	963	37222	37600	37050		
03:30	0	299	365	40600	426	2567	1413	-9071	983	36600	37200	36600		
03:45	0	299	333	40544	445	2060	1418	-8884	974	36215	36850	36250		
04:00	0	310	286	40780	451	1686	1418	-9005	967	35927	36500	35900		
04:15	0	299	342	40676	455	1561	1422	-9027	979	35728	36400	35700		
04:30	0	287	366	40448	460	1493	1424	-8953	977	35525	36300	35500		
04:45	0	287	304	40356	465	1458	1417	-8947	951	35341	36150	35350		
05:00	0	293	313	40444	473	1454	1419	-8956	961	35440	36000	35200		
05:15	0	281	348	40228	480	1916	1412	-9116	960	35551	36150	35350		
05:30	0	275	351	40047	483	1913	1417	-9017	957	35470	36300	35500		
05:45	0	281	327	40103	481	2010	1411	-8993	951	35621	36350	35650		
06:00	0	293	315	40507	463	2027	1411	-9153	959	35864	36400	35800		
06:15	0	293	368	40535	458	1836	1413	-8678	979	36226	36800	36100		
06:30	0	287	328	40307	446	1809	1409	-8302	957	36286	37200	36400		
06:45	0	281	301	40104	434	1910	1402	-8480	938	35952	36900	36000		
07:00	0	275	334	39967	440	1991	1404	-8763	946	35649	36600	35600		
07:15	0	281	359	40128	458	2965	1405	-9737	961	35861	36800	36050		
07:30	0	304	327	40758	454	2968	1408	-9732	973	36488	37000	36500		
07:45	0	352	295	41337	433	2808	1405	-9714	1006	36917	37650	37150		
08:00	0	412	353	41675	430	2833	1400	-9315	1082	37789	38300	37800		
08:15	0	465	390	41371	417	3223	1454	-8841	1168	38480	38950	38500		
08:30	0	531	440	42298	406	3331	1441	-9257	1244	39191	39600	39200		
08:45	0	531	549	42483	384	3803	1452	-9053	1288	40149	40400	40100		
09:00	0	507	781	42405	371	3854	1451	-8330	1348	41040	41200	41000		
09:15	0	489	748	42477	365	3840	1527	-7367	1349	42079	42000	41900		
09:30	0	525	793	42812	381	4153	1514	-7415	1395	42763	42800	42800		
09:45	0	495	885	42526	390	4611	1501	-7457	1394	42952	43400	43200		
10:00	0	507	1150	42666	410	4784	1511	-7389	1505	43639	44000	43600		
10:15	0	489	1116	42376	386	5266	1595	-7141	1509	44087	44300	44050		
10:30	0	519	1112	42634	394	5448	1590	-7172	1534	44526	44600	44500		
10:45	0	537	1150	42829	427	5601	1585	-7334	1563	44795	44750	44800		
11:00	0	531	1151	42683	422	5602	1587	-6913	1559	45064	44900	45100		
11:15	0	489	1145	42351	437	5916	1646	-6769	1540	45215	45200	45300		
11:30	0	483	1135	42245	477	6016	1652	-6526	1533	45483	45500	45500		
11:45	0	471	1181	42201	480	6294	1643	-6547	1534	45724	45900	45900		
12:00	0	489	1139	42379	469	6188	1646	-6108	1538	46204	46300	46300		
12:15	0	453	1106	41936	480	5791	1685	-4609	1507	46843	46750	46750		
12:30	0	471	1094	42155	483	5873	1686	-4532	1520	47230	47200	47200		
12:45	0	519	1129	42626	503	6377	1687	-4623	1579	48218	47750	47850		
13:00	0	537	1101	42714	480	6228	1672	-5043	1581	47690	48300	48500		
13:15	0	525	1115	42654	485	6335	1693	-5511	1582	47296	47400	47450		
13:30	0	513	1144	42425	504	6053	1697	-5894	1583	46442	46500	46400		
13:45	0	507	1141	42322	485	5755	1700	-5825	1577	46086	46250	46050		
14:00	0	465	1123	41909	458	5949	1706	-5918	1533	45693	46000	45700		
14:15	0	525	1132	42557	467	5442	1687	-5678	1586	46133	45950	45800		
14:30	0	507	1169	42401	490	5125	1692	-5775	1584	45610	45900	45900		
14:45	0	525	1097	42598	486	4676	1692	-5767	1576	45309	45450	45450		
15:00	0	531	1101	42590	472	4637	1689	-6143	1582	44878	45000	45000		
15:15	0	519	1137	42496	497	4645	1670	-6237	1575	44728	44800	44800		
15:30	0	495	1144	42178	486	4483	1664	-5975	1552	44477	44600	44600		
15:45	0	483	1087	42230	516	4239	1665	-6063	1521	44159	44300	44300		
16:00	0	489	1109	42109	498	4277	1670	-6275	1536	43878	44000	44000		
16:15	0	531	1135	42601	485	4471	1613	-7018	1563	43819	43650	43600		
16:30	0	519	1154	42472	492	4610	1630	-7410	1566	43469	43300	43200		
16:45	0	477	1141	42093	469	4564	1617	-7101	1515	43262	43250	43150		
17:00	0	471	1130	42044	520	4666	1616	-7194	1505	43253	43200	43100		
17:15	0	483	1160	42030	496	4932	1568	-7678	1508	42992	43150	43050		
17:30	0	513	1137	41768	472	5153	1572	-7595	1530	43020	43100	43000		
17:45	0	507	1131	41280	463	6173	1561	-7889	1518	43227	43350	43250		
18:00	0	489	1184	40858	448	6089	1562	-7057	1520	43575	43600	43500		
18:15	0	471	1238	40930	445	5719	1500	-6663	1498	43641	43900	43800		
18:30	0	507	1173	41232	423	5791	1497	-6682	1508	43942	44200	44100		
18:45	0	507	1194	41138	412	6011	1499	-6637	1516	44124	44450	44350		
19:00	0	507	1212	41175	409	6184	1499	-6613	1522	44374	44700	44600		
19:15	0	519	1228	41324	391	6361	1455	-7202	1522	44078	44500	44400		
19:30	0	519	1188	41469	379	6282	1452	-7261	1506	44029	44300	44200		
19:45	0	525	1196	41416	355	6137	1447	-7351	1513	43727	43850	43750		
20:00	0	501	1229	41251	381	5938	1450	-7285	1503	43466	43400	43300		
20:15	0	507	1139	41291	353	5799	1438	-7357	1472	43170	43300	43200		
20:30	0	471	1156	40854	351	5888	1418	-7342	1435	42795	43200	43100		
20:45	0	412	1178	40680	353	5865	1425	-7137	1389	42777	43500	43450		
21:00	0	424	1211	40855	333	5773	1423	-6865	1412	43155	43800	43800		
21:15	0	465	1216	41036	344	6170	1415	-6503	1450	44144	44050	44050		
21:30	0	489	1179	41043	354	6591	1417	-6783	1461	44291	44300	44300		
21:45	0	483	1232	41070	362	6495	1411	-6716	1471	44338	43950	43950		
22:00	0	424	1233	40722	353	6272	1428	-6541	1422	43893	43600	43600		
22:15	0	418	1185	40499	348	5729	1413	-5161	1393	44432	44250	44250		
22:30	0	441	1208	40373	349	5926	1411	-4794	1422	44916	44900	44900		
22:45	0	519	1242	40375	352	7740	1421	-4559	1513	47090	46050	46050		
23:00	0	489	1230	40369	342	7714	1418	-5334	1479	46228	47200	47200		
23:15	0	531	1215	40394	322	7926	1413	-5554	1512	46249	46600	46600		
23:30	0	477	1181	39927	308	7429	1418	-5073	1450	45667	46000	46000		
23:45	0	519	846	40230	300	7404	1491	-5069	1399	45722	45350	45350		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
