Journée du 22/09/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	2669	1707	44819	452	2894	1563	-5107	3802	48998	49400	49000		
00:15	0	2854	1508	45329	435	2702	1551	-5819	3903	48561	48250	47850		
00:30	0	2663	1294	44657	425	1765	1554	-5689	3643	46669	47100	46700		
00:45	0	2595	1294	45102	416	307	1550	-6286	3577	44979	45850	45400		
01:00	0	2224	1291	44782	415	315	1551	-6284	3220	44295	44600	44100		
01:15	0	2147	1252	44924	401	434	1548	-6203	3131	44503	44850	44350		
01:30	0	2004	1253	44827	392	406	1549	-6296	2994	44135	45100	44600		
01:45	0	1827	1103	45118	389	677	1548	-6366	2770	44297	44850	44550		
02:00	0	1723	938	44856	378	838	1549	-6722	2611	43559	44600	44500		
02:15	0	1707	943	45377	377	1507	1549	-7420	2597	44040	43850	43850		
02:30	0	1673	936	44766	391	1420	1549	-7561	2562	43174	43100	43200		
02:45	0	1564	923	44799	389	1092	1550	-7984	2453	42334	42350	42300		
03:00	0	1366	923	44229	391	1083	1549	-8107	2263	41435	41600	41400		
03:15	0	1339	932	44886	389	1100	1550	-9234	2241	40964	41000	40900		
03:30	0	1450	930	44306	381	1053	1549	-9230	2346	40439	40400	40400		
03:45	0	1570	922	44295	368	912	1546	-9448	2457	40166	40000	40150		
04:00	0	1542	923	44366	365	633	1550	-9528	2432	39852	39600	39900		
04:15	0	1550	933	44824	369	14	1551	-9273	2444	39970	39500	39700		
04:30	0	1529	928	45068	360	8	1550	-9860	2422	39585	39400	39500		
04:45	0	1532	933	44805	357	168	1549	-9669	2426	39676	39700	39900		
05:00	0	1607	922	44706	362	206	1549	-9095	2494	40258	40000	40300		
05:15	0	1638	931	44832	351	78	1552	-8370	2528	41012	40800	40800		
05:30	0	1754	929	45389	342	123	1551	-8680	2639	41409	41600	41300		
05:45	0	1721	1020	45220	339	931	1553	-8355	2640	42429	42300	42350		
06:00	0	1721	1126	45162	338	1160	1550	-7644	2677	43415	43000	43400		
06:15	0	1675	1503	45046	337	1356	1559	-6290	2772	45188	44650	45000		
06:30	0	1784	1655	45631	323	2228	1560	-6533	2932	46649	46300	46600		
06:45	0	1977	1662	45722	330	3179	1558	-6184	3119	48245	47950	48300		
07:00	0	2140	1671	45625	324	3309	1559	-4876	3279	49753	49600	50000		
07:15	0	2302	1700	45221	323	4162	1560	-3870	3446	51399	50600	50900		
07:30	0	2591	1715	45337	324	4453	1561	-4140	3729	51843	51600	51800		
07:45	0	2777	1821	45302	321	4455	1563	-4082	3946	52157	52300	52200		
08:00	0	2874	1927	45090	322	4426	1564	-3506	4078	52697	53000	52600		
08:15	0	3190	2020	45305	321	4409	1589	-3183	4425	53652	53800	53400		
08:30	0	3392	2156	45543	309	4683	1586	-3441	4667	54230	54600	54200		
08:45	0	3415	2168	45575	312	5101	1591	-3518	4695	54646	55100	54650		
09:00	15	3481	2149	45627	307	5283	1594	-3334	4765	55123	55600	55100		
09:15	173	3334	2111	45535	301	4694	1650	-2328	4759	55471	55900	55450		
09:30	176	3431	2122	45735	285	5037	1652	-2707	4859	55732	56200	55800		
09:45	176	3358	2144	45695	268	5012	1652	-2572	4797	55734	56400	56050		
10:00	176	3356	2151	45640	253	5036	1652	-2049	4798	56216	56600	56300		
10:15	161	3344	2124	45507	241	4910	1729	-1728	4795	56288	56650	56350		
10:30	167	3465	2085	45519	233	4985	1723	-1923	4899	56254	56700	56400		
10:45	167	3491	2081	45707	228	5206	1732	-2375	4927	56237	56800	56400		
11:00	167	3521	2116	45683	221	5239	1734	-2255	4969	56427	56900	56400		
11:15	170	3506	1980	45623	221	5154	1796	-1871	4933	56581	57000	56550		
11:30	24	3582	1952	45630	216	5311	1798	-1862	4880	56652	57100	56700		
11:45	0	3611	1973	45752	215	5320	1792	-1647	4893	57017	57350	56900		
12:00	0	3588	1973	45594	211	5194	1793	-1375	4872	56978	57600	57100		
12:15	0	3581	1969	45623	207	4778	1837	-955	4881	57041	57050	56800		
12:30	0	3633	1949	45528	224	4668	1838	-887	4924	56953	56500	56500		
12:45	0	3751	1957	45816	223	5224	1837	-1039	5040	57769	57100	57200		
13:00	0	3646	1969	45462	220	5082	1835	-1166	4943	57049	57700	57900		
13:15	0	3748	1987	45651	219	4994	1821	-1769	5042	56653	56850	56950		
13:30	149	3705	1953	45446	220	4700	1828	-1764	5110	56238	56000	56000		
13:45	167	3693	1936	44921	226	4423	1854	-1223	5117	56000	56200	56200		
14:00	164	3588	1917	45007	227	4892	1828	-1468	4997	56156	56400	56400		
14:15	161	3669	1945	45294	232	5440	1813	-2106	5076	56448	56300	56300		
14:30	143	3047	2055	45215	235	6048	1814	-2532	4505	56027	56200	56200		
14:45	155	2972	2084	44940	246	5692	1816	-2273	4453	55633	55550	55550		
15:00	155	2955	2075	44833	247	5212	1816	-2151	4434	55142	54900	54900		
15:15	155	3004	2037	45287	256	5012	1779	-2521	4452	55009	54500	54500		
15:30	164	3163	2055	45007	252	4731	1773	-2890	4616	54256	54100	54100		
15:45	164	3255	2054	45012	253	4405	1798	-2877	4714	54064	53800	53800		
16:00	167	3178	1939	44777	249	4143	1798	-2653	4601	53600	53500	53500		
16:15	116	3491	1961	45149	251	4346	1741	-3692	4846	53365	53200	53200		
16:30	113	3499	1974	44914	257	4367	1751	-3876	4860	53000	52900	52900		
16:45	129	3593	1961	44946	255	3560	1738	-3645	4953	52538	52600	52600		
17:00	145	3558	1933	44760	257	3838	1742	-3908	4924	52326	52300	52300		
17:15	154	3675	1979	45045	263	4328	1648	-5157	5023	51936	51950	51950		
17:30	198	3616	1970	44837	254	4186	1649	-5052	4998	51658	51600	51600		
17:45	160	3694	1943	44893	255	4163	1647	-4891	5032	51866	51800	51800		
18:00	161	3773	1942	44830	247	4084	1647	-4635	5108	52049	52000	52000		
18:15	263	3904	1945	44704	240	3957	1583	-4799	5291	51798	52350	52350		
18:30	254	4143	1957	44876	239	3944	1584	-5006	5518	51993	52700	52700		
18:45	283	4316	1954	45030	240	4190	1582	-4914	5706	52682	53350	53350		
19:00	375	4386	1974	45120	249	4586	1584	-4923	5854	53351	54000	54000		
19:15	593	4498	2080	45141	255	4368	1557	-4986	6164	53507	54200	54200		
19:30	798	4447	2115	45007	267	4366	1557	-5055	6291	53503	54400	54400		
19:45	802	4394	2122	44918	278	4612	1558	-4834	6247	53851	54750	54750		
20:00	994	4482	2114	45207	298	4698	1555	-4640	6481	54709	55100	55100		
20:15	948	4355	2104	45169	319	5082	1549	-4468	6316	55059	55250	55250		
20:30	863	4185	2096	45054	334	4697	1550	-4313	6082	54466	55400	55400		
20:45	895	4125	2102	45077	348	4443	1550	-4740	6052	53801	54300	54300		
21:00	684	3943	2105	44726	376	4211	1552	-5103	5711	52495	53200	53200		
21:15	834	3568	2099	45057	383	4392	1544	-5839	5465	52038	52100	52100		
21:30	811	3195	2110	43967	381	4310	1543	-5469	5092	50849	51000	51000		
21:45	861	3110	2091	43055	386	4326	1540	-5361	5043	50008	49950	49950		
22:00	942	2819	2102	42366	401	4151	1542	-5417	4833	48907	48900	48900		
22:15	1020	2945	2108	41908	409	3963	1542	-4934	5019	48962	49050	49050		
22:30	1071	3057	2103	41058	408	4316	1541	-4395	5165	49160	49200	49200		
22:45	1241	3383	2104	40958	410	6006	1540	-4341	5614	51303	50300	50300		
23:00	1160	3213	2107	40776	419	5923	1540	-4730	5387	50409	51400	51400		
23:15	1166	3143	2103	40502	434	5945	1541	-4669	5323	50166	50500	50450		
23:30	1072	2952	2103	40101	448	5380	1541	-4369	5065	49229	49600	49500		
23:45	1194	3098	1872	40277	463	5153	1542	-3945	5220	49654	49050	49000		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
