Journée du 18/12/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	66769	65600	65600	492	3962	3337	56178	3082	0	7651	-1245	688	-7375	78	2409	-1000	-2427	-1000	-2498	-3156	
00:15		64500	64600																		
00:30	64994	63400	63600	492	3464	3309	56243	3121	0	7370	-1907	691	-7788	73							
00:45		62450	62400																		
01:00	62276	61500	61200	493	2843	3313	55553	3116	0	7276	-2718	681	-8281	67	1634	-1000	-2300	-1300	-2296	-3058	
01:15		61650	61550																		
01:30	61850	61800	61900	491	2619	3295	55710	3105	0	7117	-2787	682	-8384	64							
01:45		61650	61600																		
02:00	61393	61500	61300	493	2574	3293	55593	3105	0	7013	-2661	688	-8705	64	-95	-999	-2455	-1249	-2157	-3133	
02:15		60950	60650																		
02:30	61070	60400	60000	490	2751	3308	56471	3012	0	7216	-2649	690	-10219	65							
02:45		59550	59100																		
03:00	58964	58700	58200	494	2606	3304	54867	2897	0	7195	-2558	688	-10530	65	-1649	-999	-2455	-1218	-2498	-3200	
03:15		58200	57700																		
03:30	58024	57700	57200	497	2764	3325	55238	2763	0	7266	-2310	688	-12206	66							
03:45		57300	56650																		
04:00	57003	56900	56100	498	2644	3313	54607	2703	0	7001	-2397	693	-12060	66	-1800	-1000	-2455	-1300	-2498	-3200	
04:15		56800	56200																		
04:30	57113	56700	56300	495	2720	3420	55188	2530	0	6997	-2525	694	-12407	67							
04:45		57050	56750																		
05:00	57484	57400	57200	495	2775	3415	55084	2492	0	7150	-2481	692	-12138	68	-890	-1000	-2469	-1177	-2343	-3180	
05:15		58150	58000																		
05:30	59426	58900	58800	496	3229	3415	55798	2491	0	7251	-2620	678	-11310	72							
05:45		60000	60200																		
06:00	61379	61100	61600	490	3801	3443	56550	2474	0	7320	-2442	679	-10937	79	-242	-733	-2469	216	-2498	-3200	
06:15		62750	63250																		
06:30	65261	64400	64900	490	4178	3809	56401	2369	0	7517	-918	674	-9260	83							
06:45		66450	66700																		
07:00	68668	68500	68500	490	4598	4364	57137	2218	0	8314	-197	677	-8933	87	-1252	-865	-2243	1000	-2618	-3200	
07:15		70100	70100																		
07:30	72144	71700	71700	492	5044	5039	57427	2164	0	10467	-9	665	-9145	92							
07:45		72600	72600																		
08:00	74018	73500	73500	480	5267	4980	57358	2067	0	12494	-8	674	-9294	92	-1737	-775	-2325	1000	-2653	-2658	
08:15		73300	73350																		
08:30	74136	73100	73200	664	5277	5152	57413	1974	6	12420	-8	664	-9425	94							
08:45		72800	72850																		
09:00	73510	72500	72500	755	5217	5136	57476	1845	79	11579	-8	654	-9222	95	-1177	-860	-2571	1000	-2653	-2690	
09:15		72500	72500																		
09:30	73406	72500	72500	826	5388	5125	57471	1830	279	10820	-2	642	-8972	98							
09:45		72400	72400																		
10:00	73238	72300	72300	666	5321	4999	57452	1729	555	10863	-2	655	-9000	95	-1800	-875	-2571	1000	-2553	-2956	
10:15		72150	72150																		
10:30	73139	72000	72000	684	4989	5095	57452	1656	843	11815	-7	646	-10033	91							
10:45		72050	72050																		
11:00	72995	72100	72100	660	4915	5173	57462	1517	1099	11553	-8	651	-10028	90	-1800	-875	-2488	1000	-2453	-3200	
11:15		72000	71950																		
11:30	73244	71900	71800	518	5080	5344	57496	1438	1337	11490	-58	652	-10052	91							
11:45		72050	71900																		
12:00	73400	72200	72000	530	5002	5375	57513	1467	1486	11267	-61	654	-9832	91	-1468	-945	-2488	920	-1941	-3200	
12:15		71450	71400																		
12:30	72471	70700	70800	531	4794	5358	57495	1437	1595	10292	-60	663	-9635	89							
12:45		71250	71500																		
13:00	72618	71800	72200	534	4588	5376	57483	1461	1659	10176	-7	660	-9312	87	-1497	-975	-2528	792	-2403	-3200	
13:15		70850	71050																		
13:30	71600	69900	69900	577	4667	5366	57498	1408	1591	9828	-8	653	-9981	89							
13:45		69800	69800																		
14:00	70920	69700	69700	656	4744	5343	57487	1286	1447	9299	-8	656	-9989	91	-1394	-975	-2528	716	-2653	-2875	
14:15		69550	69550																		
14:30	70807	69400	69400	664	5058	5323	57490	1214	1262	9060	-21	653	-9897	95							
14:45		68600	69600																		
15:00	69172	67800	69800	673	4495	5207	57424	1037	1055	8507	-20	657	-9862	90	-1533	-955	-2420	647	-2653	-3200	
15:15		67450	68600																		
15:30	68636	67100	67400	677	4630	5101	57443	964	777	8793	-8	671	-10411	91							
15:45		67000	67250																		
16:00	68262	66900	67100	679	4630	5098	57451	897	495	8674	-8	671	-10326	92	-1800	-949	-2420	925	-2653	-3200	
16:15		67300	67450																		
16:30	68548	67700	67800	717	4803	5182	57450	791	205	9041	-8	670	-10303	94							
16:45		68500	68550																		
17:00	69763	69300	69300	816	5043	5394	57513	741	36	9905	-8	671	-10347	98	-1224	-1000	-2488	1000	-2653	-3200	
17:15		71050	70950																		
17:30	72646	72800	72600	915	5094	5435	57435	684	3	11905	-7	673	-9491	97							
17:45		73800	73550																		
18:00	74514	74800	74500	1031	5287	5409	57473	630	0	13489	-7	665	-9463	98	242	-1000	-2206	1000	-2473	-2340	
18:15		75350	75000																		
18:30	75359	75900	75500	1072	5049	5467	57381	580	0	12008	-8	669	-6859	98							
18:45		76650	76200																		
19:00	76857	77400	76900	874	5161	5512	57529	558	0	13089	-7	672	-6530	96	-561	-1000	-2275	979	-2443	-2310	
19:15		76800	76300																		
