Journée du 02/08/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	0	775	42352	316	5006	1501	-7048	862	42903	43600	42900		
00:15	0	0	718	43253	308	5201	1476	-8749	843	42266	42450	41800		
00:30	0	0	711	42340	330	4129	1473	-8259	839	40738	41300	40700		
00:45	0	0	695	42215	339	2480	1468	-8122	831	39107	40100	39500		
01:00	0	0	696	42200	347	2264	1471	-8509	833	38446	38900	38300		
01:15	0	0	716	42927	346	1941	1469	-8679	839	38764	38950	38400		
01:30	0	0	752	42290	345	1761	1474	-8496	854	38159	39000	38500		
01:45	0	0	741	42422	349	1809	1471	-8543	837	38276	38750	38350		
02:00	0	0	726	42003	347	1818	1479	-8654	835	37719	38500	38200		
02:15	0	0	720	42897	319	1684	1469	-9095	824	38064	38100	37500		
02:30	0	0	764	42044	307	1662	1474	-9381	841	36920	37700	36800		
02:45	0	0	719	41361	270	1313	1475	-8889	825	36247	36950	36150		
03:00	0	0	699	40822	259	1324	1467	-9062	821	35464	36200	35500		
03:15	0	0	730	40481	252	1430	1458	-9093	829	35284	35700	35100		
03:30	0	0	709	40082	244	1402	1473	-9192	827	34713	35200	34700		
03:45	0	0	755	40099	257	1176	1473	-9428	838	34325	34950	34450		
04:00	0	0	827	39824	250	1066	1472	-9188	863	34207	34700	34200		
04:15	0	0	867	39872	265	1049	1474	-9199	878	34316	34600	34200		
04:30	0	0	790	39606	250	1379	1471	-9244	850	34247	34500	34200		
04:45	0	0	817	39658	242	1464	1472	-9202	865	34382	34800	34450		
05:00	0	0	816	40006	238	1489	1478	-9304	867	34723	35100	34700		
05:15	0	0	824	40063	231	1690	1472	-8857	868	35368	35550	35350		
05:30	0	0	780	40533	221	1835	1476	-8916	865	35894	36000	36000		
05:45	0	0	778	40952	235	1801	1474	-8694	864	36454	36550	36500		
06:00	0	0	809	41693	222	1877	1471	-9032	874	36974	37100	37000		
06:15	0	0	774	41705	226	1781	1472	-8317	861	37630	37600	37450		
06:30	0	0	811	41838	221	1996	1467	-8429	873	37840	38100	37900		
06:45	0	0	888	42021	220	2260	1470	-8542	902	38248	38600	38450		
07:00	0	0	1005	42219	221	2309	1465	-8215	942	38942	39100	39000		
