Journée du 26/01/2001
Heures	Consommation	PrévisionJ-1		
00:00	55000	54500		
00:15	54860	53850		
00:30	53830	53200		
00:45	52549	52450		
01:00	52259	51700		
01:15	52939	52200		
01:30	52270	52700		
01:45	52799	52749		
02:00	52279	52799		
02:15	52900	52249		
02:30	51840	51700		
02:45	51119	51050		
03:00	50060	50400		
03:15	50020	49900		
03:30	49250	49400		
03:45	48880	48900		
04:00	48520	48400		
04:15	48599	48200		
04:30	48180	48000		
04:45	48319	48049		
05:00	48540	48099		
05:15	49619	48699		
05:30	50029	49299		
05:45	50779	50049		
06:00	51700	50799		
06:15	53040	51899		
06:30	54349	53000		
06:45	56290	55049		
07:00	58369	57099		
07:15	60630	58849		
07:30	62110	60599		
07:45	63229	61749		
08:00	63819	62900		
08:15	64150	63249		
08:30	63889	63599		
08:45	63840	63249		
09:00	63799	62900		
09:15	63819	63050		
09:30	63689	63200		
09:45	63799	63100		
10:00	63500	63000		
10:15	63369	62850		
10:30	63110	62700		
10:45	63099	62700		
11:00	62889	62700		
11:15	63349	62749		
11:30	63209	62799		
11:45	63189	62649		
12:00	62900	62500		
12:15	62500	61899		
12:30	62099	61299		
12:45	63029	61899		
13:00	62259	62500		
13:15	62389	62100		
13:30	61909	61700		
13:45	61840	61700		
14:00	61770	61700		
14:15	61659	61249		
14:30	60779	60799		
14:45	59799	60149		
15:00	59479	59500		
15:15	59009	59100		
15:30	58930	58700		
15:45	58720	58450		
16:00	58540	58200		
16:15	58229	57950		
16:30	58069	57700		
16:45	58080	57749		
17:00	58529	57799		
17:15	58790	58699		
17:30	59569	59599		
17:45	60950	60849		
18:00	62330	62099		
18:15	63069	62949		
18:30	63860	63799		
18:45	64370	64249		
19:00	64610	64699		
19:15	64099	63849		
19:30	63349	63000		
19:45	62279	62149		
20:00	61650	61299		
20:15	61290	60599		
20:30	60560	59900		
20:45	59819	58999		
21:00	59000	58099		
21:15	57819	57299		
21:30	57040	56500		
21:45	56580	55700		
22:00	55619	54900		
22:15	57069	55550		
22:30	57029	56200		
22:45	58409	56999		
23:00	57599	57799		
23:15	57139	56749		
23:30	56509	55700		
23:45	56669	55200		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
