Journée du 01/09/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	48650	49200	48600		
00:15	48306	48150	47550		
00:30	46527	47100	46500		
00:45	45236	45750	45450		
01:00	44606	44400	44400		
01:15	44772	44700	44800		
01:30	44141	45000	45200		
01:45	44381	44750	44850		
02:00	43714	44500	44500		
02:15	44047	43900	43900		
02:30	43416	43300	43300		
02:45	42574	42500	42500		
03:00	41657	41700	41700		
03:15	41206	41150	41300		
03:30	40813	40600	40900		
03:45	40331	40300	40550		
04:00	40233	40000	40200		
04:15	40386	39900	40300		
04:30	40348	39800	40400		
04:45	40705	40100	40650		
05:00	40936	40400	40900		
05:15	41465	40900	41450		
05:30	42010	41400	42000		
05:45	42401	42200	42550		
06:00	42980	43000	43100		
06:15	44339	44050	44400		
06:30	45609	45100	45700		
06:45	46319	45600	46500		
07:00	47281	46100	47300		
07:15	48158	47000	48050		
07:30	48774	47900	48800		
07:45	49665	48900	49850		
08:00	50906	49900	50900		
08:15	52061	50850	51800		
08:30	52864	51800	52700		
08:45	54015	52650	53500		
09:00	54380	53500	54300		
09:15	54410	54000	54850		
09:30	55470	54500	55400		
09:45	56360	55100	55850		
10:00	56629	55700	56300		
10:15	57107	56100	56750		
10:30	57192	56500	57200		
10:45	57230	56750	57400		
11:00	57632	57000	57600		
11:15	57849	57300	57900		
11:30	58210	57600	58200		
11:45	58499	57950	58500		
12:00	59053	58300	58800		
12:15	58563	58000	58500		
12:30	58291	57700	58200		
12:45	59081	58350	58800		
13:00	58060	59000	59400		
13:15	57881	58150	58550		
13:30	57592	57300	57700		
13:45	57741	57550	57900		
14:00	57394	57800	58100		
14:15	58153	58000	58250		
14:30	58043	58200	58400		
14:45	57647	57850	58050		
15:00	56881	57500	57700		
15:15	56811	57200	57350		
15:30	56541	56900	57000		
15:45	56027	56600	56700		
16:00	55758	56300	56400		
16:15	55396	56000	56050		
16:30	54901	55700	55700		
16:45	54793	55100	55100		
17:00	54160	54500	54500		
17:15	53724	54300	54250		
17:30	52997	54100	54000		
17:45	53097	54050	53950		
18:00	53170	54000	53900		
18:15	53312	54150	54000		
18:30	53685	54300	54100		
18:45	53822	54550	54350		
19:00	54244	54800	54600		
19:15	54016	54300	54100		
19:30	53791	53800	53600		
19:45	53197	53350	53150		
20:00	53191	52900	52700		
20:15	52620	52550	52350		
20:30	52402	52200	52000		
20:45	52864	52350	52150		
21:00	52671	52500	52300		
21:15	52386	52600	52400		
21:30	51711	52700	52500		
21:45	50887	51750	51550		
22:00	49978	50800	50600		
22:15	50181	50850	50650		
22:30	50503	50900	50700		
22:45	52312	52050	51850		
23:00	51173	53200	53000		
23:15	51014	51950	51700		
23:30	50087	50700	50400		
23:45	49906	49800	49650		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
