Journée du 18/03/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	61876	64000	61900		
00:15	61989	63150	61250		
00:30	60611	62300	60600		
00:45	59411	61200	59500		
01:00	58819	60100	58400		
01:15	59370	60650	58950		
01:30	59176	61200	59500		
01:45	59503	61250	59650		
02:00	58919	61300	59800		
02:15	59625	60900	59050		
02:30	58467	60500	58300		
02:45	58082	59600	57700		
03:00	57140	58700	57100		
03:15	56933	58050	56600		
03:30	56066	57400	56100		
03:45	55773	57050	55700		
04:00	55344	56700	55300		
04:15	55416	56500	55200		
04:30	55072	56300	55100		
04:45	55035	56450	55200		
05:00	55485	56600	55300		
05:15	56612	57600	56250		
05:30	57170	58600	57200		
05:45	57879	59550	58150		
06:00	59121	60500	59100		
06:15	61392	62300	60950		
06:30	62782	64100	62800		
06:45	63871	65300	63900		
07:00	65059	66500	65000		
07:15	66643	67450	66400		
07:30	67815	68400	67800		
07:45	67766	68750	68100		
08:00	68523	69100	68400		
08:15	68244	69250	68450		
08:30	68421	69400	68500		
08:45	68772	69350	68650		
09:00	68800	69300	68800		
09:15	68753	69200	68600		
09:30	68370	69100	68400		
09:45	68332	68850	68150		
10:00	67909	68600	67900		
10:15	67609	68300	67650		
10:30	67435	68000	67400		
10:45	67065	67700	67050		
11:00	66894	67400	66700		
11:15	66670	67150	66650		
11:30	66573	66900	66600		
11:45	66200	66850	66400		
12:00	66284	66800	66200		
12:15	65925	66200	65750		
12:30	65504	65600	65300		
12:45	66461	66150	65900		
13:00	65463	66700	66500		
13:15	65269	65650	65500		
13:30	64665	64600	64500		
13:45	64336	64350	64250		
14:00	63655	64100	64000		
14:15	64017	63800	64050		
14:30	63229	63500	64100		
14:45	62350	62850	63400		
15:00	61894	62200	62700		
15:15	61836	61650	62050		
15:30	60912	61100	61400		
15:45	60465	60600	60850		
16:00	59960	60100	60300		
16:15	59832	59750	59850		
16:30	59679	59400	59400		
16:45	59598	58950	58900		
17:00	59065	58500	58400		
17:15	59525	58300	58100		
17:30	59720	58100	57800		
17:45	59887	58600	58300		
18:00	60315	59100	58800		
18:15	61741	60100	59800		
18:30	62637	61100	60800		
18:45	63616	63250	62950		
19:00	65911	65400	65100		
19:15	67424	67200	66900		
19:30	68120	69000	68700		
19:45	67765	68650	68250		
20:00	67092	68300	67800		
20:15	65930	67400	66800		
20:30	65060	66500	65800		
20:45	64377	65600	64800		
21:00	62890	64700	63800		
21:15	62088	63600	62650		
21:30	60623	62500	61500		
21:45	60188	61750	60650		
22:00	59376	61000	59800		
22:15	59775	61450	60150		
22:30	59771	61900	60500		
22:45	61859	62800	61300		
23:00	60839	63700	62100		
23:15	60580	62750	61200		
23:30	60410	61800	60300		
23:45	60570	60750	60000		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
