Journée du 27/04/2005
Heures	Consommation	PrévisionJ-1		
00:00	52599	52600		
00:15	51631	51850		
00:30	50666	51100		
00:45	49552	50150		
01:00	48717	49200		
01:15	49152	49700		
01:30	48954	50200		
01:45	49326	50250		
02:00	48724	50300		
02:15	49196	49800		
02:30	48475	49300		
02:45	47735	48600		
03:00	46870	47900		
03:15	46517	47350		
03:30	45898	46800		
03:45	45414	46400		
04:00	44988	46000		
04:15	44977	45800		
04:30	44937	45600		
04:45	45028	45900		
05:00	45234	46200		
05:15	45777	46850		
05:30	46172	47500		
05:45	47286	48350		
06:00	48246	49200		
06:15	49305	50450		
06:30	50200	51700		
06:45	50925	52600		
07:00	51879	53500		
07:15	53194	54500		
07:30	54205	55500		
07:45	54990	56450		
08:00	56001	57400		
08:15	57301	58150		
08:30	57917	58900		
08:45	58427	59500		
09:00	58775	60100		
09:15	59600	60350		
09:30	59625	60600		
09:45	59600	60750		
10:00	59650	60900		
10:15	60200	60650		
10:30	59886	60400		
10:45	59800	60350		
11:00	59880	60300		
11:15	59600	60300		
11:30	59981	60300		
11:45	59763	60250		
12:00	59769	60200		
12:15	59314	59700		
12:30	58935	59200		
12:45	59912	59850		
13:00	59096	60500		
13:15	58680	59750		
13:30	58418	59000		
13:45	58568	59050		
14:00	58358	59100		
14:15	58791	58800		
14:30	57949	58500		
14:45	57205	57800		
15:00	56748	57100		
15:15	56547	56650		
15:30	55713	56200		
15:45	55431	55700		
16:00	54545	55200		
16:15	54360	54800		
16:30	54009	54400		
16:45	53630	53850		
17:00	53091	53300		
17:15	52600	52950		
17:30	52262	52600		
17:45	52056	52550		
18:00	52120	52500		
18:15	52066	52800		
18:30	52204	53100		
18:45	52848	53600		
19:00	53168	54100		
19:15	53274	53750		
19:30	52895	53400		
19:45	52751	53150		
20:00	52512	52900		
20:15	52128	52750		
20:30	51849	52600		
20:45	52129	53600		
21:00	52888	54600		
21:15	53419	54500		
21:30	53341	54400		
21:45	53220	53550		
22:00	52630	52700		
22:15	53083	53050		
22:30	52825	53400		
22:45	54344	54150		
23:00	53480	54900		
23:15	53070	54000		
23:30	52602	53100		
23:45	52739	52800		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
