Journée du 01/11/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	58652	59100	58900	537	3344	2386	46454	3351	0	4305	-55	705	-2375	81	2422	-1273	-1819	1000	-863	-1558	
00:15		58200	57700																		
00:30	58652	57300	56500	537	3344	2386	46454	3351	0	4305	-55	705	-2375	81							
00:45		55850	55600																		
01:00	55659	54400	54700	538	2181	2385	44916	3398	0	4229	-601	696	-2082	66	2404	-1283	-944	1100	-863	-1787	
01:15		54300	54450																		
01:30	55514	54200	54200	536	1508	2413	45137	3412	0	3901	-925	696	-1164	56							
01:45		53800	54250																		
02:00	54797	53400	54300	536	752	2494	45018	3495	0	3827	-926	698	-1097	44	2144	-1282	-2070	1100	-863	-1679	
02:15		52650	53500																		
02:30	54079	51900	52700	539	338	2595	45408	3550	0	4120	-610	697	-2559	37							
02:45		50800	51750																		
03:00	52088	49700	50800	540	315	2646	44868	3605	0	4064	-1799	702	-2853	38	773	-1282	-2129	1100	-863	-2163	
03:15		48800	50200																		
03:30	50738	47900	49600	541	324	2615	45679	3665	0	3921	-2407	701	-4301	38							
03:45		47350	48850																		
04:00	49419	46800	48100	540	317	2642	45138	3685	0	3813	-2877	701	-4541	39	114	-1282	-2200	1100	-863	-2425	
04:15		46250	48050																		
04:30	49102	45700	48000	540	317	2634	45685	3817	0	3796	-2874	698	-5512	38							
04:45		45350	47800																		
05:00	48583	45000	47600	567	310	2679	45199	3959	0	3349	-2774	699	-5405	39	-117	-1282	-2230	1100	-863	-2421	
05:15		45150	47800																		
05:30	49028	45300	48000	550	346	2683	46149	3990	0	3320	-2994	696	-5712	39							
05:45		45500	48350																		
06:00	49374	45700	48700	546	356	2684	46138	3992	0	3420	-3025	698	-5435	39	362	-1250	-2279	1100	-863	-2793	
06:15		46400	49100																		
06:30	50332	47100	49500	540	356	2672	46609	4088	0	3660	-2372	703	-5924	38							
06:45		47200	49700																		
07:00	51043	47300	49900	571	344	2629	46917	4115	0	3686	-1930	701	-5991	38	-1762	-1250	-2200	1100	-863	-2630	
07:15		47450	49950																		
07:30	51265	47600	50000	574	339	2658	47332	4202	1	4293	-1084	697	-7746	37							
07:45		47950	50250																		
08:00	51473	48300	50500	573	443	2649	47456	4222	52	4412	-1589	697	-7442	38	-1514	-1500	-2200	1100	-863	-2105	
08:15		48800	50750																		
08:30	52448	49300	51000	574	478	2670	47462	4143	186	4418	-1007	701	-7178	39							
08:45		50000	51700																		
09:00	53625	50700	52400	574	495	2676	47610	4057	414	4532	-408	704	-7029	38	805	-1452	-2354	1100	-863	-2057	
09:15		51250	52850																		
09:30	54694	51800	53300	573	437	2666	46756	4060	756	4390	-731	700	-4912	38							
09:45		52050	53500																		
10:00	55370	52300	53700	574	484	2673	47227	3978	1075	4453	-918	702	-4878	38	601	-1401	-2354	1100	-863	-1539	
10:15		52550	53900																		
10:30	55702	52800	54100	573	476	2667	47124	3927	1443	4275	-744	687	-4725	38							
10:45		52750	54050																		
11:00	55855	52700	54000	570	466	2665	46906	4072	1666	4152	-745	692	-4588	38	467	-1500	-2419	1100	-828	-1401	
11:15		52850	54500																		
11:30	56260	53000	55000	567	516	2654	47418	4218	1786	4210	-1069	693	-4735	38							
11:45		53250	55300																		
12:00	57155	53500	55600	566	517	2663	47446	4466	1924	4363	-1070	691	-4411	38	1133	-1500	-2419	1100	-638	-1036	
12:15		53900	56050																		
12:30	57772	54300	56500	566	461	2673	46781	4600	1872	4473	-1038	693	-3308	37							
12:45		54900	57200																		
13:00	58372	55500	57900	567	499	2702	47070	4685	1879	4614	-909	692	-3428	38	-94	-1500	-2489	1100	-746	-1298	
13:15		54200	56400																		
13:30	56615	52900	54900	567	523	2706	47232	4791	1825	4490	-1327	695	-4886	38							
13:45		52300	54150																		
14:00	55062	51700	53400	568	491	2698	46860	4723	1715	4439	-1849	705	-5289	39	-773	-1500	-2485	1100	-860	-1846	
14:15		51300	52800																		
14:30	54278	50900	52200	570	536	2678	47670	4574	1527	4259	-1882	704	-6358	39							
14:45		50300	51550																		
15:00	52737	49700	50900	569	445	2673	47162	4443	1362	3995	-1783	726	-6857	39	-1729	-1500	-2530	1100	-863	-2515	
15:15		49350	50600																		
15:30	52003	49000	50300	569	396	2695	47709	4343	1160	4008	-1472	735	-8141	38							
15:45		48700	50000																		
16:00	51545	48400	49700	568	394	2739	47291	4286	850	4088	-1102	736	-8304	38	-1750	-1500	-2526	1100	-803	-2835	
16:15		48450	49800																		
16:30	51533	48500	49900	569	395	2752	47461	4144	589	4068	-867	729	-8306	38							
16:45		48900	50250																		
17:00	51770	49300	50600	569	401	2752	47895	4011	305	4046	-865	726	-8069	38	-739	-1500	-2458	1100	-863	-2122	
17:15		50250	51450																		
17:30	53232	51200	52300	569	507	2761	47410	4080	113	4373	-489	725	-6816	40							
17:45		53050	54100																		
18:00	57256	54900	55900	569	535	2779	47979	4016	30	6648	-5	724	-6020	38	816	-1500	-2479	1000	-863	-1435	
18:15		56500	57400																		
18:30	59808	58100	58900	539	488	2811	47866	4174	3	7841	-4	722	-4631	37							
18:45		58700	59450																		
19:00	61456	59300	60000	541	523	2832	48100	4055	0	8742	-4	717	-4050	37	1381	-1500	-2450	1000	-848	-1185	
19:15		59100	59850																		
19:30	61187	58900	59700	542	524	2884	47985	4045	0	7946	-4	715	-3450	37							
19:45		58500	59300																		
20:00	60440	58100	58900	541	525	2899	47915	3902	0	7511	-4	710	-3559	38	1695	-1500	-2541	937	-863	-885	
20:15		57550	58400																		
20:30	58738	57000	57900	567	496	2896	47558	3709	0	5983	-6	712	-3176	39							
20:45		56400	57300																		
21:00	57701	55800	56700	574	473	2894	47037	3760	0	5534	-168	712	-3115	40	1704	-1500	-2463	183	-863	-998	
21:15		55000	55950																		
21:30	56392	54200	55200	574	473	2887	46806	3904	0	4977	-204	715	-3739	40							
21:45		53750	54750																		
22:00	55512	53300	54300	574	469	2886	46502	4097	0	4149	-302	713	-3575	41	1800	-1300	-2396	1000	-863	-1334	
22:15		54000	55050																		
22:30	56070	54700	55800	573	445	2878	46919	4049	0	3977	-265	717	-3224	40							
22:45		55550	56650																		
23:00	58804	56400	57500	574	481	2887	47575	4017	0	5389	-4	712	-2827	39	1800	-1500	-2203	1000	-863	-1091	
23:15		55850	56800																		
23:30	58129	55300	56100	573	440	2887	47325	4177	0	4664	-4	707	-2640	39							
23:45		55400	55800																		
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
