Journée du 02/12/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	70625	70200	69700	516	3351	3942	56462	1904	0	6390	-7	709	-2643	75	3000	-495	-959	-155	-2100	-2381	
00:15		69350	68700																		
00:30	68938	68500	67700	515	2866	3654	56003	1887	0	6407	-30	707	-3072	68							
00:45		67350	66450																		
01:00	66048	66200	65200	516	2358	3629	55634	1921	0	5776	-1129	705	-3363	64	3000	-495	-773	-636	-1850	-2323	
01:15		66350	65600																		
01:30	66002	66500	66000	516	2653	3252	56169	1890	0	5394	-1379	716	-3210	66							
01:45		66200	65300																		
02:00	65134	65900	64600	516	2434	3295	55693	1836	0	5326	-1456	712	-3221	64	3000	-495	-359	-420	-1791	-2472	
02:15		65150	64200																		
02:30	64703	64400	63800	516	2083	3258	55767	1830	0	5191	-1931	714	-2725	60							
02:45		63500	62800																		
03:00	62526	62600	61800	516	1798	3120	54849	1803	0	5140	-2657	720	-2763	57	2939	-495	-1135	-790	-1707	-2223	
03:15		61850	61100																		
03:30	61089	61100	60400	515	1772	3035	54253	1798	0	5095	-2668	716	-3427	57							
03:45		60450	59700																		
04:00	59626	59800	59000	516	1662	3053	53375	1905	0	4947	-2901	718	-3649	56	1963	-495	-1902	-991	-1647	-2572	
04:15		59400	58650																		
04:30	59016	59000	58300	515	1742	3053	54262	1917	0	5058	-2496	716	-5752	56							
04:45		58750	58200																		
05:00	58580	58500	58100	516	1723	3047	54095	1918	0	4804	-2504	710	-5729	56	1585	-495	-1570	-932	-1835	-2552	
05:15		58650	58250																		
05:30	58941	58800	58400	516	1786	3052	54610	1861	0	4761	-2437	708	-5916	57							
05:45		58900	58550																		
06:00	59172	59000	58700	519	1785	3095	54716	1866	0	4711	-2435	707	-5792	57	2921	-495	-1142	-1035	-1918	-2220	
06:15		59350	59150																		
06:30	59752	59700	59600	518	1697	3062	53865	1869	0	4747	-2740	702	-3968	56							
06:45		60000	59800																		
07:00	60183	60300	60000	519	1768	3066	54287	1853	0	4786	-2861	704	-3937	57	3000	-495	-1487	-682	-2022	-2024	
07:15		60650	60450																		
07:30	61110	61000	60900	519	1813	3043	54697	1843	0	4965	-2664	704	-3809	57							
07:45		61400	61300																		
08:00	61806	61800	61700	518	1839	2997	55236	1740	0	4994	-2441	707	-3785	56	2833	-496	-1165	232	-1925	-2221	
08:15		62050	61900																		
08:30	62247	62300	62100	518	2091	3049	54709	1600	26	4996	-2434	705	-3012	61							
08:45		62850	62700																		
09:00	63610	63400	63300	517	2746	3047	55365	1603	134	5090	-2428	711	-3175	69	2971	-291	-1674	796	-1810	-2620	
09:15		64100	64150																		
09:30	65203	64800	65000	516	3214	3050	55403	1573	336	5107	-1947	710	-2759	74							
09:45		65500	65600																		
10:00	66363	66200	66200	518	3474	3068	55809	1522	554	5202	-1652	711	-2842	77	2970	-497	-2499	664	-1854	-1867	
10:15		66550	66450																		
10:30	67180	66900	66700	519	3656	3075	55936	1404	783	5524	-992	703	-3429	77							
10:45		67200	67000																		
11:00	67487	67500	67300	518	3453	3100	55696	1310	985	5410	-456	710	-3239	75	2545	-495	-2652	900	-1478	-2030	
11:15		67650	67400																		
11:30	68078	67800	67500	518	3588	3077	56111	1303	1146	5580	-403	710	-3551	75							
11:45		68100	68100																		
12:00	68588	68400	68700	517	3541	3070	56116	1271	1254	5745	-404	711	-3234	75	3000	-495	-2461	900	-1510	-2267	
12:15		68750	68850																		
12:30	69301	69100	69000	518	3381	3073	55818	1293	1360	6541	-403	717	-2998	72							
12:45		69650	69500																		
13:00	69803	70200	70000	518	3544	3082	55937	1400	1268	6565	-405	715	-2820	74	3000	-495	-2640	280	-1550	-1698	
13:15		68700	68150																		
13:30	67653	67200	66300	518	3125	3071	55659	1508	1309	5573	-418	720	-3411	70							
13:45		66300	65600																		
14:00	65664	65400	64900	517	2539	3085	55171	1477	1189	5434	-567	726	-3907	63	2599	-495	-2718	-285	-1816	-1937	
14:15		65050	64450																		
14:30	64733	64700	64000	517	2655	3058	55581	1397	1041	5256	-565	721	-4928	65							
14:45		64000	63400																		
15:00	63137	63300	62800	518	2789	3084	54769	1297	844	5227	-1218	717	-4890	68	2837	-498	-2738	-18	-2388	-2891	
15:15		62900	62450																		
15:30	62210	62500	62100	518	2979	3103	54977	1245	606	5352	-1373	721	-5917	71							
15:45		62250	61950																		
16:00	61621	62000	61800	519	2935	3175	54681	1135	365	5449	-1372	721	-5986	71	2076	-492	-2750	631	-2503	-3200	
16:15		62300	62050																		
16:30	61835	62600	62300	519	3126	3136	54749	1048	158	5422	-400	720	-6643	73							
16:45		63300	63000																		
17:00	63137	64000	63700	518	3621	3163	54995	1020	32	5664	-9	711	-6578	79	2509	-493	-2639	1100	-2503	-2783	
17:15		65700	65350																		
17:30	66414	67400	67000	518	3950	3271	55604	1039	7	6296	-3	708	-4977	82							
17:45		68750	68300																		
18:00	68868	70100	69600	519	4317	3404	56182	1015	0	7530	-2	705	-4802	84	2478	-495	-2645	1000	-2503	-1396	
18:15		70900	70400																		
18:30	70774	71700	71200	518	4423	3371	56284	1024	0	8111	-3	712	-3665	85							
18:45		72450	71900																		
19:00	72271	73200	72600	519	4448	3391	56416	1044	0	9423	-2	713	-3682	84	2300	-539	-2551	865	-2503	-1276	
19:15		72950	72350																		
19:30	72410	72700	72100	519	4405	3362	56395	1106	0	9776	-2	706	-3855	83							
19:45		72200	71600																		
20:00	72095	71700	71100	520	4374	3326	56472	1141	0	8933	-2	708	-3377	83	2975	-346	-1692	-399	-2503	-1844	
20:15		71200	70600																		
20:30	70347	70700	70100	519	4233	3344	56375	1149	0	8045	-2	712	-4030	82							
20:45		70000	69450																		
21:00	69109	69300	68800	518	4142	3286	56311	1175	0	7010	-2	712	-4043	82	2950	-590	-1564	-621	-2473	-2599	
21:15		68650	68150																		
21:30	67546	68000	67500	524	3932	3251	56248	1195	0	6675	-3	705	-4982	80							
21:45		67600	67100																		
22:00	66249	67200	66700	521	3679	3253	56060	1231	0	6065	-48	706	-5217	78	3000	-566	-1235	-528	-2449	-2668	
22:15		67650	67150																		
22:30	66722	68100	67600	520	3647	3249	56136	1184	0	6082	-57	702	-4740	77							
22:45		69450	68950																		
23:00	69267	70800	70300	520	3932	3246	56516	1205	0	7606	-56	698	-4400	79	3000	-497	-1106	-407	-2131	-2207	
23:15		69850	69350																		
23:30	68157	68900	68400	517	3489	3247	55984	1262	0	6626	-53	696	-3612	75							
23:45		68600	68350																		
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
