Journée du 02/12/2005
Heures	Consommation	PrévisionJ-1		
00:00	68508	68800		
00:15	68114	67900		
00:30	66966	67000		
00:45	65722	66200		
01:00	65397	65400		
01:15	66451	66000		
01:30	66219	66600		
01:45	66857	67000		
02:00	65781	67400		
02:15	66597	66400		
02:30	65568	65400		
02:45	64891	64550		
03:00	63786	63700		
03:15	63355	63050		
03:30	62596	62400		
03:45	62050	62000		
04:00	61953	61600		
04:15	61752	61600		
04:30	61383	61600		
04:45	61209	61850		
05:00	61566	62100		
05:15	62583	62750		
05:30	62873	63400		
05:45	63687	64150		
06:00	64648	64900		
06:15	66247	66500		
06:30	67431	68100		
06:45	68931	69800		
07:00	70918	71500		
07:15	72560	72950		
07:30	74332	74400		
07:45	75345	75350		
08:00	75752	76300		
08:15	75791	76150		
08:30	75673	76000		
08:45	75759	76100		
09:00	75822	76200		
09:15	75931	76300		
09:30	75893	76400		
09:45	76040	76200		
10:00	75781	76000		
10:15	75724	75900		
10:30	75761	75800		
10:45	75755	75600		
11:00	75694	75400		
11:15	76043	75250		
11:30	75935	75100		
11:45	75925	75050		
12:00	75790	75000		
12:15	75286	74350		
12:30	74990	73700		
12:45	76193	74450		
13:00	75575	75200		
13:15	75261	74500		
13:30	74813	73800		
13:45	74633	73500		
14:00	74300	73200		
14:15	74519	73050		
14:30	73941	72900		
14:45	73108	72150		
15:00	72610	71400		
15:15	72162	71150		
15:30	71941	70900		
15:45	71545	70450		
16:00	71010	70000		
16:15	70938	69850		
16:30	70715	69700		
16:45	70793	70000		
17:00	71836	70300		
17:15	72827	71700		
17:30	74524	73100		
17:45	75058	74100		
18:00	75757	75100		
18:15	75680	75450		
18:30	76030	75800		
18:45	76160	75950		
19:00	76025	76100		
19:15	75160	75200		
19:30	73820	74300		
19:45	73228	73600		
20:00	72494	72900		
20:15	71601	72100		
20:30	70626	71300		
20:45	70028	70250		
21:00	69178	69200		
21:15	68279	68200		
21:30	67278	67200		
21:45	66394	66300		
22:00	65772	65400		
22:15	66755	65950		
22:30	66342	66500		
22:45	68148	67300		
23:00	66924	68100		
23:15	66867	67300		
23:30	66136	66500		
23:45	66244	65600		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
