Journée du 23/07/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	75	1765	2122	42799	571	4770	1648	-4408	3177	49343	49300	49300		
00:15	0	1758	1939	44258	584	4898	1628	-6373	3037	48693	48100	47950		
00:30	0	1548	1805	42946	587	4750	1642	-6445	2793	46834	46900	46600		
00:45	0	1310	1738	42776	594	3607	1652	-6573	2544	45105	45600	45550		
01:00	0	1091	1752	42463	593	3214	1643	-6255	2335	44501	44300	44500		
01:15	0	1075	1763	43075	647	3151	1628	-6746	2318	44593	44650	44500		
01:30	0	912	1820	42347	653	3078	1632	-6404	2183	44039	45000	44500		
01:45	0	948	1809	42830	707	2875	1629	-6509	2213	44290	44750	44450		
02:00	0	755	1779	42136	793	2986	1632	-6418	2018	43664	44500	44400		
02:15	0	918	1688	43426	785	2451	1617	-6959	2136	43928	43950	43650		
02:30	0	830	1706	42679	777	2327	1635	-7037	2065	42917	43400	42900		
02:45	0	814	1680	42444	775	1763	1627	-6933	2037	42171	42600	42200		
03:00	0	829	1713	42405	764	1323	1632	-7111	2065	41555	41800	41500		
03:15	0	844	1564	42741	768	1328	1624	-7574	2023	41296	41350	41050		
03:30	0	744	1526	42509	710	1115	1635	-7634	1917	40606	40900	40600		
03:45	0	715	1516	42818	687	471	1653	-7450	1893	40410	40650	40350		
04:00	0	716	1538	42605	677	447	1640	-7518	1897	40105	40400	40100		
04:15	0	716	1553	42653	710	510	1640	-7785	1902	39998	40300	39950		
04:30	0	709	1495	42799	628	507	1637	-7881	1873	39895	40200	39800		
04:45	0	670	1529	42261	575	1276	1648	-7859	1853	40101	40450	40150		
05:00	0	670	1547	42164	580	1334	1637	-7480	1855	40453	40700	40500		
05:15	0	662	1689	42375	608	1451	1656	-7265	1906	41176	41150	41100		
05:30	0	682	1611	42359	608	1258	1654	-6431	1896	41742	41600	41700		
05:45	0	661	1638	42211	589	2035	1655	-6705	1886	42085	42050	42100		
06:00	0	682	1662	42443	580	2109	1638	-6583	1908	42532	42500	42500		
06:15	0	670	1622	42363	561	2968	1654	-6578	1889	43261	43050	43100		
06:30	0	703	1624	42580	586	3043	1638	-6482	1914	43693	43600	43700		
06:45	0	670	1755	42444	563	3922	1640	-6783	1931	44213	44450	44550		
07:00	0	676	1755	42557	577	4001	1659	-5960	1944	45267	45300	45400		
07:15	0	728	1875	43603	537	4080	1640	-5910	2029	46553	46500	46350		
07:30	0	764	2119	44246	555	4107	1645	-6106	2154	47332	47700	47300		
07:45	0	758	2169	44286	560	5340	1644	-6356	2166	48403	48700	48400		
08:00	0	738	2247	44209	553	5910	1659	-5756	2181	49560	49700	49500		
08:15	0	709	2264	43969	538	6742	1664	-5535	2161	50351	50600	50350		
08:30	0	750	2287	44489	555	7121	1660	-5640	2207	51222	51500	51200		
08:45	0	708	2335	44412	567	8274	1654	-5895	2182	52056	52250	51900		
09:00	0	782	2407	44054	597	8346	1660	-5254	2281	52593	53000	52600		
09:15	0	926	2377	44285	602	8796	1658	-5135	2408	53510	53600	53350		
09:30	39	993	2350	44414	662	9147	1674	-5159	2500	54122	54200	54100		
09:45	54	1070	2395	44398	694	9260	1668	-5351	2600	54188	54600	54300		
10:00	48	1103	2336	44279	693	9289	1695	-4928	2616	54516	55000	54500		
10:15	52	1118	2376	44372	715	9078	1669	-4710	2638	54671	55250	54800		
10:30	52	1154	2367	44585	731	9253	1671	-4815	2670	55000	55500	55100		
10:45	95	1220	2358	44562	742	9463	1680	-4756	2768	55365	55750	55250		
11:00	137	1325	2375	44430	732	9365	1656	-4723	2899	55296	56000	55400		
11:15	120	1352	2405	44428	750	9024	1663	-4227	2925	55515	56100	55600		
11:30	129	1436	2399	44454	760	9163	1667	-4185	3012	55824	56200	55800		
11:45	171	1527	2366	44537	758	9189	1669	-3965	3122	56252	56350	55950		
12:00	194	1584	2390	44525	786	9131	1666	-4191	3202	56086	56500	56100		
12:15	205	1600	2412	44449	788	9006	1658	-4217	3231	55902	56150	55800		
12:30	215	1633	2405	43739	783	9085	1663	-3737	3270	55787	55800	55500		
12:45	140	1660	2369	43478	781	10795	1677	-4212	3229	56688	56450	56200		
13:00	111	1603	2415	43614	814	10421	1646	-4615	3155	56011	57100	56900		
13:15	114	1639	2369	43713	856	10549	1664	-5495	3183	55411	56200	55800		
13:30	107	1529	2394	43623	883	10488	1679	-5844	3087	54860	55300	54700		
13:45	107	1440	2348	43532	936	10252	1650	-5659	2973	54607	55450	54750		
14:00	104	1336	2366	43470	993	9786	1663	-4966	2883	54753	55600	54800		
14:15	106	1376	2397	43564	986	9318	1674	-4130	2938	55292	55500	54900		
14:30	107	1315	2413	43473	1048	8775	1665	-4218	2882	54579	55400	55000		
14:45	107	1367	2424	43488	1061	8278	1664	-4046	2936	54344	54900	54550		
