Journée du 25/11/2010
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	70737	70700	70800	0	3974	2813	51929	720	ND	5090	ND	5688	521	101	ND	ND	ND	ND	ND	ND	
00:15	70161	69800	69650	0	4303	2950	52437	674	ND	4943	ND	5625	-772	105							
00:30	68505	68900	68500	0	4018	2892	52084	670	ND	3727	ND	5607	-494	103							
00:45	67547	67700	67550	0	4029	2858	52011	637	ND	2617	ND	5646	-253	106							
01:00	66590	66500	66600	0	3747	2869	51789	649	ND	2472	ND	5667	-604	103	ND	ND	ND	ND	ND	ND	
01:15	67199	66950	66950	0	4201	2848	52227	608	ND	2381	ND	5664	-733	108							
01:30	66609	67400	67300	0	3952	2809	51974	596	ND	2303	ND	5671	-699	105							
01:45	67082	67350	67200	0	4035	2898	51989	600	ND	2439	ND	5666	-548	106							
02:00	66178	67300	67100	0	3818	2862	51747	579	ND	2356	ND	5662	-848	104	ND	ND	ND	ND	ND	ND	
02:15	66861	66600	66450	0	4284	2833	52272	576	ND	2245	ND	5659	-1009	109							
02:30	65809	65900	65800	0	4209	2855	51321	583	ND	2050	ND	5661	-872	110							
02:45	65105	65000	64900	0	3916	2812	51552	581	ND	1485	ND	5667	-910	107							
03:00	64163	64100	64000	0	3587	2777	51488	590	ND	1434	ND	5664	-1378	102	ND	ND	ND	ND	ND	ND	
03:15	63830	63500	63550	0	3694	2571	52384	563	ND	1387	ND	5669	-2440	102							
03:30	63132	62900	63100	0	3392	2600	52247	559	ND	1357	ND	5666	-2691	98							
03:45	62436	62400	62600	0	3328	2530	52150	562	ND	1049	ND	5607	-2791	97							
04:00	62103	61900	62100	0	3273	2444	51994	592	ND	865	ND	5649	-2716	97	ND	ND	ND	ND	ND	ND	
04:15	62304	61950	62050	0	3352	2471	52277	603	ND	781	ND	5653	-2835	98							
04:30	62283	62000	62000	0	3351	2468	52198	635	ND	931	ND	5647	-2948	98							
04:45	62157	62250	62300	0	3245	2445	51975	568	ND	1016	ND	5644	-2738	96							
05:00	62585	62500	62600	0	3240	2432	51942	545	ND	1148	ND	5603	-2327	96	ND	ND	ND	ND	ND	ND	
05:15	64016	63500	63550	0	3130	2622	51584	534	ND	1298	ND	5643	-795	96							
05:30	64482	64500	64500	12	3281	2679	51970	537	ND	1518	ND	5661	-1179	97							
05:45	65526	65500	65500	64	3383	2769	52223	515	ND	1763	ND	5655	-848	99							
06:00	66518	66500	66500	120	3257	2756	51784	494	ND	2606	ND	5627	-128	97	ND	ND	ND	ND	ND	ND	
06:15	69099	68450	68450	149	3334	2729	51408	491	ND	4050	ND	5680	1256	97							
06:30	70382	70400	70400	181	3769	2757	51950	560	ND	4800	ND	5684	678	101							
06:45	72302	72350	72450	237	4119	2759	52288	544	ND	6343	ND	5691	317	103							
07:00	74510	74300	74500	218	4566	2787	52372	546	ND	6943	ND	5682	1393	107	ND	ND	ND	ND	ND	ND	
07:15	76480	76250	76300	232	4807	2790	52434	544	ND	8161	ND	5689	1821	108							
07:30	78169	78200	78100	238	5028	2810	52536	545	ND	9534	ND	5694	1781	109							
07:45	78862	78800	78700	231	4982	2783	52613	537	ND	9969	ND	5691	2053	107							
08:00	79436	79400	79300	240	5072	2787	52586	538	ND	10213	ND	5697	2300	108	ND	ND	ND	ND	ND	ND	
08:15	78901	79250	79150	406	4984	2817	52641	557	ND	9202	ND	5714	2576	110							
08:30	78995	79100	79000	399	5074	2830	52622	543	ND	9210	ND	5715	2600	111							
08:45	79088	79200	79100	402	5116	2827	52644	562	ND	9317	ND	5704	2514	111							
09:00	79173	79300	79200	393	5133	2819	52656	555	ND	9434	ND	5711	2469	111	ND	ND	ND	ND	ND	ND	
09:15	79454	79650	79500	400	5144	2821	52664	563	ND	10173	ND	5727	1960	111							
09:30	79550	80000	79800	397	5190	2817	52664	548	ND	10242	ND	5727	1962	111							
09:45	79478	80000	79800	416	5196	2800	52680	534	ND	10254	ND	5687	1907	111							
10:00	79501	80000	79800	551	5207	2786	52661	533	ND	9943	ND	5714	2102	113	ND	ND	ND	ND	ND	ND	
10:15	79646	79900	79550	542	5255	2802	52665	531	ND	10185	ND	5733	1931	113							
10:30	79311	79800	79300	528	5233	2801	52662	564	ND	10134	ND	5717	1668	113							
10:45	79289	79650	79350	390	5265	2813	52626	514	ND	10138	ND	5771	1770	112							
11:00	79368	79500	79400	375	5251	2806	52635	544	ND	10212	ND	5788	1754	112	ND	ND	ND	ND	ND	ND	
11:15	79450	79450	79300	398	5383	2828	52626	607	ND	11349	ND	5806	450	112							
11:30	79207	79400	79200	390	5384	2812	52667	569	ND	11059	ND	5770	551	112							
11:45	79183	79400	79300	389	5410	2816	52635	540	ND	11129	ND	5800	459	112							
12:00	79297	79400	79400	379	5394	2806	52639	561	ND	10312	ND	5775	1427	113	ND	ND	ND	ND	ND	ND	
12:15	78839	78750	78800	370	5335	2806	52610	579	ND	9071	ND	5829	2235	114							
12:30	78532	78100	78200	351	5207	2783	52623	644	ND	8913	ND	5835	2172	113							
12:45	79448	78700	78950	374	5317	2806	52610	686	ND	9722	ND	5791	2138	113							
13:00	78987	79300	79700	220	5306	2810	52631	731	ND	9457	ND	5789	2041	112	ND	ND	ND	ND	ND	ND	
13:15	78790	78500	78900	220	5409	2836	52621	678	ND	10093	ND	5769	1162	112							
13:30	78074	77700	78100	338	5339	2843	52631	706	ND	9582	ND	5760	871	113							
13:45	78146	77600	78250	324	5302	2837	52660	729	ND	9267	ND	5751	1274	113							
14:00	78055	77500	78400	216	5297	2816	52637	748	ND	9250	ND	5722	1366	112	ND	ND	ND	ND	ND	ND	
14:15	78300	77450	78100	229	5408	2856	52682	808	ND	9639	ND	5693	982	112							
14:30	77776	77400	77800	226	5407	2848	52652	767	ND	9476	ND	5683	715	113							
14:45	77200	76650	77000	232	5208	2731	52648	753	ND	9025	ND	5844	756	111							
15:00	76489	75900	76200	230	5199	2724	52679	815	ND	8616	ND	5843	380	112	ND	ND	ND	ND	ND	ND	
15:15	76312	75750	76050	224	5268	2721	52738	750	ND	9453	ND	5782	-626	111							
15:30	76271	75600	75900	235	5213	2727	52708	820	ND	9288	ND	5779	-502	111							
15:45	76058	75250	75500	239	5144	2718	52715	833	ND	9232	ND	5784	-609	110							
16:00	76239	74900	75100	232	5088	2702	52681	914	ND	9670	ND	5803	-852	108	ND	ND	ND	ND	ND	ND	
16:15	76106	75100	75300	232	5121	2702	52765	951	ND	10342	ND	5765	-1773	108							
16:30	76558	75300	75500	241	5249	2700	52752	969	ND	10677	ND	5765	-1797	109							
16:45	76592	75850	76000	252	5293	2692	52801	997	ND	10899	ND	5803	-2149	109							
17:00	77639	76400	76500	235	5365	2695	52811	1098	ND	11705	ND	5832	-2105	108	ND	ND	ND	ND	ND	ND	
17:15	78826	77900	78000	259	4841	2695	52794	1071	ND	11558	ND	5806	-201	103							
17:30	80484	79400	79500	406	4845	2724	52842	1100	ND	13320	ND	5804	-559	102							
17:45	81600	80650	80750	550	4874	2719	52865	1152	ND	14589	ND	5799	-951	102							
18:00	82724	81900	82000	967	4907	2736	52870	1229	ND	14608	ND	5807	-402	106	ND	ND	ND	ND	ND	ND	
18:15	83010	82700	82750	1470	4879	2717	52880	1209	ND	13137	ND	5824	890	112							
18:30	83671	83500	83500	1560	4861	2721	52924	1230	ND	12564	ND	5835	1974	113							
18:45	84433	84150	84150	1636	4839	2706	52963	1213	ND	13540	ND	5835	1697	112							
19:00	84737	84800	84800	1636	4828	2730	52970	1189	ND	13829	ND	5839	1713	112	ND	ND	ND	ND	ND	ND	
19:15	84192	84000	84000	1640	4800	2718	52982	1221	ND	13651	ND	5825	1352	111							
19:30	83270	83200	83200	1644	4805	2700	52980	1287	ND	12838	ND	5830	1184	112							
19:45	82244	82200	82250	1636	4625	2664	52984	1250	ND	11713	ND	5843	1526	112							
20:00	81232	81200	81300	1634	4668	2704	52989	1220	ND	10854	ND	5818	1341	114	ND	ND	ND	ND	ND	ND	
20:15	79860	79900	80000	1645	4714	2705	52977	1205	ND	9073	ND	5785	1752	117							
20:30	79251	78600	78700	1650	4616	2659	52987	1317	ND	8690	ND	5839	1489	116							
20:45	78276	77650	77750	1465	4707	2661	52982	1350	ND	7863	ND	5802	1442	117							
21:00	76805	76700	76800	476	4637	2695	52975	1294	ND	7544	ND	5842	1340	108	ND	ND	ND	ND	ND	ND	
21:15	75845	75650	75750	201	4948	2714	52904	1302	ND	8527	ND	5859	-613	108							
21:30	74668	74600	74700	189	4708	2614	52713	1322	ND	7818	ND	5861	-559	106							
21:45	73936	73600	73750	152	4710	2641	52775	1336	ND	6889	ND	5866	-434	107							
22:00	73242	72600	72800	146	4436	2655	52579	1319	ND	6376	ND	5833	-103	104	ND	ND	ND	ND	ND	ND	
22:15	73761	73000	73200	116	4681	2654	52738	1353	ND	6157	ND	5860	198	107							
