Journée du 12/08/2005
Heures	Consommation	PrévisionJ-1		
00:00	43231	43100		
00:15	42708	42050		
00:30	41058	41000		
00:45	40119	40050		
01:00	39256	39100		
01:15	39967	39550		
01:30	39630	40000		
01:45	39661	39750		
02:00	39207	39500		
02:15	39433	38950		
02:30	38462	38400		
02:45	37798	37650		
03:00	36960	36900		
03:15	36557	36500		
03:30	35950	36100		
03:45	35601	35750		
04:00	35313	35400		
04:15	35328	35300		
04:30	35132	35200		
04:45	35063	35350		
05:00	35339	35500		
05:15	35719	35750		
05:30	36185	36000		
05:45	36565	36500		
06:00	37064	37000		
06:15	37777	37300		
06:30	37692	37600		
06:45	38085	38050		
07:00	38414	38500		
07:15	39277	39550		
07:30	40163	40600		
07:45	40967	41250		
08:00	41536	41900		
08:15	42527	42850		
08:30	43221	43800		
08:45	44059	44400		
09:00	44694	45000		
09:15	45240	45700		
09:30	45725	46400		
09:45	46456	46650		
10:00	46575	46900		
10:15	46935	47300		
10:30	47255	47700		
10:45	47447	47850		
11:00	47655	48000		
11:15	47835	48150		
11:30	48074	48300		
11:45	48194	48550		
12:00	48576	48800		
12:15	48754	48700		
12:30	48758	48600		
12:45	50016	49350		
13:00	49325	50100		
13:15	48654	49150		
13:30	48265	48200		
13:45	48148	48300		
14:00	47893	48400		
14:15	48316	48050		
14:30	47717	47700		
14:45	47263	47400		
15:00	46863	47100		
15:15	46517	46750		
15:30	46294	46400		
15:45	45894	46100		
16:00	45727	45800		
16:15	45237	45400		
16:30	44991	45000		
16:45	44612	44900		
17:00	44225	44800		
17:15	44109	44550		
17:30	43822	44300		
17:45	44133	44350		
18:00	43920	44400		
18:15	44145	44800		
18:30	44389	45200		
18:45	44683	45400		
19:00	44853	45600		
19:15	44586	45250		
19:30	44178	44900		
19:45	43703	44450		
20:00	43538	44000		
20:15	43294	43450		
20:30	42753	42900		
20:45	42671	42600		
21:00	42544	42300		
21:15	43196	42600		
21:30	43587	42900		
21:45	44191	43350		
22:00	43801	43800		
22:15	44578	44150		
22:30	44504	44500		
22:45	46141	45400		
23:00	45479	46300		
23:15	45109	45300		
23:30	44210	44300		
23:45	44136	43750		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
