Journée du 23/06/2002
Heures	Consommation	PrévisionJ-1		
00:00	43040	42700		
00:15	42479	41850		
00:30	41380	41000		
00:45	40200	40100		
01:00	39520	39200		
01:15	39709	39499		
01:30	39310	39799		
01:45	39700	39449		
02:00	38900	39099		
02:15	39000	38449		
02:30	37779	37799		
02:45	37139	36949		
03:00	36159	36099		
03:15	35840	35549		
03:30	34919	35000		
03:45	34720	34549		
04:00	34180	34099		
04:15	33770	33799		
04:30	33360	33500		
04:45	33419	33350		
05:00	33119	33200		
05:15	33060	32800		
05:30	32549	32400		
05:45	32259	32050		
06:00	32029	31700		
06:15	31739	31600		
06:30	31700	31500		
06:45	31879	31600		
07:00	32319	31700		
07:15	32790	31999		
07:30	32950	32299		
07:45	33159	32899		
08:00	33869	33500		
08:15	34430	34200		
08:30	35169	34900		
08:45	35560	35450		
09:00	36330	36000		
09:15	37080	36899		
09:30	37740	37799		
09:45	38229	38249		
10:00	38180	38700		
10:15	39049	39149		
10:30	39119	39599		
10:45	39500	39949		
11:00	39810	40299		
11:15	40090	40549		
11:30	40270	40799		
11:45	40229	40999		
12:00	40810	41200		
12:15	41560	41649		
12:30	42189	42099		
12:45	42909	42849		
13:00	42380	43599		
13:15	41700	42499		
13:30	40799	41400		
13:45	40259	40849		
14:00	39750	40299		
14:15	39419	39849		
14:30	38970	39400		
14:45	38340	39050		
15:00	38150	38700		
15:15	37950	38200		
15:30	37409	37700		
15:45	37400	37350		
16:00	36860	37000		
16:15	36549	36649		
16:30	36270	36299		
16:45	36209	36249		
17:00	36150	36200		
17:15	36250	36300		
17:30	36409	36400		
17:45	36610	36599		
18:00	36799	36799		
18:15	37040	37199		
18:30	37380	37599		
18:45	38110	38049		
19:00	38680	38500		
19:15	38869	38700		
19:30	39110	38900		
19:45	39110	39050		
20:00	39130	39200		
20:15	39619	39300		
20:30	39450	39400		
20:45	39459	39300		
21:00	39580	39200		
21:15	39840	39550		
21:30	39770	39900		
21:45	40099	40300		
22:00	40450	40700		
22:15	41639	41950		
22:30	42419	43200		
22:45	44349	44249		
23:00	43750	45299		
23:15	43540	44549		
23:30	42599	43799		
23:45	42720	43099		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
