Journée du 09/10/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	1420	2018	42554	1552	4071	1762	-3787	2794	49592	50200	49600		
00:15	0	1463	1947	43428	1572	4688	1774	-5965	2815	48909	49100	48450		
00:30	0	1397	1809	42618	1549	3855	1776	-5731	2703	47274	48000	47300		
00:45	0	1341	1647	42312	1514	2639	1776	-5698	2590	45531	46650	46050		
01:00	0	1213	1463	42483	1482	2436	1776	-5889	2401	44965	45300	44800		
01:15	0	1187	1393	42690	1465	2247	1777	-5875	2352	44885	45600	45000		
01:30	0	1229	1274	42832	1426	1501	1774	-5553	2348	44484	45900	45200		
01:45	0	1265	1295	42960	1415	1242	1774	-5337	2390	44616	45500	44850		
02:00	0	1193	1280	43333	1411	1041	1775	-6173	2316	43861	45100	44500		
02:15	0	1006	1313	44126	1413	844	1775	-6585	2148	43893	44300	43750		
02:30	0	965	1311	43516	1408	707	1776	-6843	2108	42841	43500	43000		
02:45	0	879	1271	43194	1405	0	1778	-6426	2012	41958	42500	42100		
03:00	0	827	1293	43402	1384	0	1775	-6980	1969	41238	41500	41200		
03:15	0	879	1131	43363	1361	0	1774	-7821	1960	40635	40850	40650		
03:30	0	915	1113	42754	1352	0	1776	-7696	1989	40163	40200	40100		
03:45	0	947	1115	43076	1312	0	1775	-7883	2020	39398	39750	39650		
04:00	0	953	1111	42761	1283	0	1776	-7698	2025	39217	39300	39200		
04:15	0	961	1118	43000	1298	0	1776	-8441	2035	38808	39000	38900		
04:30	0	966	1105	42692	1295	0	1777	-8297	2036	38602	38700	38600		
04:45	0	1008	1104	42722	1298	0	1776	-8534	2075	38427	38650	38450		
05:00	0	992	1107	42577	1292	0	1781	-8414	2063	38432	38600	38300		
05:15	0	976	1274	42961	1249	0	1779	-8456	2107	38852	38850	38550		
05:30	0	983	1248	43250	1228	0	1783	-8671	2106	38815	39100	38800		
05:45	0	979	1256	43593	1220	0	1786	-8780	2106	39154	39450	39150		
06:00	0	992	1245	43679	1218	0	1784	-8604	2114	39407	39800	39500		
06:15	0	1005	1328	44022	1239	0	1789	-8396	2158	40098	40200	40000		
06:30	0	988	1314	44120	1223	0	1787	-7961	2136	40572	40600	40500		
06:45	0	985	1303	44099	1219	110	1790	-8475	2130	41032	41200	41150		
07:00	0	981	1282	44032	1217	197	1786	-7734	2117	41760	41800	41800		
07:15	0	988	1302	43690	1204	763	1786	-7157	2131	42577	42600	42400		
07:30	0	981	1285	43825	1242	819	1783	-6888	2117	43049	43400	43000		
07:45	0	1011	1300	44116	1244	889	1784	-6904	2152	43441	43700	43250		
08:00	0	964	1295	43739	1235	930	1783	-6545	2105	43401	44000	43500		
08:15	0	991	1276	43739	1256	1255	1799	-6234	2130	44083	44650	44150		
08:30	0	1016	1297	44148	1235	1432	1795	-6138	2160	44785	45300	44800		
08:45	0	1039	1306	44078	1246	2088	1809	-5934	2191	45634	46050	45550		
09:00	0	1087	1321	44442	1222	2551	1804	-6120	2241	46308	46800	46300		
09:15	0	1154	1298	44310	1211	3051	1866	-5844	2321	47046	47450	46850		
09:30	0	1183	1314	44685	1183	3089	1864	-6039	2354	47280	48100	47400		
09:45	0	1190	1310	44750	1168	3528	1862	-5928	2359	47881	48400	47700		
10:00	0	1176	1327	44502	1134	3741	1866	-5881	2353	47866	48700	48000		
10:15	0	1221	1389	44728	1103	3891	1947	-5794	2451	48486	48850	48300		
10:30	0	1222	1413	44801	1067	3890	1942	-5814	2458	48521	49000	48600		
10:45	0	1213	1406	44788	1066	4201	1943	-6001	2448	48617	49100	48600		
11:00	0	1191	1413	44643	1029	4101	1942	-5704	2429	48617	49200	48600		
11:15	0	1279	1459	44730	1037	4075	2013	-5579	2558	49014	49350	48900		
11:30	0	1352	1559	44609	1028	4093	2013	-5426	2664	49229	49500	49200		
11:45	0	1460	1547	44418	1018	4159	2004	-5312	2760	49296	49850	49600		
12:00	0	1567	1567	44634	1025	4199	2008	-5050	2871	49950	50200	50000		
12:15	0	1596	1542	44066	991	3562	2053	-3362	2908	50449	50600	50300		
12:30	0	1602	1544	44166	980	3697	2050	-3466	2913	50574	51000	50600		
12:45	0	1703	1554	44572	986	4303	2052	-3558	3015	51613	51600	51250		
13:00	0	1662	1546	44346	993	4229	2052	-4068	2973	50761	52200	51900		
13:15	0	1675	1531	44534	977	3899	2056	-4481	2981	50191	51000	50600		
13:30	0	1604	1531	43968	966	3111	2054	-3922	2912	49314	49800	49300		
13:45	0	1586	1551	43908	974	2595	2051	-3704	2901	48962	49350	48900		
14:00	0	1553	1522	43752	964	2503	2060	-3806	2862	48548	48900	48500		
14:15	0	1605	1529	44045	949	2476	2036	-4207	2905	48434	48950	48550		
14:30	0	1645	1558	44122	944	2198	2032	-4395	2953	48105	49000	48600		
14:45	0	1811	1509	44338	925	1947	2021	-4962	3090	47589	48200	47750		
15:00	0	1776	1509	44077	948	1857	2020	-5053	3056	47135	47400	46900		
15:15	0	1975	1532	44703	948	1702	1971	-6169	3236	46664	47000	46500		
15:30	0	1815	1541	44250	953	1693	1971	-6096	3085	46128	46600	46100		
15:45	0	1734	1506	43954	945	1704	1974	-6081	2996	45736	46250	45750		
16:00	0	1679	1491	43682	961	1539	1974	-5760	2938	45568	45900	45400		
16:15	0	1711	1508	44153	922	1569	1900	-6758	2945	45006	45600	45100		
16:30	0	1610	1508	43982	942	1532	1898	-6605	2847	44869	45300	44800		
16:45	0	1512	1512	43963	962	1481	1901	-6488	2756	44844	45050	44500		
