Journée du 13/10/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	50453	50700	50400		
00:15	49669	49800	49250		
00:30	47955	48900	48100		
00:45	46901	47750	46950		
01:00	46055	46600	45800		
01:15	46319	46850	46000		
01:30	45753	47100	46200		
01:45	46071	46950	46150		
02:00	45383	46800	46100		
02:15	46114	46200	45650		
02:30	45027	45600	45200		
02:45	44396	44850	44350		
03:00	43526	44100	43500		
03:15	43269	43550	43050		
03:30	42621	43000	42600		
03:45	42454	42700	42200		
04:00	41787	42400	41800		
04:15	41983	42200	41850		
04:30	41899	42000	41900		
04:45	42075	42250	42200		
05:00	42542	42500	42500		
05:15	43565	43300	43050		
05:30	43569	44100	43600		
05:45	44848	45200	45000		
06:00	46367	46300	46400		
06:15	48035	47950	47800		
06:30	49212	49600	49200		
06:45	51584	51550	51500		
07:00	53776	53500	53800		
07:15	56101	55450	55850		
07:30	57902	57400	57900		
07:45	58904	58100	58450		
08:00	58824	58800	59000		
08:15	58910	58800	58850		
08:30	58656	58800	58700		
08:45	58957	58800	58950		
09:00	59211	58800	59200		
09:15	59440	59050	59450		
09:30	59609	59300	59700		
09:45	59661	59350	59700		
10:00	59671	59400	59700		
10:15	59572	59400	59650		
10:30	59588	59400	59600		
10:45	59481	59300	59600		
11:00	59642	59200	59600		
11:15	59557	59100	59500		
11:30	59555	59000	59400		
11:45	59684	59300	59650		
12:00	59604	59600	59900		
12:15	59409	59000	59350		
12:30	59264	58400	58800		
12:45	59821	59000	59350		
13:00	59100	59600	59900		
13:15	58700	58800	59050		
13:30	58400	58000	58200		
13:45	58290	58100	57850		
14:00	58300	58200	57500		
14:15	58347	58050	57700		
14:30	57460	57900	57900		
14:45	56968	57450	57450		
15:00	56625	57000	57000		
15:15	56048	56550	56550		
15:30	55843	56100	56100		
15:45	55591	55800	55800		
16:00	55048	55500	55500		
16:15	54929	55350	55350		
16:30	54274	55200	55200		
16:45	54025	54900	54900		
17:00	53628	54600	54600		
17:15	53342	54400	54400		
17:30	53630	54200	54200		
17:45	53612	54550	54550		
18:00	53933	54900	54900		
18:15	54152	55600	55600		
18:30	55070	56300	56300		
18:45	56361	57950	57950		
19:00	57462	59600	59600		
19:15	59140	60550	60550		
19:30	60737	61500	61500		
19:45	61169	61000	61000		
20:00	61103	60500	60500		
20:15	60243	59450	59450		
20:30	58913	58400	58400		
20:45	58101	57450	57450		
21:00	56442	56500	56500		
21:15	55681	55550	55550		
21:30	54663	54600	54600		
21:45	53626	53600	53600		
22:00	52612	52600	52600		
22:15	53178	52900	52900		
22:30	53139	53200	53200		
22:45	55139	54200	54200		
23:00	54175	55200	55200		
23:15	54002	54100	54100		
23:30	53342	53000	53000		
23:45	53537	52400	52400		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
