Journée du 28/08/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	664	872	45553	1114	3785	1528	-5542	1562	47976	48200	48000		
00:15	0	690	834	46213	1102	4421	1490	-7722	1558	47029	47000	46650		
00:30	0	623	904	45431	1071	4294	1501	-8547	1524	45278	45800	45300		
00:45	0	545	554	44792	1064	3399	1520	-8218	1331	43657	44550	44000		
01:00	0	488	375	44944	1036	2929	1499	-8506	1203	42766	43300	42700		
01:15	0	294	339	46222	1002	3037	1481	-9515	996	42861	43550	42950		
01:30	0	191	341	45916	999	2920	1493	-9571	903	42289	43800	43200		
01:45	0	156	345	45759	959	2936	1495	-9289	872	42361	43300	42650		
02:00	0	48	306	45470	956	2918	1495	-9684	754	41510	42800	42100		
02:15	0	48	325	45843	964	3261	1479	-10054	755	41867	41900	41400		
02:30	0	0	367	45332	960	3142	1487	-10526	696	40731	41000	40700		
02:45	0	0	337	45186	978	2432	1481	-10518	683	39864	40100	39800		
03:00	0	0	360	44623	998	2415	1471	-10961	693	38880	39200	38900		
03:15	0	0	415	44538	988	2135	1475	-10993	708	38527	38750	38400		
03:30	0	0	357	44270	996	1847	1485	-11012	697	37919	38300	37900		
03:45	0	0	353	45022	969	1181	1476	-11185	684	37783	37800	37500		
04:00	0	0	364	44573	949	1104	1478	-11264	689	37170	37300	37100		
04:15	0	0	430	44503	938	605	1479	-11035	721	36895	37100	36850		
04:30	0	0	331	45005	940	179	1480	-11246	679	36657	36900	36600		
04:45	0	0	342	45454	941	207	1477	-11650	688	36745	36700	36550		
05:00	0	0	410	45080	929	191	1482	-11411	714	36655	36500	36500		
05:15	0	0	416	45264	904	418	1486	-11444	718	37017	36650	36700		
05:30	0	0	327	45340	881	425	1482	-11464	684	36965	36800	36900		
05:45	0	0	339	45050	855	743	1479	-11376	682	37059	36950	37100		
06:00	0	0	384	45211	857	849	1477	-11436	697	37309	37100	37300		
06:15	0	0	349	45333	855	1043	1482	-11477	692	37559	37400	37600		
06:30	0	0	348	45312	861	975	1488	-11152	694	37807	37700	37900		
06:45	0	0	366	45378	864	981	1483	-11312	699	37735	37450	37600		
07:00	0	0	408	45107	855	990	1490	-11336	728	37499	37200	37300		
07:15	0	0	321	44699	851	1470	1488	-11376	696	37439	37550	37650		
07:30	0	0	324	44976	840	1507	1481	-11055	694	38058	37900	38000		
07:45	0	0	326	44765	838	2198	1486	-11216	685	38370	38600	38650		
08:00	0	0	369	44702	841	2317	1496	-10497	714	39210	39300	39300		
08:15	0	0	359	44699	814	2437	1529	-9645	732	40185	40000	40100		
08:30	0	0	393	45181	779	2567	1524	-9521	742	40916	40700	40900		
08:45	0	0	455	46089	720	2837	1523	-9779	764	41837	41450	41750		
09:00	0	0	721	46042	711	3350	1515	-9683	857	42649	42200	42600		
09:15	0	0	768	45998	676	3421	1591	-8774	904	43671	43100	43400		
09:30	0	0	751	46181	674	3916	1593	-8887	899	44220	44000	44200		
09:45	0	0	825	45597	686	4689	1594	-8928	926	44456	44450	44650		
10:00	0	0	761	45977	677	4947	1584	-8878	899	45060	44900	45100		
10:15	0	0	795	45494	699	4995	1666	-8153	943	45489	45250	45350		
10:30	0	0	801	45603	720	4997	1673	-8205	943	45575	45600	45600		
10:45	0	0	826	45640	753	5241	1669	-8379	956	45742	45850	45750		
11:00	52	0	779	45383	769	5098	1654	-7816	975	45910	46100	45900		
11:15	103	0	775	45330	790	5336	1723	-7938	1043	46111	46250	46050		
11:30	112	0	866	45460	795	4940	1724	-7648	1083	46242	46400	46200		
11:45	121	0	904	45455	812	5019	1719	-7659	1101	46363	46800	46550		
12:00	114	0	925	45529	823	4747	1715	-6870	1098	46972	47200	46900		
12:15	117	0	1081	45252	851	4291	1754	-5777	1173	47557	47650	47250		
12:30	109	0	1016	45159	868	4544	1757	-5840	1147	47605	48100	47600		
12:45	110	0	1007	45915	846	4921	1755	-5755	1144	48792	48700	48250		
13:00	118	0	1009	45541	887	5076	1755	-6290	1151	48088	49300	48900		
13:15	112	0	1048	45788	932	5442	1772	-7649	1167	47436	48200	47800		
13:30	109	0	1014	45425	954	4916	1781	-7505	1156	46687	47100	46700		
13:45	110	0	1000	45085	969	4760	1772	-7609	1148	46078	46700	46450		
14:00	113	0	1007	45131	1019	4487	1766	-7821	1151	45696	46300	46200		
14:15	114	0	1069	45538	1049	4315	1770	-7782	1175	46066	46300	45900		
14:30	114	0	1061	45447	1034	4091	1771	-8033	1173	45477	46300	45600		
14:45	115	0	1007	45154	1049	3899	1781	-7810	1158	45186	45850	45200		
15:00	112	0	1034	44912	1037	4064	1781	-8250	1165	44682	45400	44800		
15:15	116	0	1039	45592	1104	4033	1748	-9132	1157	44491	45100	44500		
15:30	113	0	1034	45340	1075	3733	1754	-9061	1155	43980	44800	44200		
15:45	113	0	1001	45352	1093	3443	1749	-9009	1141	43734	44450	43900		
16:00	112	0	1044	44991	1131	3333	1752	-9157	1158	43199	44100	43600		
16:15	118	0	1087	45527	1124	3328	1695	-9918	1155	42953	43850	43350		
16:30	119	0	1052	45249	1255	3048	1705	-9759	1147	42661	43600	43100		
16:45	117	0	1065	45397	1230	2819	1696	-9792	1147	42524	43350	42900		
17:00	115	0	1066	45176	1196	2826	1701	-9815	1147	42256	43100	42700		
17:15	117	0	1076	45170	1287	2920	1639	-9991	1129	42211	43000	42600		
17:30	119	0	998	45192	1263	3023	1638	-10117	1102	42110	42900	42500		
17:45	117	0	1019	45172	1203	3135	1643	-9995	1109	42285	43300	43000		
