Journée du 31/07/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	47902	47500	47900		
00:15	46866	46400	46600		
00:30	45282	45300	45300		
00:45	43782	44150	44050		
01:00	42998	43000	42800		
01:15	43259	43250	43100		
01:30	42727	43500	43400		
01:45	42877	43350	43000		
02:00	42241	43200	42600		
02:15	42316	42400	41900		
02:30	41186	41600	41200		
02:45	40436	40700	40350		
03:00	39627	39800	39500		
03:15	39240	39250	39100		
03:30	38877	38700	38700		
03:45	38366	38300	38400		
04:00	38104	37900	38100		
04:15	38073	37650	37950		
04:30	37978	37400	37800		
04:45	37866	37550	38000		
05:00	38206	37700	38200		
05:15	38728	38300	38700		
05:30	39152	38900	39200		
05:45	39733	39450	39700		
06:00	40043	40000	40200		
06:15	40735	40200	40550		
06:30	40819	40400	40900		
06:45	41538	41300	41450		
07:00	42016	42200	42000		
07:15	43244	43200	43100		
07:30	44269	44200	44200		
07:45	44962	45150	45100		
08:00	46162	46100	46000		
08:15	47028	47050	47000		
08:30	47999	48000	48000		
08:45	48633	48800	48700		
09:00	49396	49600	49400		
09:15	50209	50250	50100		
09:30	50633	50900	50800		
09:45	51216	51300	51150		
10:00	51484	51700	51500		
10:15	51879	52050	51800		
10:30	52013	52400	52100		
10:45	52306	52450	52350		
11:00	52706	52500	52600		
11:15	52780	52500	52750		
11:30	52709	52500	52900		
11:45	53118	52750	53200		
12:00	53498	53000	53500		
12:15	53388	52800	53250		
12:30	53160	52600	53000		
12:45	54110	53400	53650		
13:00	53673	54200	54300		
13:15	53161	53200	53450		
13:30	52579	52200	52600		
13:45	52448	52450	52550		
14:00	52375	52700	52500		
14:15	52793	52500	52600		
14:30	52460	52300	52700		
14:45	52046	51900	52250		
15:00	51485	51500	51800		
15:15	51096	51100	51350		
15:30	50722	50700	50900		
15:45	50362	50250	50400		
16:00	49945	49800	49900		
16:15	49850	49500	49600		
16:30	49458	49200	49300		
16:45	49030	48950	49000		
17:00	48617	48700	48700		
17:15	48327	48450	48400		
17:30	48294	48200	48100		
17:45	48547	48100	47950		
18:00	48448	48000	47800		
18:15	48615	48150	47950		
18:30	48581	48300	48100		
18:45	48795	48600	48400		
19:00	48959	48900	48700		
19:15	48541	48500	48200		
19:30	48299	48100	47700		
19:45	47624	47400	46850		
20:00	47206	46700	46000		
20:15	46704	46200	45400		
20:30	46065	45700	44800		
20:45	45600	45450	44400		
21:00	44960	45200	44000		
21:15	45156	45200	44200		
21:30	45557	45200	44400		
21:45	46192	45650	45050		
22:00	46668	46100	45700		
22:15	47593	46800	46550		
22:30	47845	47500	47400		
22:45	49702	48400	48500		
23:00	49047	49300	49600		
23:15	48952	48400	48750		
23:30	47587	47500	47900		
23:45	47989	46950	47150		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
