Journée du 03/10/2012
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	48751	48900	48900	0	2446	110	41458	2638	ND	4934	ND	1695	-4530	57	ND	ND	ND	ND	ND	ND	
00:15	48149	47600	47450	0	2618	109	42061	2621	ND	3206	ND	1692	-4158	61							
00:30	46219	46300	46000	0	2325	111	41280	2671	ND	2970	ND	1687	-4825	57							
00:45	44962	44900	44800	0	2222	110	41297	2669	ND	1231	ND	1687	-4254	57							
01:00	43949	43500	43600	0	2048	111	41146	2629	ND	1162	ND	1688	-4835	55	ND	ND	ND	ND	ND	ND	
01:15	43966	43450	43750	0	2072	110	41448	2625	ND	311	ND	1687	-4287	56							
01:30	43603	43400	43900	0	1973	109	41418	2622	ND	496	ND	1686	-4701	54							
01:45	43328	43250	43700	0	1915	112	41211	2635	ND	667	ND	1689	-4901	53							
02:00	42666	43100	43500	0	1826	114	40971	2627	ND	675	ND	1686	-5233	51	ND	ND	ND	ND	ND	ND	
02:15	43244	42400	42700	0	1980	111	41556	2683	ND	690	ND	1687	-5463	53							
02:30	41911	41700	41900	0	1877	82	41129	2768	ND	626	ND	1683	-6254	52							
02:45	41044	40950	41000	0	1590	40	40670	2784	ND	326	ND	1687	-6053	47							
03:00	40175	40200	40100	0	1388	37	40455	2769	ND	265	ND	1685	-6424	43	ND	ND	ND	ND	ND	ND	
03:15	39911	39700	39700	0	1433	36	41408	2788	ND	267	ND	1691	-7712	43							
03:30	39154	39200	39300	0	1415	44	41163	2817	ND	153	ND	1684	-8122	43							
03:45	38626	38900	38900	0	1389	23	40793	2922	ND	15	ND	1689	-8205	43							
04:00	38674	38600	38500	0	1362	33	40527	2945	ND	352	ND	1686	-8231	42	ND	ND	ND	ND	ND	ND	
04:15	38460	38550	38450	0	1370	33	40824	2897	ND	251	ND	1686	-8601	42							
04:30	38546	38500	38400	0	1393	33	40869	2902	ND	326	ND	1684	-8661	42							
04:45	38801	38850	38850	0	1390	34	40879	2912	ND	335	ND	1690	-8439	42							
05:00	39077	39200	39300	0	1349	32	40726	2902	ND	71	ND	1682	-7685	42	ND	ND	ND	ND	ND	ND	
05:15	40089	39800	39800	0	1309	40	40157	2927	ND	246	ND	1682	-6272	41							
05:30	40355	40400	40300	0	1325	49	40277	2979	ND	260	ND	1681	-6216	42							
05:45	41485	41350	41700	0	1710	118	40582	2995	ND	556	ND	1688	-6164	49							
06:00	43121	42300	43100	0	1937	147	40328	2989	ND	1070	ND	1683	-5033	53	ND	ND	ND	ND	ND	ND	
06:15	44802	43850	44650	0	2463	207	40747	2987	ND	1183	ND	1691	-4476	63							
06:30	46231	45400	46200	0	2993	221	41731	2928	ND	1239	ND	1688	-4569	71							
06:45	47686	47150	48050	0	3049	372	41394	2892	ND	2966	ND	1690	-4677	71							
07:00	49860	48900	49900	0	3308	516	41586	2910	ND	3240	ND	1683	-3383	75	ND	ND	ND	ND	ND	ND	
07:15	51419	50100	51150	0	3419	659	41769	2902	ND	4296	ND	1681	-3307	76							
07:30	52441	51300	52400	0	3513	825	41966	2950	ND	5089	ND	1682	-3584	77							
07:45	52708	51800	52700	0	3245	799	41926	3026	ND	5261	ND	1684	-3233	72							
08:00	53017	52300	53000	0	3263	799	41938	2972	ND	5499	ND	1683	-3137	72	ND	ND	ND	ND	ND	ND	
08:15	53887	52850	53700	0	3321	807	41981	3006	ND	6143	ND	1815	-3186	73							
08:30	54366	53400	54400	0	3479	839	42101	2865	ND	6503	ND	1820	-3241	75							
08:45	54738	53950	55000	0	3506	806	42232	2764	ND	6839	ND	1841	-3250	75							
09:00	54826	54500	55600	0	3546	828	42260	2797	ND	7275	ND	1846	-3726	75	ND	ND	ND	ND	ND	ND	
09:15	55646	54750	55650	0	3504	821	42270	2835	ND	8140	ND	2223	-4147	76							
09:30	55669	55000	55700	0	3396	805	42221	2729	ND	7971	ND	2229	-3682	74							
