Journée du 14/09/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	1268	1202	46546	1073	2016	1576	-5279	2280	48403	48800	48400		
00:15	0	1321	874	47009	1107	2258	1587	-6339	2217	47818	47700	47250		
00:30	0	1098	657	45776	1151	3117	1588	-7462	1926	45926	46600	46100		
00:45	0	1033	576	45294	1162	2375	1573	-7514	1828	44500	45500	44850		
01:00	0	1039	486	45317	1179	1664	1431	-7323	1745	43794	44400	43600		
01:15	0	1066	485	45191	1154	1454	1569	-7172	1825	43747	44650	43700		
01:30	0	1116	490	44768	1137	997	1566	-6642	1874	43432	44900	43800		
01:45	0	1249	483	45168	1133	913	1577	-6890	2004	43634	44800	43750		
02:00	0	1134	478	44505	1131	938	1569	-6711	1888	43045	44700	43700		
02:15	0	1267	545	45451	1147	1626	1579	-8290	2044	43327	44000	43000		
02:30	0	1172	546	44745	1142	1683	1575	-8611	1952	42253	43300	42300		
02:45	0	1110	496	44467	1151	1303	1565	-8389	1870	41703	42450	41550		
03:00	0	1016	485	44116	1136	1248	1577	-8758	1780	40820	41600	40800		
03:15	0	1006	486	44787	1161	898	1575	-9348	1770	40565	41150	40400		
03:30	0	994	484	44753	1167	423	1554	-9368	1750	40008	40700	40000		
03:45	0	935	488	44386	1169	382	1569	-9371	1700	39559	40400	39650		
04:00	0	921	397	44160	1185	391	1560	-9188	1651	39426	40100	39300		
04:15	0	980	469	44690	1186	337	1561	-9767	1734	39457	39850	39350		
04:30	0	973	490	44571	1204	360	1579	-9661	1742	39517	39600	39400		
04:45	0	1006	485	44732	1216	349	1561	-9729	1765	39621	39950	39550		
05:00	0	1039	484	44476	1208	342	1565	-9437	1798	39679	40300	39700		
05:15	0	1098	478	44462	1193	506	1568	-8530	1853	40776	40950	40350		
05:30	0	1148	475	44907	1209	691	1565	-8905	1899	41092	41600	41000		
05:45	0	1141	674	44671	1180	1474	1551	-8752	1958	41940	42500	42000		
06:00	0	1170	767	44411	1159	1455	1569	-7526	2027	43007	43400	43000		
06:15	19	1193	773	44226	1173	1517	1576	-5624	2069	44855	44950	44600		
06:30	55	1334	748	45411	1184	1790	1568	-5848	2221	46242	46500	46200		
06:45	71	1379	1026	45599	1168	2909	1575	-5675	2380	48051	48300	48000		
07:00	80	1383	1239	45482	1187	3536	1605	-4731	2479	49781	50100	49800		
07:15	96	1458	1281	45092	1169	3796	1543	-3488	2555	50947	51500	50750		
07:30	115	1516	1593	45134	1202	4475	1584	-3912	2754	51707	52900	51700		
07:45	147	1505	1618	45208	1248	4656	1594	-3981	2782	51995	53300	52250		
08:00	167	1493	1736	45138	1261	4577	1587	-3190	2827	52770	53700	52800		
08:15	197	1527	1754	45438	1242	4855	1622	-3358	2903	53278	54100	53150		
08:30	229	1578	1741	45476	1233	4959	1612	-3284	2969	53546	54500	53500		
