Journée du 05/01/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	78709	79800	78700		
00:15	78157	79000	77700		
00:30	76747	78200	76700		
00:45	75664	77100	75750		
01:00	74858	76000	74800		
01:15	75063	76500	75150		
01:30	74906	77000	75500		
01:45	75500	77250	75650		
02:00	74740	77500	75800		
02:15	75539	76800	75250		
02:30	74678	76100	74700		
02:45	73757	75350	73850		
03:00	73025	74600	73000		
03:15	72667	74000	72300		
03:30	71526	73400	71600		
03:45	71064	72900	71150		
04:00	70859	72400	70700		
04:15	71030	72150	70600		
04:30	70763	71900	70500		
04:45	70799	72000	70900		
05:00	71292	72100	71300		
05:15	72306	72800	72000		
05:30	72718	73500	72700		
05:45	73663	74250	73650		
06:00	74611	75000	74600		
06:15	76362	76450	76050		
06:30	77655	77900	77500		
06:45	79165	79950	79100		
07:00	81107	82000	80700		
07:15	83095	83500	82750		
07:30	84780	85000	84800		
07:45	85354	86050	85900		
08:00	86348	87100	87000		
08:15	86623	87250	86600		
08:30	86384	87400	86200		
08:45	86203	87200	86250		
09:00	86212	87000	86300		
09:15	86599	87150	86550		
09:30	86840	87300	86800		
09:45	86742	87200	86800		
10:00	86665	87100	86800		
10:15	86735	87100	86650		
10:30	86265	87100	86500		
10:45	86611	87000	86600		
11:00	86680	86900	86700		
11:15	87104	86950	86800		
11:30	86947	87000	86900		
11:45	87071	87000	87100		
12:00	87294	87000	87300		
12:15	86869	86250	86550		
12:30	86436	85500	85800		
12:45	87060	86200	86500		
13:00	86487	86900	87200		
13:15	86053	86350	86600		
13:30	86002	85800	86000		
13:45	85494	85550	85750		
14:00	85283	85300	85500		
14:15	85260	85050	85250		
14:30	84606	84800	85000		
14:45	83462	84100	84300		
15:00	82816	83400	83600		
15:15	82582	83100	83250		
15:30	82122	82800	82900		
15:45	81938	82500	82600		
16:00	81720	82200	82300		
16:15	81635	82200	82300		
16:30	81836	82200	82300		
16:45	81973	82650	82750		
17:00	82152	83100	83200		
17:15	83266	84450	84550		
17:30	85231	85800	85900		
17:45	86852	87150	87200		
18:00	88077	88500	88500		
18:15	88658	89150	89150		
18:30	89446	89800	89800		
18:45	90009	90350	90350		
19:00	90276	90900	90900		
19:15	89779	90200	90200		
19:30	88970	89500	89500		
19:45	88163	88550	88550		
20:00	87875	87600	87600		
20:15	86738	86750	86750		
20:30	85592	85900	85900		
20:45	84719	85000	85000		
21:00	83417	84100	84100		
21:15	82409	82850	82800		
21:30	81387	81600	81500		
21:45	80588	80650	80550		
22:00	79538	79700	79600		
22:15	80499	80100	80000		
22:30	80164	80500	80400		
22:45	82395	81450	81350		
23:00	81339	82400	82300		
23:15	80475	81350	81050		
23:30	79753	80300	79800		
23:45	80416	79500	79400		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
