Journée du 05/08/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	241	750	42958	1212	4998	1447	-6739	1080	44868	44800	44900		
00:15	0	282	683	44129	1293	5525	1448	-9180	1096	44183	43600	43650		
00:30	0	256	682	43440	1345	4231	1450	-8867	1071	42537	42400	42400		
00:45	0	241	689	43772	1264	2434	1446	-8713	1057	41133	41200	41450		
01:00	0	214	697	43611	1250	2040	1441	-8822	1033	40433	40000	40500		
01:15	0	174	708	44437	1278	1948	1438	-9371	997	40612	40150	40500		
01:30	0	175	714	43903	1263	1907	1441	-9273	1001	40130	40300	40500		
01:45	0	225	711	43714	1282	2123	1441	-9263	1048	40234	40100	40300		
02:00	0	220	712	42979	1302	2050	1423	-9211	1036	39475	39900	40100		
02:15	0	228	707	43250	1249	1607	1415	-8607	1039	39848	39250	39500		
02:30	0	233	721	42679	1237	1527	1410	-8897	1047	38910	38600	38900		
02:45	0	230	718	41643	1212	1552	1413	-8835	1044	37934	37850	38050		
03:00	0	233	717	41043	1139	1500	1417	-8856	1048	37193	37100	37200		
03:15	0	182	745	41095	1148	1159	1420	-8869	1011	36881	36650	36800		
03:30	0	165	732	40793	1168	1100	1409	-8974	985	36395	36200	36400		
03:45	0	154	719	40758	1203	732	1416	-8936	973	36046	35850	36050		
04:00	0	154	764	40574	1202	805	1415	-9133	989	35782	35500	35700		
04:15	0	151	767	40662	1211	502	1419	-9079	989	35635	35450	35650		
04:30	0	154	726	40962	1199	525	1410	-9337	973	35640	35400	35600		
04:45	0	154	744	40968	1196	510	1414	-9215	981	35772	35800	35800		
05:00	0	133	767	40818	1193	489	1414	-8830	969	35986	36200	36000		
05:15	0	144	747	42139	1149	430	1408	-9521	970	36497	36450	36400		
05:30	0	131	727	42591	1155	416	1404	-9624	949	36800	36700	36800		
05:45	0	142	735	42642	1121	1150	1407	-9748	963	37451	37200	37400		
06:00	0	133	758	42934	1109	1246	1401	-9500	961	38083	37700	38000		
06:15	0	153	757	43170	1085	1894	1415	-9931	985	38544	38100	38350		
06:30	0	192	711	43325	1081	2001	1408	-10207	1003	38512	38500	38700		
06:45	0	196	733	42804	1078	2764	1422	-10098	1021	38900	38950	39150		
07:00	0	233	800	42611	1059	3040	1418	-9578	1079	39584	39400	39600		
07:15	0	267	767	42542	1051	3295	1425	-8936	1102	40412	40350	40550		
07:30	0	299	760	43671	1087	3467	1434	-9226	1134	41493	41300	41500		
07:45	0	319	784	44153	1068	3581	1440	-9281	1164	42065	42150	42350		
08:00	0	349	828	44571	1094	3670	1439	-8790	1208	43162	43000	43200		
08:15	0	363	864	44254	1057	4659	1491	-8590	1256	44099	43850	44000		
08:30	4	402	850	44636	1029	4782	1487	-8311	1289	44879	44700	44800		
08:45	68	470	855	44702	1081	5548	1483	-8580	1406	45628	45350	45550		
09:00	87	476	844	44439	1115	6025	1491	-8193	1427	46285	46000	46300		
09:15	87	446	863	44266	1113	6106	1567	-7308	1435	47141	46850	46950		
09:30	87	536	871	44730	1131	6445	1561	-7753	1522	47609	47700	47600		
09:45	87	565	939	44755	1166	6831	1548	-7892	1569	48000	48150	48100		
10:00	87	558	1103	44527	1144	6785	1551	-7332	1623	48425	48600	48600		
10:15	87	563	1171	44237	1200	6650	1634	-6773	1685	48771	48900	48750		
10:30	87	559	1156	44427	1188	6847	1639	-7009	1678	48895	49200	48900		
10:45	87	640	1207	44551	1209	6964	1616	-7075	1765	49200	49400	49200		
