Journée du 12/09/2002
Heures	Consommation	PrévisionJ-1		
00:00	45159	45099		
00:15	44529	44299		
00:30	43319	43500		
00:45	42159	42500		
01:00	41720	41500		
01:15	41919	41899		
01:30	41409	42299		
01:45	41799	41999		
02:00	41180	41700		
02:15	41580	41350		
02:30	40529	41000		
02:45	39830	40250		
03:00	39380	39500		
03:15	39029	39000		
03:30	38400	38500		
03:45	37930	38250		
04:00	37770	38000		
04:15	37849	37899		
04:30	37810	37799		
04:45	37830	37899		
05:00	37830	38000		
05:15	38750	38600		
05:30	39029	39200		
05:45	39740	40050		
06:00	40669	40900		
06:15	42529	42300		
06:30	43680	43700		
06:45	45290	45300		
07:00	46959	46900		
07:15	48340	47999		
07:30	48810	49099		
07:45	49599	49849		
08:00	49939	50599		
08:15	51130	51099		
08:30	51659	51599		
08:45	51979	52049		
09:00	52560	52500		
09:15	52979	52799		
09:30	53240	53099		
09:45	53330	53199		
10:00	53689	53299		
10:15	53729	53449		
10:30	53900	53599		
10:45	53639	53749		
11:00	53599	53900		
11:15	53819	53950		
11:30	53930	54000		
11:45	54209	54100		
12:00	54029	54200		
12:15	53650	53649		
12:30	53540	53099		
12:45	54159	53649		
13:00	53590	54200		
13:15	53430	53499		
13:30	52939	52799		
13:45	53090	52899		
14:00	53060	53000		
14:15	53049	52899		
14:30	52720	52799		
14:45	52099	52299		
15:00	51819	51799		
15:15	51900	51499		
15:30	51400	51200		
15:45	51310	50800		
16:00	50909	50400		
16:15	50500	50150		
16:30	50200	49900		
16:45	49529	49599		
17:00	49279	49299		
17:15	48860	49149		
17:30	48880	49000		
17:45	48619	48899		
18:00	48939	48799		
18:15	48889	49049		
18:30	49159	49299		
18:45	49650	49799		
19:00	50130	50299		
19:15	49919	50049		
19:30	49799	49799		
19:45	49119	49399		
20:00	49150	49000		
20:15	49599	49549		
20:30	50279	50099		
20:45	50750	50449		
21:00	50150	50799		
21:15	49229	49349		
21:30	48279	47900		
21:45	47619	47150		
22:00	46529	46400		
22:15	46970	46800		
22:30	46810	47200		
22:45	48159	47700		
23:00	47159	48200		
23:15	46779	47249		
23:30	46099	46299		
23:45	45569	45749		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
