Journée du 25/05/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	44201	44200	44200		
00:15	43822	43200	43150		
00:30	42070	42200	42100		
00:45	40596	41150	40950		
01:00	39777	40100	39800		
01:15	40044	40300	40050		
01:30	39364	40500	40300		
01:45	39727	40400	40200		
02:00	39123	40300	40100		
02:15	39345	39800	39250		
02:30	38510	39300	38400		
02:45	37556	38350	37550		
03:00	36764	37400	36700		
03:15	36382	37000	36300		
03:30	35886	36600	35900		
03:45	35784	36250	35550		
04:00	35308	35900	35200		
04:15	35424	35950	35250		
04:30	35370	36000	35300		
04:45	35499	36300	35650		
05:00	36131	36600	36000		
05:15	37071	37350	36600		
05:30	37238	38100	37200		
05:45	37751	38750	37850		
06:00	38533	39400	38500		
06:15	39421	40750	39650		
06:30	40771	42100	40800		
06:45	41901	43500	42250		
07:00	43713	44900	43700		
07:15	44921	46500	45200		
07:30	46560	48100	46700		
07:45	47532	49000	47800		
08:00	48877	49900	48900		
08:15	49736	50600	49700		
08:30	50381	51300	50500		
08:45	50946	51900	51150		
09:00	51755	52500	51800		
09:15	52033	52850	52250		
09:30	52720	53200	52700		
09:45	52822	53350	52950		
10:00	53348	53500	53200		
10:15	53622	53750	53450		
10:30	53704	54000	53700		
10:45	54106	54100	53950		
11:00	54254	54200	54200		
11:15	54300	54350	54300		
11:30	54505	54500	54400		
11:45	54891	54750	54750		
12:00	55091	55000	55100		
12:15	55215	54800	54900		
12:30	55108	54600	54700		
12:45	56090	55350	55600		
13:00	55593	56100	56500		
13:15	55465	55350	55750		
13:30	55094	54600	55000		
13:45	54959	54750	54950		
14:00	54938	54900	54900		
14:15	55653	54850	55150		
14:30	55395	54800	55400		
14:45	54981	54200	54800		
15:00	54430	53600	54200		
15:15	54251	53300	53850		
15:30	53803	53000	53500		
15:45	53651	52650	53150		
16:00	53167	52300	52800		
16:15	52765	52000	52450		
16:30	52590	51700	52100		
16:45	52145	51450	51850		
17:00	52080	51200	51600		
17:15	51740	50850	51200		
17:30	51649	50500	50800		
17:45	51753	50550	50800		
18:00	51583	50600	50800		
18:15	51826	50750	50900		
18:30	51867	50900	51000		
18:45	52423	51450	51500		
19:00	52689	52000	52000		
19:15	52195	51650	51650		
19:30	51808	51300	51300		
19:45	51284	50800	50800		
20:00	50838	50300	50300		
20:15	50114	49650	49650		
20:30	49748	49000	49000		
20:45	49273	48400	48400		
21:00	48450	47800	47800		
21:15	48204	47750	47750		
21:30	48248	47700	47700		
21:45	48222	47750	47750		
22:00	48079	47800	47800		
22:15	48838	48450	48450		
22:30	49291	49100	49100		
22:45	51156	50050	50050		
23:00	50247	51000	51000		
23:15	49611	50000	50000		
23:30	48963	49000	49000		
23:45	49145	48500	48500		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
