Journée du 10/12/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	69762	70000	68900	532	2445	3631	57019	3669	0	6506	-490	688	-4239	61	1500	-911	-2233	-700	-864	-2140	
00:15		69050	67750																		
00:30	68241	68100	66600	532	2529	3629	57126	3569	0	6483	-856	687	-5459	62							
00:45		67250	66100																		
01:00	65637	66400	65600	530	2693	3642	56665	3505	0	5719	-2283	693	-5525	67	1800	-994	-2338	-1094	-864	-2086	
01:15		66400	65450																		
01:30	65540	66400	65300	529	2880	3424	57083	3387	0	5470	-2266	689	-5657	68							
01:45		66200	65300																		
02:00	65165	66000	65300	529	2664	3431	57151	3349	0	5383	-2388	687	-5641	66	1765	-994	-2260	-1090	-864	-1990	
02:15		65600	64600																		
02:30	64971	65200	63900	529	2292	3412	57393	3231	0	5373	-2408	678	-5529	61							
02:45		64400	63200																		
03:00	63230	63600	62500	529	2050	3425	56376	3122	0	5039	-2401	685	-5596	59	1081	-994	-2500	-1100	-864	-2017	
03:15		62800	61850																		
03:30	62136	62000	61200	528	1695	3502	56427	3062	0	5461	-2797	678	-6421	54							
03:45		61650	60850																		
04:00	61106	61300	60500	527	1609	3568	55902	3027	0	5175	-2906	675	-6471	54	520	-993	-2500	-1100	-840	-1921	
04:15		61350	60550																		
04:30	61133	61400	60600	526	1691	3578	56631	2956	0	4937	-2921	671	-6937	55							
04:45		61800	60900																		
05:00	61662	62200	61200	523	1753	3650	56353	2925	0	4978	-2495	675	-6700	56	1800	-905	-2227	-1050	-864	-2386	
05:15		63150	62400																		
05:30	64070	64100	63600	519	2454	3668	56160	2983	0	5037	-1729	671	-5694	65							
05:45		65350	64700																		
06:00	66084	66600	65800	516	3289	3812	57152	2978	0	5166	-1732	663	-5761	74	1800	34	-1158	927	-1313	-3058	
06:15		68500	68100																		
06:30	70286	70400	70400	516	3916	4121	56996	2985	0	5658	-1680	660	-2886	83							
06:45		72450	72100																		
07:00	74328	74500	73800	515	4645	4451	57579	2968	0	6431	-252	654	-2662	89	1424	610	-478	842	-1650	-2561	
07:15		76200	75800																		
07:30	77975	77900	77800	516	5014	4810	57821	2880	0	8799	-240	657	-2282	92							
07:45		78650	78600																		
08:00	79751	79400	79400	511	5266	5032	57972	2765	0	9918	-4	662	-2370	94	1715	-243	-753	582	-2155	-2114	
08:15		79400	79400																		
08:30	79863	79400	79400	510	5422	5495	58054	2763	12	10711	-2	649	-3750	96							
08:45		79500	79300																		
09:00	79694	79600	79200	508	5515	5515	58053	2755	99	10177	-3	645	-3571	97	1252	-112	-1049	556	-2316	-2041	
09:15		79850	79250																		
09:30	79902	80100	79300	512	5556	5577	58062	2759	280	10304	-2	651	-3796	97							
09:45		79950	79350																		
10:00	79851	79800	79400	509	5544	5620	58056	2659	554	10193	-3	654	-3935	97	215	-312	-1253	267	-1928	-1434	
10:15		79900	79050																		
10:30	79744	80000	78700	508	5615	5665	58054	2611	820	10456	-3	656	-4637	98							
10:45		79900	78750																		
11:00	79582	79800	78800	508	5602	5909	58042	2550	1063	9636	-3	658	-4383	99	433	-230	-1304	870	-1960	-1253	
11:15		79950	78850																		
11:30	79935	80100	78900	514	5466	5762	58026	2452	1271	9275	-3	652	-3480	97							
11:45		80200	79150																		
12:00	80278	80300	79400	508	5505	5854	58023	2551	1407	9118	-3	656	-3340	98	29	-312	-995	750	-1419	-1670	
12:15		79750	79000																		
12:30	79433	79200	78600	508	5388	5877	58002	2554	1511	8610	-3	657	-3671	97							
12:45		79800	79100																		
13:00	79754	80400	79600	511	5466	6018	58045	2561	1494	8775	-4	663	-3775	98	-769	-312	-1186	950	-1656	-1963	
13:15		79600	78500																		
13:30	78643	78800	77400	509	5546	6151	58030	2646	1479	8705	-3	657	-5078	100							
13:45		78750	77300																		
14:00	78184	78700	77200	508	5459	6224	58041	2622	1372	8335	-3	661	-5035	100	190	-3	-1097	900	-2181	-2769	
14:15		78400	76950																		
14:30	77964	78100	76700	513	5562	6264	58021	2558	1235	8336	-2	656	-5178	101							
14:45		77350	75950																		
15:00	76316	76600	75200	508	5307	6200	57942	2464	987	7393	-3	653	-5134	100	-322	127	-1140	850	-2232	-3121	
15:15		76300	74850																		
15:30	75563	76000	74500	506	5498	6207	57951	2367	719	7592	-2	655	-5928	102							
15:45		75750	74350																		
16:00	75170	75500	74200	507	5503	6222	57958	2228	459	7639	-3	659	-6000	103	-1800	100	-1606	577	-2323	-2585	
16:15		75800	74500																		
16:30	75234	76100	74800	509	5833	6455	58017	2156	208	9773	-20	666	-8364	105							
16:45		76950	75700																		
17:00	76628	77800	76600	507	5799	6426	58038	2133	31	11001	-42	669	-7935	103	270	-864	-1526	1000	-2448	-1658	
17:15		79150	77950																		
17:30	79820	80500	79300	508	5574	6599	57877	2101	5	11772	-47	671	-5241	100							
17:45		81300	80100																		
18:00	82095	82100	80900	510	5778	6750	57956	2093	0	13267	-2	678	-4936	101	1232	-995	-891	1000	-1533	-1413	
18:15		82650	81500																		
18:30	83315	83200	82100	509	5598	6725	57922	1932	0	12634	-2	680	-2683	100							
18:45		84050	82950																		
19:00	84825	84900	83800	508	5772	6686	58041	2019	0	13761	-2	684	-2645	100	160	-848	-635	789	-1653	-597	
19:15		84100	83000																		
19:30	83663	83300	82200	513	5554	6449	58076	1925	0	13502	-2	689	-3043	98							
19:45		82200	81100																		
20:00	81533	81100	80000	509	5183	6386	58109	1862	0	12017	-2	689	-3219	96	1484	-956	-328	-528	-2268	-1799	
20:15		79950	78850																		
20:30	79196	78800	77700	510	5128	5888	58100	1740	0	11635	-3	687	-4489	94							
20:45		77700	76600																		
21:00	77140	76600	75500	511	4694	5695	58117	1651	0	10305	-2	689	-4520	91	1589	-1000	-113	-700	-2285	-2634	
21:15		75600	74500																		
21:30	74704	74600	73500	513	4799	5237	57995	1645	0	9099	-2	683	-5266	92							
21:45		73800	72700																		
22:00	72963	73000	71900	512	4440	5399	57715	1573	0	7435	-2	678	-4786	90	2500	-785	-181	-700	-2280	-2984	
22:15		73400	72300																		
22:30	73120	73800	72700	511	4460	5363	57717	1505	0	7840	-2	679	-4954	90							
22:45		75150	74050																		
23:00	75374	76500	75400	508	4472	5466	57961	1450	0	9194	-2	681	-4356	89	2305	-441	-295	506	-2202	-2790	
23:15		75450	74550																		
23:30	73976	74400	73700	512	3911	5224	57661	1332	0	8016	-4	685	-3360	84							
23:45		74000	73650																		
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
