Journée du 20/02/2008
Heures	Consommation	PrévisionJ-1		
00:00	64896	66300		
00:15	64515	65500		
00:30	63117	64700		
00:45	61821	63950		
01:00	61133	63200		
01:15	63558	64850		
01:30	63595	66500		
01:45	64130	66600		
02:00	63509	66700		
02:15	64155	66000		
02:30	63364	65300		
02:45	62329	64500		
03:00	61272	63700		
03:15	61032	63050		
03:30	60082	62400		
03:45	59709	61800		
04:00	58985	61200		
04:15	59131	60850		
04:30	58898	60500		
04:45	58876	60900		
05:00	58740	61300		
05:15	60220	61950		
05:30	60687	62600		
05:45	61580	63400		
06:00	62202	64200		
06:15	63312	65250		
06:30	64027	66300		
06:45	64753	66950		
07:00	66166	67600		
07:15	67084	68350		
07:30	68345	69100		
07:45	68348	69600		
08:00	69006	70100		
08:15	69612	70900		
08:30	70148	71700		
08:45	70588	72250		
09:00	70918	72800		
09:15	71306	73200		
09:30	71743	73600		
09:45	71926	73550		
10:00	72112	73500		
10:15	72095	73600		
10:30	72215	73700		
10:45	72072	73600		
11:00	72182	73500		
11:15	72533	73600		
11:30	72510	73700		
11:45	72592	73850		
12:00	72593	74000		
12:15	72123	73500		
12:30	71756	73000		
12:45	72632	73400		
13:00	71826	73800		
13:15	71953	73100		
13:30	71401	72400		
13:45	71209	72200		
14:00	70977	72000		
14:15	70939	71350		
14:30	70326	70700		
14:45	69437	69950		
15:00	68854	69200		
15:15	68361	68800		
15:30	68049	68400		
15:45	67416	67850		
16:00	67068	67300		
16:15	66728	67000		
16:30	66610	66700		
16:45	66184	66450		
17:00	65767	66200		
17:15	65619	66500		
17:30	65871	66800		
17:45	66099	67250		
18:00	67153	67700		
18:15	67957	69450		
18:30	69587	71200		
18:45	71993	73150		
19:00	73396	75100		
19:15	73483	74600		
19:30	73046	74100		
19:45	72099	73300		
20:00	71424	72500		
20:15	70602	71750		
20:30	69464	71000		
20:45	68742	69950		
21:00	67963	68900		
21:15	66822	68200		
21:30	65694	67500		
21:45	65310	66800		
22:00	64044	66100		
22:15	64843	66600		
22:30	64811	67100		
22:45	66586	67800		
23:00	65528	68500		
23:15	65135	67650		
23:30	64214	66800		
23:45	64758	65800		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
