Journée du 02/02/2003
Heures	Consommation	PrévisionJ-1		
00:00	62990	64500		
00:15	63009	63899		
00:30	61880	63299		
00:45	60770	62399		
01:00	60110	61500		
01:15	61020	62049		
01:30	60720	62599		
01:45	61389	62549		
02:00	60619	62500		
02:15	60869	61850		
02:30	59900	61200		
02:45	59409	60350		
03:00	58369	59500		
03:15	57490	58799		
03:30	56659	58099		
03:45	56180	57499		
04:00	55560	56900		
04:15	55090	56349		
04:30	54610	55799		
04:45	54270	55449		
05:00	54040	55099		
05:15	53959	54999		
05:30	53950	54900		
05:45	53799	54749		
06:00	53740	54599		
06:15	53419	54449		
06:30	53400	54299		
06:45	53349	54449		
07:00	53590	54599		
07:15	53849	54849		
07:30	54479	55099		
07:45	54369	55449		
08:00	54900	55799		
08:15	54689	56199		
08:30	55459	56599		
08:45	56060	57199		
09:00	57009	57799		
09:15	57470	58599		
09:30	58430	59400		
09:45	58900	59999		
10:00	59240	60599		
10:15	60020	61049		
10:30	60610	61500		
10:45	60700	61850		
11:00	60680	62200		
11:15	60959	62399		
11:30	61169	62599		
11:45	61200	62699		
12:00	61250	62799		
12:15	62099	63049		
12:30	62150	63299		
12:45	62869	63849		
13:00	61889	64400		
13:15	61479	63099		
13:30	60020	61799		
13:45	59610	60999		
14:00	58799	60200		
14:15	58290	59600		
14:30	57470	59000		
14:45	56630	58250		
15:00	55810	57500		
15:15	55180	57149		
15:30	54880	56799		
15:45	54400	56449		
16:00	53830	56099		
16:15	53790	55999		
16:30	53599	55900		
16:45	53599	55999		
17:00	53500	56099		
17:15	54090	56849		
17:30	54939	57599		
17:45	55540	59199		
18:00	57610	60799		
18:15	59979	62349		
18:30	61680	63900		
18:45	62779	64900		
19:00	63580	65900		
19:15	63970	66150		
19:30	63470	66400		
19:45	63110	66049		
20:00	63279	65699		
20:15	63180	65299		
20:30	62619	64900		
20:45	62549	64349		
21:00	61490	63799		
21:15	60569	62849		
21:30	59209	61900		
21:45	58979	61249		
22:00	58569	60599		
22:15	59689	61099		
22:30	59349	61599		
22:45	61099	62349		
23:00	60080	63099		
23:15	59799	62299		
23:30	59259	61500		
23:45	59419	61149		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
