Journée du 18/12/2000
Heures	Consommation	PrévisionJ-1		
00:00	51080	52200		
00:15	50840	51499		
00:30	49889	50799		
00:45	48759	50099		
01:00	48270	49400		
01:15	48979	49999		
01:30	48639	50599		
01:45	49549	50749		
02:00	48930	50900		
02:15	49139	50550		
02:30	48349	50200		
02:45	47810	49600		
03:00	46939	49000		
03:15	46419	48549		
03:30	46000	48099		
03:45	45319	47749		
04:00	44979	47400		
04:15	44990	47300		
04:30	45180	47200		
04:45	45209	47499		
05:00	45490	47799		
05:15	46630	48399		
05:30	47490	49000		
05:45	48290	50200		
06:00	49020	51400		
06:15	50770	52599		
06:30	51990	53799		
06:45	53819	55599		
07:00	55840	57400		
07:15	58330	59300		
07:30	59580	61200		
07:45	60650	62300		
08:00	61770	63400		
08:15	62479	63799		
08:30	62470	64199		
08:45	62330	64049		
09:00	62080	63900		
09:15	62099	63849		
09:30	61970	63799		
09:45	62029	63749		
10:00	61799	63700		
10:15	61900	63600		
10:30	61669	63500		
10:45	61479	63350		
11:00	61220	63200		
11:15	61740	63300		
11:30	61720	63400		
11:45	61669	63349		
12:00	61459	63299		
12:15	61180	62799		
12:30	60919	62299		
12:45	62080	62899		
13:00	61220	63500		
13:15	61470	63000		
13:30	60959	62500		
13:45	60740	62399		
14:00	60619	62299		
14:15	60919	61849		
14:30	60040	61400		
14:45	59470	60900		
15:00	59009	60400		
15:15	58669	60099		
15:30	58229	59799		
15:45	58419	59499		
16:00	58369	59200		
16:15	58569	59399		
16:30	58470	59599		
16:45	58770	60499		
17:00	59740	61400		
17:15	60840	62499		
17:30	62000	63599		
17:45	62959	64399		
18:00	63520	65199		
18:15	63590	65699		
18:30	64099	66199		
18:45	64650	66499		
19:00	65029	66800		
19:15	64169	66150		
19:30	63529	65500		
19:45	62419	64600		
20:00	61619	63700		
20:15	61310	62749		
20:30	60299	61799		
20:45	59470	60899		
21:00	58290	60000		
21:15	57310	58950		
21:30	56169	57900		
21:45	55330	56950		
22:00	54229	56000		
22:15	55099	56649		
22:30	55290	57299		
22:45	56569	58049		
23:00	55580	58799		
23:15	55270	57999		
23:30	54220	57200		
23:45	54400	56499		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
