Journée du 05/02/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	69952	71100	69900		
00:15	69586	70150	69300		
00:30	68590	69200	68700		
00:45	67132	68200	67600		
01:00	66500	67200	66500		
01:15	68160	68200	67400		
01:30	67892	69200	68300		
01:45	68224	68900	68500		
02:00	67540	68600	68700		
02:15	68390	68150	68050		
02:30	67250	67700	67400		
02:45	66540	66900	66500		
03:00	65551	66100	65600		
03:15	65259	65450	64900		
03:30	64228	64800	64200		
03:45	63858	64300	63750		
04:00	63239	63800	63300		
04:15	63473	63650	62950		
04:30	62852	63500	62600		
04:45	62977	63700	62800		
05:00	63058	63900	63000		
05:15	64006	64600	63750		
05:30	64462	65300	64500		
05:45	65680	66200	65550		
06:00	66445	67100	66600		
06:15	68079	68700	68100		
06:30	69548	70300	69600		
06:45	71492	72300	71550		
07:00	73356	74300	73500		
07:15	75503	76050	75250		
07:30	77005	77800	77000		
07:45	77755	78750	77450		
08:00	77926	79700	77900		
08:15	78031	79700	77850		
08:30	77787	79700	77800		
08:45	78104	79450	77900		
09:00	77842	79200	78000		
09:15	77886	79150	77900		
09:30	77795	79100	77800		
09:45	77768	79100	77750		
10:00	77547	79100	77700		
10:15	77484	79000	77600		
10:30	77462	78900	77500		
10:45	77140	78700	77200		
11:00	76877	78500	76900		
11:15	77297	78550	76950		
11:30	76924	78600	77000		
11:45	76939	78600	76950		
12:00	76709	78600	76900		
12:15	76063	77800	76250		
12:30	75897	77000	75600		
12:45	76936	77600	76350		
13:00	76399	78200	77100		
13:15	76129	77400	76350		
13:30	75475	76600	75600		
13:45	75274	76450	75250		
14:00	74858	76300	74900		
14:15	74870	76050	74650		
14:30	74047	75800	74400		
14:45	73267	74900	73650		
15:00	72558	74000	72900		
15:15	72177	73400	72450		
15:30	71438	72800	72000		
15:45	71031	72250	71550		
16:00	70622	71700	71100		
16:15	70650	71550	71100		
16:30	70264	71400	71100		
16:45	70407	71150	71000		
17:00	70099	70900	70900		
17:15	70138	71450	71450		
17:30	70768	72000	72000		
17:45	71463	73200	73200		
18:00	72636	74400	74400		
18:15	74459	76150	76150		
18:30	76195	77900	77900		
18:45	77914	79100	79100		
19:00	78628	80300	80300		
19:15	78211	79750	79700		
19:30	77400	79200	79100		
19:45	76709	78100	78000		
20:00	75920	77000	76900		
20:15	75041	76050	75900		
20:30	73706	75100	74900		
20:45	72283	74150	73950		
21:00	71122	73200	73000		
21:15	70452	71900	71650		
21:30	69102	70600	70300		
21:45	68255	69650	69300		
22:00	67645	68700	68300		
22:15	67916	69300	68900		
22:30	67856	69900	69500		
22:45	69865	70550	70100		
23:00	68816	71200	70700		
23:15	68618	70600	69900		
23:30	67715	70000	69100		
23:45	68226	69000	68550		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
