Journée du 03/07/2007
Heures	Consommation	PrévisionJ-1		
00:00	47743	47700		
00:15	46909	46550		
00:30	45620	45400		
00:45	44269	44250		
01:00	43305	43100		
01:15	43854	43500		
01:30	43290	43900		
01:45	43497	43750		
02:00	42798	43600		
02:15	43157	43250		
02:30	42489	42900		
02:45	41392	41850		
03:00	40615	40800		
03:15	40455	40400		
03:30	40098	40000		
03:45	39523	39600		
04:00	39062	39200		
04:15	39256	39200		
04:30	39202	39200		
04:45	39243	39350		
05:00	39558	39500		
05:15	40308	39950		
05:30	40544	40400		
05:45	41020	40750		
06:00	41521	41100		
06:15	42447	41950		
06:30	42872	42800		
06:45	44282	43800		
07:00	45776	44800		
07:15	47294	46150		
07:30	48820	47500		
07:45	49634	48650		
08:00	50992	49800		
08:15	51870	50700		
08:30	52628	51600		
08:45	53215	52250		
09:00	53742	52900		
09:15	54509	53300		
09:30	54937	53700		
09:45	55385	54200		
10:00	55434	54700		
10:15	55551	54900		
10:30	55852	55100		
10:45	56394	55300		
11:00	56491	55500		
11:15	56690	55650		
11:30	56663	55800		
11:45	57028	56000		
12:00	57193	56200		
12:15	56980	55850		
12:30	56882	55500		
12:45	57402	56200		
13:00	57071	56900		
13:15	56625	56050		
13:30	56165	55200		
13:45	56337	55700		
14:00	56164	56200		
14:15	56679	55950		
14:30	56368	55700		
14:45	55828	55350		
15:00	55319	55000		
15:15	54910	54700		
15:30	54672	54400		
15:45	54473	54000		
16:00	53877	53600		
16:15	53289	53350		
16:30	53279	53100		
16:45	52964	52800		
17:00	52665	52500		
17:15	51892	52150		
17:30	51930	51800		
17:45	51494	51500		
18:00	51517	51200		
18:15	51351	51400		
18:30	51919	51600		
18:45	52010	51900		
19:00	52521	52200		
19:15	52179	51900		
19:30	51555	51600		
19:45	50895	50850		
20:00	50454	50100		
20:15	49939	49400		
20:30	49402	48700		
20:45	48782	48150		
21:00	48045	47600		
21:15	47766	47300		
21:30	47213	47000		
21:45	47395	47150		
22:00	47258	47300		
22:15	48443	48150		
22:30	48898	49000		
22:45	51275	50000		
23:00	50409	51000		
23:15	50275	50000		
23:30	49247	49000		
23:45	49694	48650		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
