Journée du 26/03/2011
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	54266	55000	54300	0	1124	986	47875	412	ND	4531	ND	5614	-6279	61	ND	ND	ND	ND	ND	ND	
00:15	53743	54150	53200	0	1170	1006	48175	407	ND	4700	ND	5714	-7430	62							
00:30	52139	53300	52100	0	1048	1027	47683	404	ND	3716	ND	5713	-7454	61							
00:45	50914	52300	51100	0	895	808	47358	420	ND	2687	ND	5724	-6979	59							
01:00	50150	51300	50100	0	738	689	47331	410	ND	2069	ND	5723	-6812	57	ND	ND	ND	ND	ND	ND	
01:15	50773	51700	50450	0	581	533	47971	416	ND	1308	ND	5724	-5763	54							
01:30	49847	52100	50800	0	509	456	47689	407	ND	1092	ND	5677	-5986	52							
01:45	50120	51950	50600	0	437	442	48475	406	ND	620	ND	5720	-5982	51							
02:00	49372	51800	50400	0	83	435	48165	396	ND	648	ND	5725	-6082	46	ND	ND	ND	ND	ND	ND	
02:15	49859	51150	49650	0	42	307	48595	404	ND	703	ND	5726	-5919	44							
02:30	48885	50500	48900	0	0	186	47989	417	ND	915	ND	5721	-6289	42							
02:45	47811	49600	48000	0	0	217	47733	410	ND	544	ND	5733	-6777	42							
03:00	47091	48700	47100	0	0	184	47144	401	ND	564	ND	5736	-6898	43	ND	ND	ND	ND	ND	ND	
03:15	46539	48100	46450	0	0	230	47945	402	ND	630	ND	5734	-8358	42							
03:30	45790	47500	45800	0	0	216	47093	422	ND	469	ND	5740	-8106	43							
03:45	45118	46900	45400	0	0	234	46997	439	ND	0	ND	5677	-8191	44							
04:00	44906	46300	45000	0	0	210	46962	449	ND	0	ND	5680	-8357	44	ND	ND	ND	ND	ND	ND	
04:15	44679	46000	44700	0	0	240	47311	452	ND	301	ND	5735	-9323	43							
04:30	44439	45700	44400	0	0	256	47046	467	ND	268	ND	5739	-9301	44							
