Journée du 27/07/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	1495	2425	43261	824	4691	1702	-5827	2989	48571	47800	48600		
00:15	0	1660	2170	43826	829	5367	1329	-8083	2906	47100	46650	47250		
00:30	0	1465	1977	42959	833	4899	1691	-7889	2794	45936	45500	45900		
00:45	0	1326	1677	43294	796	3599	1691	-7788	2553	44595	44300	44800		
01:00	0	1030	1552	42878	814	3297	1693	-7465	2224	43801	43100	43700		
01:15	0	798	1331	43441	783	2928	1666	-6647	1911	44300	43350	43750		
01:30	0	792	1399	43227	737	2533	1692	-7019	1941	43362	43600	43800		
01:45	0	826	1338	43799	720	2160	1693	-7062	1952	43475	43450	43550		
02:00	0	782	1363	43414	711	2033	1713	-6967	1926	43051	43300	43300		
02:15	0	843	1323	44019	699	1709	1703	-6989	1967	43308	42650	42700		
02:30	0	792	1326	43531	688	1238	1707	-7237	1920	42046	42000	42100		
02:45	0	814	1320	43398	681	977	1699	-7396	1936	41494	41150	41450		
03:00	0	794	1319	42553	661	919	1703	-7253	1918	40697	40300	40800		
03:15	0	841	1328	43147	648	903	1696	-8258	1964	40306	39950	40400		
03:30	0	822	1346	42966	613	759	1708	-8177	1956	40037	39600	40000		
03:45	0	825	1338	42892	579	584	1693	-8262	1951	39651	39350	39650		
04:00	0	811	1336	42654	570	589	1705	-8279	1941	39387	39100	39300		
04:15	0	806	1336	42745	562	606	1700	-8491	1935	39265	39200	39200		
04:30	0	792	1332	42584	569	746	1701	-8404	1920	39321	39300	39100		
04:45	0	789	1340	42374	557	968	1701	-8409	1920	39321	39500	39350		
05:00	0	760	1333	42364	583	933	1712	-8053	1894	39632	39700	39600		
05:15	0	894	1335	42390	577	1169	1704	-7689	2020	40381	40200	40100		
05:30	0	1135	1339	42351	562	1476	1680	-7924	2243	40620	40700	40600		
05:45	0	1224	1337	42572	554	1453	1698	-7777	2335	41062	41050	41300		
06:00	0	1389	1331	42900	542	1446	1697	-7351	2491	41955	41400	42000		
06:15	0	1405	1645	43020	529	1901	1680	-7639	2613	42542	42000	42450		
06:30	0	1414	1749	43039	524	1906	1692	-7386	2664	42939	42600	42900		
06:45	0	1307	1854	43023	512	2745	1704	-7602	2603	43542	43400	43750		
07:00	0	1366	1689	43369	488	2911	1685	-6935	2593	44574	44200	44600		
07:15	0	1432	1772	43650	457	3584	1682	-6790	2685	45788	45300	45650		
07:30	0	1562	1904	44308	455	4049	1695	-7224	2863	46750	46400	46700		
07:45	0	1546	2044	44106	459	4571	1686	-6800	2894	47613	47400	47800		
08:00	0	1633	2257	44265	452	4840	1691	-6524	3056	48615	48400	48900		
