Journée du 14/05/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	48972	49200	49000		
00:15	48327	48200	47800		
00:30	46814	47200	46600		
00:45	45198	46050	45550		
01:00	45042	44900	44500		
01:15	44822	45150	44850		
01:30	44308	45400	45200		
01:45	44577	45200	45000		
02:00	43918	45000	44800		
02:15	44306	44300	43950		
02:30	43104	43600	43100		
02:45	42417	42750	42400		
03:00	41681	41900	41700		
03:15	41264	41350	41050		
03:30	40431	40800	40400		
03:45	40109	40300	40100		
04:00	39884	39800	39800		
04:15	39579	39650	39650		
04:30	39618	39500	39500		
04:45	39561	39750	39700		
05:00	39953	40000	39900		
05:15	40796	40750	40500		
05:30	41034	41500	41100		
05:45	41902	41900	41700		
06:00	42442	42300	42300		
06:15	43746	43450	43500		
06:30	44745	44600	44700		
06:45	45517	46150	46050		
07:00	47420	47700	47400		
07:15	49445	49200	48750		
07:30	50116	50700	50100		
07:45	51249	51700	51100		
08:00	52147	52700	52100		
08:15	53351	53400	52950		
08:30	53798	54100	53800		
08:45	54300	54600	54250		
09:00	54684	55100	54700		
09:15	55341	55550	55000		
09:30	55339	56000	55300		
09:45	55833	56300	55600		
10:00	55907	56600	55900		
10:15	55954	56700	56050		
10:30	56138	56800	56200		
10:45	56468	56950	56250		
11:00	56340	57100	56300		
11:15	56711	57200	56450		
11:30	56609	57300	56600		
11:45	56855	57500	56900		
12:00	57198	57700	57200		
12:15	56979	57300	56800		
12:30	56604	56900	56400		
12:45	57349	57500	57050		
13:00	56719	58100	57700		
13:15	56662	57300	56800		
13:30	55817	56500	55900		
13:45	56035	56850	56150		
14:00	56023	57200	56400		
14:15	56338	56850	56050		
14:30	55720	56500	55700		
14:45	55236	56050	55300		
15:00	54732	55600	54900		
15:15	54540	55300	54600		
15:30	53823	55000	54300		
15:45	53414	54650	54000		
16:00	53097	54300	53700		
16:15	52756	54050	53450		
16:30	52433	53800	53200		
16:45	52100	53300	52750		
17:00	51744	52800	52300		
17:15	51443	52400	51900		
17:30	51257	52000	51500		
17:45	51652	51850	51400		
18:00	51815	51700	51300		
18:15	51844	52050	51700		
18:30	52455	52400	52100		
18:45	53197	52950	52700		
19:00	53568	53500	53300		
19:15	53361	53100	52850		
19:30	52897	52700	52400		
19:45	52366	52050	51700		
20:00	51878	51400	51000		
20:15	51113	50700	50250		
20:30	50387	50000	49500		
20:45	50150	49600	49100		
21:00	49717	49200	48700		
21:15	49547	49100	48550		
21:30	49494	49000	48400		
21:45	49466	49400	48750		
22:00	48953	49800	49100		
22:15	49236	50200	49450		
22:30	49605	50600	49800		
22:45	51409	51650	50800		
23:00	50554	52700	51800		
23:15	50213	51750	51000		
23:30	49566	50800	50200		
23:45	49858	50050	49750		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
