Journée du 16/11/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	51771	52000	51800		
00:15	51676	51200	51100		
00:30	50406	50400	50400		
00:45	48951	49300	49250		
01:00	48288	48200	48100		
01:15	48816	48600	48500		
01:30	48501	49000	48900		
01:45	48648	49000	48750		
02:00	47775	49000	48600		
02:15	48317	48400	48050		
02:30	47530	47800	47500		
02:45	46195	46900	46350		
03:00	45233	46000	45200		
03:15	45035	45500	44700		
03:30	44220	45000	44200		
03:45	43581	44500	43850		
04:00	43463	44000	43500		
04:15	43393	44050	43400		
04:30	43538	44100	43300		
04:45	43447	44500	43650		
05:00	43940	44900	44000		
05:15	45731	45900	45050		
05:30	46201	46900	46100		
05:45	47032	47950	47150		
06:00	48205	49000	48200		
06:15	50727	50800	50200		
06:30	52223	52600	52200		
06:45	53532	54650	54000		
07:00	55841	56700	55800		
07:15	57792	58500	57750		
07:30	59747	60300	59700		
07:45	60032	60650	60100		
08:00	60481	61000	60500		
08:15	60772	61150	60700		
08:30	60934	61300	60900		
08:45	60967	61550	61150		
09:00	61420	61800	61400		
09:15	61630	62000	61700		
09:30	61893	62200	62000		
09:45	62076	62150	61900		
10:00	61627	62100	61800		
10:15	61866	62050	61900		
10:30	62106	62000	62000		
10:45	61877	61950	61950		
11:00	61914	61900	61900		
11:15	62028	61900	61950		
11:30	62041	61900	62000		
11:45	62085	61950	62100		
12:00	62156	62000	62200		
12:15	62035	61600	61700		
12:30	61498	61200	61200		
12:45	62548	61850	61950		
13:00	61918	62500	62700		
13:15	61688	61700	61850		
13:30	61089	60900	61000		
13:45	61200	60900	61100		
14:00	61194	60900	61200		
14:15	61214	60750	60950		
14:30	60711	60600	60700		
14:45	60009	60000	60050		
15:00	59761	59400	59400		
15:15	59447	59100	59100		
15:30	59319	58800	58800		
15:45	59014	58600	58550		
16:00	58678	58400	58300		
16:15	58786	58300	58150		
16:30	58849	58200	58000		
16:45	58498	58550	58400		
17:00	59132	58900	58800		
17:15	59965	60000	59900		
17:30	61536	61100	61000		
17:45	62991	62500	62450		
18:00	64239	63900	63900		
18:15	65098	64550	64550		
18:30	65337	65200	65200		
18:45	66124	65800	65850		
19:00	66884	66400	66500		
19:15	66134	65750	65800		
19:30	65292	65100	65100		
19:45	64186	64200	64200		
20:00	63587	63300	63300		
20:15	61890	62250	62200		
20:30	60887	61200	61100		
20:45	60042	60150	60050		
21:00	58633	59100	59000		
21:15	57638	58000	57850		
21:30	56553	56900	56700		
21:45	55722	56050	55800		
22:00	54698	55200	54900		
22:15	55071	55650	55350		
22:30	55173	56100	55800		
22:45	57255	57000	56650		
23:00	56471	57900	57500		
23:15	56171	57000	56550		
23:30	55508	56100	55600		
23:45	55837	55550	55300		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
