Journée du 31/10/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	63075	62500	63100		
00:15	63028	61550	62350		
00:30	61634	60600	61600		
00:45	60154	59450	60500		
01:00	59406	58300	59400		
01:15	59931	58750	59700		
01:30	59352	59200	60000		
01:45	59589	59150	59900		
02:00	58920	59100	59800		
02:15	59476	58450	59050		
02:30	58307	57800	58300		
02:45	57862	57000	57550		
03:00	56784	56200	56800		
03:15	56453	55600	56400		
03:30	55936	55000	56000		
03:45	55266	54500	55350		
04:00	54833	54000	54700		
04:15	54926	54000	54650		
04:30	54766	54000	54600		
04:45	54534	54150	54750		
05:00	54874	54300	54900		
05:15	55924	55200	55650		
05:30	56362	56100	56400		
05:45	57125	56950	57300		
06:00	58225	57800	58200		
06:15	59561	59200	59450		
06:30	60693	60600	60700		
06:45	61640	62300	61900		
07:00	63067	64000	63100		
07:15	64616	65650	64400		
07:30	65675	67300	65700		
07:45	65979	67800	66250		
08:00	66606	68300	66800		
08:15	67630	68750	67550		
08:30	68301	69200	68300		
08:45	68820	69550	68800		
09:00	69294	69900	69300		
09:15	69906	70100	69800		
09:30	70279	70300	70300		
09:45	70318	70400	70250		
10:00	70234	70500	70200		
10:15	70166	70400	70300		
10:30	70434	70300	70400		
10:45	69967	70250	70100		
11:00	69797	70200	69800		
11:15	69962	70250	69750		
11:30	69734	70300	69700		
11:45	69988	70250	70000		
12:00	70222	70200	70300		
12:15	69550	69550	69550		
12:30	69217	68900	68800		
12:45	70108	69300	68900		
13:00	69215	69700	69000		
13:15	68917	69100	68700		
13:30	68281	68500	68400		
13:45	68047	68350	68400		
14:00	67944	68200	68400		
14:15	68293	67850	67950		
14:30	67536	67500	67500		
14:45	66679	66850	66850		
15:00	65943	66200	66200		
15:15	66031	65700	65700		
15:30	65349	65200	65200		
15:45	65030	64800	64800		
16:00	64147	64400	64400		
16:15	64004	64050	64050		
16:30	63779	63700	63700		
16:45	63809	63650	63700		
17:00	63630	63600	63700		
17:15	64125	64350	64450		
17:30	64806	65100	65200		
17:45	66528	66700	66850		
18:00	67845	68300	68500		
18:15	69331	69300	69500		
18:30	69564	70300	70500		
18:45	70144	70800	71050		
19:00	70099	71300	71600		
19:15	69844	70550	70850		
19:30	69063	69800	70100		
19:45	67847	68900	69150		
20:00	66800	68000	68200		
20:15	66000	67000	67200		
20:30	64880	66000	66200		
20:45	63955	65000	65200		
21:00	62852	64000	64200		
21:15	61783	63150	63300		
21:30	61042	62300	62400		
21:45	60343	61550	61650		
22:00	59456	60800	60900		
22:15	60356	61300	61350		
22:30	60311	61800	61800		
22:45	62488	62600	62600		
23:00	61665	63400	63400		
23:15	60967	62200	62050		
23:30	60365	61000	60700		
23:45	60669	60600	60450		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
