Journée du 27/08/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	1326	1602	44856	1180	3571	1458	-4711	2433	49283	49100	49300		
00:15	0	1449	1606	45476	1229	4241	1456	-7155	2551	48303	47800	47950		
00:30	0	1294	1282	44721	1191	3809	1452	-7146	2284	46603	46500	46600		
00:45	0	1174	784	44595	1274	3136	1461	-7161	1993	45263	45450	45450		
01:00	0	1085	650	44754	1383	2766	1450	-7698	1855	44390	44400	44300		
01:15	0	1078	629	45222	1401	2648	1457	-7948	1844	44488	44650	44550		
01:30	0	1016	642	44736	1422	2333	1447	-7679	1785	43917	44900	44800		
01:45	0	1056	650	45294	1392	2143	1448	-7829	1827	44155	44700	44350		
02:00	0	1031	576	44967	1401	2003	1446	-8243	1775	43183	44500	43900		
02:15	0	1078	606	45560	1420	1953	1441	-8414	1829	43646	43700	43250		
02:30	0	1054	668	44686	1454	1891	1442	-8593	1829	42601	42900	42600		
02:45	0	965	634	44778	1416	1335	1456	-8513	1737	42072	42150	41850		
03:00	0	938	576	44239	1433	1262	1446	-8714	1686	41181	41400	41100		
03:15	0	953	648	44948	1418	1239	1437	-10111	1723	40532	40900	40550		
03:30	0	973	674	43853	1412	1259	1440	-9542	1752	40069	40400	40000		
03:45	0	939	583	44077	1479	1200	1457	-9887	1694	39850	40250	39800		
04:00	0	928	584	43778	1486	1455	1460	-9912	1685	39780	40100	39600		
04:15	0	940	653	43972	1465	1275	1461	-10094	1722	39674	39900	39550		
04:30	0	957	670	44251	1451	894	1450	-10177	1740	39496	39700	39500		
04:45	0	947	573	44519	1411	706	1458	-9976	1698	39640	39900	39650		
05:00	0	937	579	44244	1420	917	1458	-9667	1691	39888	40100	39800		
05:15	0	954	626	44407	1432	1140	1465	-9327	1727	40698	40700	40300		
05:30	0	1012	616	44635	1445	1376	1453	-9701	1774	40838	41300	40800		
05:45	0	1043	610	44757	1414	1861	1461	-9777	1805	41370	42050	41500		
06:00	0	1036	638	44591	1381	1859	1462	-8761	1809	42206	42800	42200		
06:15	0	1225	726	45097	1439	2124	1441	-8658	2013	43395	43850	43150		
06:30	0	1390	803	45467	1487	2110	1451	-8730	2204	43978	44900	44100		
06:45	0	1449	918	45637	1490	2263	1454	-8622	2303	44590	45550	44700		
07:00	0	1551	1029	45705	1564	2372	1455	-8387	2441	45291	46200	45300		
07:15	0	1429	1309	45501	1641	3279	1432	-8357	2416	46235	47000	46150		
07:30	0	1584	1558	46156	1623	3548	1454	-8934	2663	46989	47800	47000		
07:45	0	1628	1882	46003	1595	3831	1446	-8899	2819	47486	48800	47850		
08:00	0	1773	1899	46169	1617	4060	1441	-8241	2962	48719	49800	48700		
08:15	0	1727	1900	46043	1690	4187	1490	-7054	2938	49983	50700	49700		
08:30	0	1843	2004	46343	1624	4520	1504	-7199	3092	50641	51600	50700		
08:45	0	1810	2049	46310	1627	5449	1498	-7244	3074	51500	52500	51400		
09:00	0	1779	2083	46272	1651	5670	1522	-6877	3066	52101	53400	52100		
09:15	0	1621	2083	46058	1733	5648	1571	-5736	2934	52978	54000	52950		
09:30	0	1708	2065	46171	1731	5928	1559	-5343	3007	53821	54600	53800		
09:45	0	1762	2024	46165	1767	6706	1575	-5653	3050	54348	54800	54100		
10:00	0	1619	2057	46007	1800	7148	1582	-5605	2927	54608	55000	54400		
10:15	0	1729	2010	46292	1713	7767	1660	-6089	3047	55082	55300	54750		
10:30	0	1704	2031	46262	1688	8220	1693	-6486	3044	55113	55600	55100		
