Journée du 28/06/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	49910	50100	49900		
00:15	49252	49000	48700		
00:30	47434	47900	47500		
00:45	46031	46600	46200		
01:00	45020	45300	44900		
01:15	44994	45450	44900		
01:30	44584	45600	44900		
01:45	44567	45300	44500		
02:00	44138	45000	44100		
02:15	43807	44350	43500		
02:30	42724	43700	42900		
02:45	42105	42700	41950		
03:00	41032	41700	41000		
03:15	40623	41200	40550		
03:30	40078	40700	40100		
03:45	39577	40150	39650		
04:00	39310	39600	39200		
04:15	38938	39400	38950		
04:30	38551	39200	38700		
04:45	38731	39000	38500		
05:00	38405	38800	38300		
05:15	38611	38800	38300		
05:30	38278	38800	38300		
05:45	38160	38500	38150		
06:00	38086	38200	38000		
06:15	38273	38400	38250		
06:30	38603	38600	38500		
06:45	38698	39100	38750		
07:00	39109	39600	39000		
07:15	39791	40350	40050		
07:30	40739	41100	41100		
07:45	41475	41900	41750		
08:00	42547	42700	42400		
08:15	43549	43400	43350		
08:30	44082	44100	44300		
08:45	44923	44950	44900		
09:00	45509	45800	45500		
09:15	46565	46550	46300		
09:30	47105	47300	47100		
09:45	47651	47850	47600		
10:00	48073	48400	48100		
10:15	48373	48700	48300		
10:30	48412	49000	48500		
10:45	48578	49200	48700		
11:00	48935	49400	48900		
11:15	49027	49600	49100		
11:30	49020	49800	49300		
11:45	49302	50050	49550		
12:00	49806	50300	49800		
12:15	50380	50750	50250		
12:30	50598	51200	50700		
12:45	51829	51950	51450		
13:00	51177	52700	52200		
13:15	50286	51350	50850		
13:30	49703	50000	49500		
13:45	49000	49700	49200		
14:00	48807	49400	48900		
14:15	49029	49250	48750		
14:30	48651	49100	48600		
14:45	48203	48600	48050		
15:00	47674	48100	47500		
15:15	47426	47800	47200		
15:30	46882	47500	46900		
15:45	46839	47200	46600		
16:00	46284	46900	46300		
16:15	46169	46650	46050		
16:30	45928	46400	45800		
16:45	45491	46150	45550		
17:00	45257	45900	45300		
17:15	45293	45850	45250		
17:30	45365	45800	45200		
17:45	45437	45850	45350		
18:00	45696	45900	45500		
18:15	45883	46100	45750		
18:30	46043	46300	46000		
18:45	46184	46400	46200		
19:00	46533	46500	46400		
19:15	46463	46250	46150		
19:30	46100	46000	45900		
19:45	45844	45650	45550		
20:00	45719	45300	45200		
20:15	45180	44900	44800		
20:30	44603	44500	44400		
20:45	44128	44250	44150		
21:00	43902	44000	43900		
21:15	43848	43700	43550		
21:30	43326	43400	43200		
21:45	43753	43800	43600		
22:00	44004	44200	44000		
22:15	45583	45350	45150		
22:30	46811	46500	46300		
22:45	49438	47850	47650		
23:00	49131	49200	49000		
23:15	49064	48600	48400		
23:30	48202	48000	47800		
23:45	48329	47450	47350		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
