Journée du 15/04/2008
Heures	Consommation	PrévisionJ-1		
00:00	61846	62000		
00:15	61190	61200		
00:30	59865	60400		
00:45	58381	59350		
01:00	57996	58300		
01:15	58765	58900		
01:30	58076	59500		
01:45	58607	59500		
02:00	58092	59500		
02:15	58976	59100		
02:30	57933	58700		
02:45	57467	57900		
03:00	56478	57100		
03:15	56178	56500		
03:30	55289	55900		
03:45	55187	55550		
04:00	54622	55200		
04:15	54639	55100		
04:30	54646	55000		
04:45	54602	55250		
05:00	55083	55500		
05:15	56047	56100		
05:30	56781	56700		
05:45	57304	57650		
06:00	58231	58600		
06:15	59825	59850		
06:30	61344	61100		
06:45	62264	62050		
07:00	63408	63000		
07:15	64502	64000		
07:30	65531	65000		
07:45	66383	66100		
08:00	67526	67200		
08:15	68123	67900		
08:30	68460	68600		
08:45	69023	69000		
09:00	69207	69400		
09:15	69517	70000		
09:30	69620	70600		
09:45	69604	70350		
10:00	69438	70100		
10:15	69247	69900		
10:30	68934	69700		
10:45	68940	69550		
11:00	68638	69400		
11:15	68530	69250		
11:30	68652	69100		
11:45	68818	68950		
12:00	68582	68800		
12:15	68151	68300		
12:30	67704	67800		
12:45	68835	68350		
13:00	67603	68900		
13:15	67375	68250		
13:30	66743	67600		
13:45	66507	67400		
14:00	66331	67200		
14:15	66621	67150		
14:30	65787	67100		
14:45	64831	66150		
15:00	64394	65200		
15:15	64058	64650		
15:30	63180	64100		
15:45	62662	63500		
16:00	62021	62900		
16:15	61712	62600		
16:30	61219	62300		
16:45	60751	61900		
17:00	60541	61500		
17:15	60013	60950		
17:30	59495	60400		
17:45	59508	60300		
18:00	59744	60200		
18:15	59833	60850		
18:30	60070	61500		
18:45	60667	62250		
19:00	61360	63000		
19:15	61028	62800		
19:30	60724	62600		
19:45	60861	62500		
20:00	61043	62400		
20:15	60711	62800		
20:30	60887	63200		
20:45	61504	63800		
21:00	62524	64400		
21:15	63170	64150		
21:30	62569	63900		
21:45	61943	63200		
22:00	61295	62500		
22:15	61882	63100		
22:30	61802	63700		
22:45	63891	64450		
23:00	63083	65200		
23:15	63153	64250		
23:30	62336	63300		
23:45	62681	62950		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
