Journée du 08/11/2006
Heures	Consommation	PrévisionJ-1		
00:00	60183	59900		
00:15	59379	59100		
00:30	58253	58300		
00:45	56867	57150		
01:00	56338	56000		
01:15	56707	56450		
01:30	56455	56900		
01:45	56849	57000		
02:00	56056	57100		
02:15	56750	56600		
02:30	55657	56100		
02:45	55166	55150		
03:00	54254	54200		
03:15	54006	53600		
03:30	53136	53000		
03:45	52553	52600		
04:00	52374	52200		
04:15	52344	52100		
04:30	51927	52000		
04:45	52111	52100		
05:00	52349	52200		
05:15	53432	53050		
05:30	53875	53900		
05:45	54833	54700		
06:00	55795	55500		
06:15	57425	57150		
06:30	58834	58800		
06:45	60253	60600		
07:00	62213	62400		
07:15	63910	63800		
07:30	64859	65200		
07:45	64749	65700		
08:00	65139	66200		
08:15	65673	66650		
08:30	66191	67100		
08:45	66781	67400		
09:00	66996	67700		
09:15	67225	67900		
09:30	67094	68100		
09:45	67223	68050		
10:00	67113	68000		
10:15	66262	67900		
10:30	66817	67800		
10:45	66522	67650		
11:00	66331	67500		
11:15	66447	67400		
11:30	66280	67300		
11:45	66294	67150		
12:00	66259	67000		
12:15	65927	66350		
12:30	65386	65700		
12:45	66422	66400		
13:00	65507	67100		
13:15	65199	66400		
13:30	64784	65700		
13:45	64811	65700		
14:00	64580	65700		
14:15	64834	65350		
14:30	64211	65000		
14:45	63558	64350		
15:00	63030	63700		
15:15	62692	63400		
15:30	62283	63100		
15:45	61882	62700		
16:00	61525	62300		
16:15	61263	62200		
16:30	61140	62100		
16:45	61195	62400		
17:00	61523	62700		
17:15	61872	63700		
17:30	63093	64700		
17:45	64840	66050		
18:00	66616	67400		
18:15	67408	68200		
18:30	68349	69000		
18:45	68889	69550		
19:00	69318	70100		
19:15	68728	69200		
19:30	68104	68300		
19:45	67113	67450		
20:00	66143	66600		
20:15	64959	65600		
20:30	64088	64600		
20:45	62925	63600		
21:00	62132	62600		
21:15	60756	61600		
21:30	59697	60600		
21:45	58559	59700		
22:00	57708	58800		
22:15	58202	59300		
22:30	58053	59800		
22:45	59805	60550		
23:00	59114	61300		
23:15	58505	60200		
23:30	57519	59100		
23:45	57853	58550		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
