Journée du 06/10/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	2711	2621	41600	1286	3186	1740	-2958	4242	50187	50600	50200		
00:15	0	3128	2479	42790	1303	2895	1791	-4292	4611	50094	49500	49350		
00:30	0	2865	2260	42315	1325	2450	1784	-4517	4277	48483	48400	48500		
00:45	0	2739	2212	42169	1385	1288	1784	-4600	4139	46978	47200	47200		
01:00	0	2532	2225	41867	1452	1080	1788	-4917	3947	46028	46000	45900		
01:15	0	2534	2111	42204	1482	966	1788	-5073	3908	46014	46350	46100		
01:30	0	2270	2079	42113	1503	692	1787	-4995	3642	45449	46700	46300		
01:45	0	2058	2109	42614	1493	590	1776	-4942	3445	45700	46450	46100		
02:00	0	1568	2108	42642	1509	563	1770	-4954	2972	45208	46200	45900		
02:15	0	1659	2101	43313	1485	355	1772	-5251	3057	45435	45500	45200		
02:30	0	1685	2104	43320	1517	0	1778	-5483	3086	44533	44800	44500		
02:45	0	1629	2141	42901	1525	0	1775	-5619	3045	43728	44050	43750		
03:00	0	1609	2151	42350	1520	0	1772	-5879	3028	42912	43300	43000		
03:15	0	1738	1852	42906	1497	0	1774	-6481	3045	42590	42800	42400		
03:30	0	1804	1830	42780	1494	0	1779	-7046	3102	41942	42300	41800		
03:45	0	1772	1800	42589	1447	0	1778	-7097	3060	41577	41900	41600		
04:00	0	1751	1810	42381	1461	0	1777	-6865	3043	41431	41500	41400		
04:15	0	1777	1810	42549	1474	0	1772	-7056	3066	41510	41450	41300		
04:30	0	1758	1809	42458	1422	0	1778	-7044	3050	41397	41400	41200		
04:45	0	1803	1881	42381	1403	0	1780	-7151	3120	41318	41650	41500		
05:00	0	1786	1804	42348	1381	0	1771	-6439	3072	41818	41900	41800		
05:15	0	1756	2125	42032	1378	0	1775	-5445	3161	42676	42600	42450		
05:30	0	1890	2176	42375	1389	0	1777	-5590	3308	43131	43300	43100		
05:45	8	1919	2156	42843	1373	0	1784	-5533	3338	43903	44200	44100		
06:00	0	1901	2115	43138	1374	0	1776	-4691	3297	45052	45100	45100		
06:15	26	2075	2154	43154	1395	1112	1789	-4875	3504	46830	46900	46700		
06:30	61	2227	2175	43484	1411	1296	1791	-4090	3686	48356	48700	48300		
06:45	61	2515	2133	43611	1450	2479	1793	-4209	3948	49834	50400	50200		
07:00	67	3004	2111	44014	1505	2971	1795	-3377	4415	52090	52100	52100		
07:15	79	3027	2148	43512	1507	3839	1787	-2049	4457	53852	53800	53450		
07:30	169	3402	2180	43801	1501	4513	1792	-2571	4902	54787	55500	54800		
07:45	181	3637	2126	43896	1481	4639	1793	-2283	5118	55471	56050	55250		
08:00	169	3714	2100	43800	1468	4834	1793	-2130	5174	55750	56600	55700		
08:15	169	3857	2370	43999	1416	4662	1810	-1933	5415	56351	57100	56200		
08:30	169	4089	2477	43924	1407	4750	1830	-1898	5684	56749	57600	56700		
08:45	181	4217	2494	44165	1423	4882	1817	-1916	5818	57265	57950	57050		
09:00	238	4167	2514	44185	1407	5145	1819	-2038	5823	57438	58300	57400		
09:15	238	4064	2853	44085	1358	6133	1881	-2839	5871	57773	58550	57700		
09:30	238	4234	2861	44241	1282	6374	1872	-3075	6034	58027	58800	58000		
09:45	238	4208	2802	44220	1222	6529	1877	-2924	5989	58172	58900	58100		
10:00	292	3988	2381	44228	1151	7284	1882	-3008	5672	58200	59000	58200		
10:15	333	3995	2463	43982	1087	7339	1967	-2668	5775	58500	59050	58350		
10:30	345	3948	2382	43918	1072	7145	1961	-2356	5708	58415	59100	58500		
10:45	339	4105	2411	44089	1014	6906	1975	-2139	5870	58700	59200	58700		
11:00	339	4142	2455	44111	978	6987	1971	-2189	5919	58795	59300	58900		
11:15	339	4179	2434	44067	994	6821	2037	-1994	5974	58877	59300	59050		
11:30	339	4223	2438	44075	995	6889	2039	-1800	6018	59200	59300	59200		
11:45	339	4395	2446	44235	987	6930	2040	-1984	6187	59389	59500	59500		
12:00	339	4437	2482	44350	999	6539	2042	-1628	6241	59562	59700	59800		
12:15	339	4378	2451	44260	954	5537	2074	-835	6186	59158	59200	59200		
12:30	339	4334	2443	44122	921	5543	2074	-688	6141	59090	58700	58600		
12:45	339	4363	2480	44243	911	5859	2078	-652	6184	59622	59300	59250		
13:00	339	4154	2461	44072	877	5666	2081	-1091	5977	58560	59900	59900		
13:15	339	4249	2406	44252	852	5434	2103	-1228	6057	58409	59000	58900		
13:30	339	3955	2372	44059	752	5365	2109	-1043	5765	57909	58100	57900		
13:45	339	4043	2426	44308	693	5346	2112	-1340	5870	57928	58200	57950		
14:00	339	3900	2430	44041	658	5284	2123	-842	5739	57934	58300	58000		
14:15	339	3971	2404	44116	625	5130	2094	-655	5786	58024	58300	57950		
14:30	339	3901	2413	44024	601	5057	2091	-765	5721	57662	58300	57900		
14:45	339	3813	2489	43825	562	4639	2091	-631	5664	57127	57600	57250		
15:00	339	3793	2459	43760	545	4270	2114	-424	5643	56857	56900	56600		
15:15	339	3883	2461	43932	506	4569	2068	-1530	5712	56229	56550	56250		
15:30	339	3830	2490	43844	481	4382	2051	-1728	5665	55690	56200	55900		
15:45	357	3868	2458	43816	479	4157	2063	-1644	5709	55556	55900	55650		
16:00	467	3771	2438	43627	463	4009	2063	-1561	5696	55278	55600	55400		
16:15	506	3964	2407	44142	474	3807	1978	-2442	5868	54838	55200	55000		
16:30	503	3922	2430	44095	452	3791	1977	-2572	5833	54599	54800	54600		
16:45	503	4164	2408	44113	419	3107	2014	-2415	6072	54313	54500	54350		
17:00	503	4072	2377	43667	407	3175	2008	-2321	5970	53890	54200	54100		
17:15	521	3903	2424	44102	373	3345	1957	-3315	5819	53311	54000	53900		
17:30	515	3806	2486	43924	386	3457	1903	-3106	5722	53370	53800	53700		
17:45	634	3704	2473	43708	349	3748	1907	-3035	5716	53490	54100	54050		
18:00	771	3564	2419	43530	330	4026	1890	-2812	5665	53718	54400	54400		
18:15	789	3531	2514	43681	314	4328	1825	-2778	5656	54205	54800	54850		
18:30	676	3693	2543	43897	297	4611	1818	-2719	5728	54817	55200	55300		
18:45	545	3805	2487	44135	305	5439	1837	-2719	5719	55834	56200	56350		
19:00	190	3976	2437	44255	296	7312	1830	-3537	5578	56759	57200	57400		
19:15	86	3648	2420	44422	293	7699	1816	-2788	5168	57597	58000	58250		
19:30	86	3891	2414	44408	282	8208	1812	-2443	5398	58660	58800	59100		
19:45	0	3898	2420	44415	291	9034	1811	-2497	5338	59372	59200	59550		
20:00	0	4011	2453	44459	300	9454	1808	-2684	5457	59802	59600	60000		
20:15	0	3759	2451	44459	323	8902	1806	-3015	5213	58687	58600	58950		
20:30	0	3606	2407	44473	320	7847	1804	-2959	5050	57500	57600	57900		
20:45	0	3530	2432	44404	314	7038	1789	-2887	4980	56622	56600	56900		
21:00	0	3134	2392	44473	321	5843	1793	-3119	4587	54838	55600	55900		
21:15	0	3371	2463	44320	334	5499	1790	-3307	4838	54471	54400	54650		
21:30	0	3315	2435	44275	337	4299	1789	-3460	4774	52990	53200	53400		
21:45	0	3499	2438	44436	334	3160	1788	-3203	4952	52452	52000	52150		
22:00	0	3145	2408	43859	338	2635	1791	-2824	4602	51352	50800	50900		
22:15	0	3118	2418	43703	334	2479	1791	-2217	4580	51627	51250	51400		
22:30	0	3034	2396	43523	331	2665	1789	-1907	4490	51830	51700	51900		
22:45	0	3331	2452	43964	327	3713	1790	-1890	4796	53687	52650	52900		
23:00	0	3175	2433	43592	328	3593	1790	-1894	4640	53017	53600	53900		
23:15	0	3165	2344	43681	355	3021	1792	-1480	4599	52878	52650	52850		
23:30	0	2896	2230	43623	355	2544	1782	-1240	4296	52192	51700	51800		
23:45	0	3059	2281	44389	367	1863	1778	-1260	4469	52479	51100	51150		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
