Journée du 19/04/2012
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	60696	59900	60700	0	3543	2318	45393	2670	ND	5933	ND	2143	-1304	82	ND	ND	ND	ND	ND	ND	
00:15	60048	58950	59600	0	3692	2270	45549	2682	ND	5675	ND	2163	-1983	84							
00:30	58502	58000	58500	0	3401	2154	45206	2634	ND	5054	ND	2168	-2115	81							
00:45	57225	57000	57400	0	3442	2027	45024	2564	ND	3771	ND	2159	-1762	83							
01:00	56296	56000	56300	0	3456	2038	45121	2497	ND	3179	ND	2162	-2157	84	ND	ND	ND	ND	ND	ND	
01:15	56627	56150	56550	0	3538	1840	45325	2485	ND	3124	ND	2163	-1848	84							
01:30	56034	56300	56800	0	3430	1630	45257	2469	ND	3035	ND	2165	-1952	82							
01:45	56322	56300	56600	0	3527	1624	45317	2514	ND	3143	ND	2158	-1961	83							
02:00	55814	56300	56400	0	3416	1431	45387	2416	ND	3059	ND	2164	-2059	81	ND	ND	ND	ND	ND	ND	
02:15	56035	55650	55800	0	3742	1029	45631	2447	ND	3001	ND	2160	-1975	83							
02:30	55120	55000	55200	0	3535	787	45520	2432	ND	2895	ND	2159	-2208	79							
02:45	54218	54200	54300	0	3553	659	45368	2421	ND	2052	ND	2165	-2000	80							
03:00	53329	53400	53400	0	3524	583	45401	2384	ND	1840	ND	2163	-2566	80	ND	ND	ND	ND	ND	ND	
03:15	52847	52700	52700	0	3704	482	45799	2289	ND	1834	ND	2161	-3422	82							
03:30	52015	52000	52000	14	3516	508	45532	2225	ND	1749	ND	2177	-3706	80							
03:45	51365	51400	51650	64	3157	508	45305	2229	ND	1625	ND	2175	-3698	75							
04:00	51324	50800	51300	64	2894	508	45238	2162	ND	1638	ND	2175	-3355	71	ND	ND	ND	ND	ND	ND	
04:15	51289	50550	51150	64	2971	506	45881	2115	ND	1801	ND	2180	-4229	71							
04:30	50968	50300	51000	57	2891	508	45975	2005	ND	1807	ND	2177	-4452	70							
04:45	51348	50700	51350	51	2965	515	46025	1984	ND	2000	ND	2181	-4373	71							
05:00	51610	51100	51700	53	2991	505	45865	1908	ND	1941	ND	2178	-3831	72	ND	ND	ND	ND	ND	ND	
05:15	52791	51850	52350	51	3172	570	46053	1889	ND	2145	ND	2180	-3269	74							
05:30	53128	52600	53000	129	3360	671	46071	1885	ND	2166	ND	2179	-3333	79							
05:45	54373	53550	54200	174	3508	815	46451	1873	ND	2701	ND	2182	-3331	81							
06:00	55319	54500	55400	176	3542	978	46277	1818	ND	3319	ND	2180	-2971	82	ND	ND	ND	ND	ND	ND	
06:15	57436	56100	56800	174	3381	1247	46367	1775	ND	4100	ND	2181	-1789	79							
06:30	58223	57700	58200	174	3576	1567	46552	1734	ND	4213	ND	2183	-1776	83							
06:45	59386	58750	59450	174	3597	1938	46563	1703	ND	4995	ND	2181	-1765	84							
07:00	60758	59800	60700	174	3652	2553	46494	1710	ND	5591	ND	2217	-1633	87	ND	ND	ND	ND	ND	ND	
07:15	61784	60850	61650	176	3685	2646	46622	1668	ND	5831	ND	2271	-1115	88							
07:30	62885	61900	62600	176	4097	2705	46879	1617	ND	6076	ND	2270	-935	93							
07:45	63171	62800	63450	174	3739	2655	46773	1547	ND	7187	ND	2267	-1171	87							
08:00	64114	63700	64300	174	3937	2679	46781	1558	ND	7980	ND	2268	-1263	89	ND	ND	ND	ND	ND	ND	
08:15	65145	64450	65100	176	4018	2700	46831	1527	ND	8659	ND	2469	-1235	90							
08:30	65378	65200	65900	174	4023	2694	46785	1528	ND	8874	ND	2466	-1166	90							
08:45	65745	65550	66400	174	4134	2705	46857	1530	ND	9297	ND	2469	-1421	90							
09:00	65868	65900	66900	176	4156	2751	46792	1501	ND	9323	ND	2463	-1294	91	ND	ND	ND	ND	ND	ND	
09:15	66416	66250	66900	174	4223	2700	46799	1511	ND	9606	ND	2831	-1428	93							
09:30	66795	66600	66900	174	4266	2730	46874	1521	ND	9962	ND	2835	-1567	93							
09:45	66807	66850	67100	174	4200	2747	46883	1542	ND	9926	ND	2831	-1496	92							
10:00	66601	67100	67300	174	4070	2729	46859	1546	ND	9695	ND	2822	-1294	91	ND	ND	ND	ND	ND	ND	
10:15	67263	67000	67050	176	4125	2732	46858	1563	ND	9627	ND	3225	-1043	93							
10:30	66465	66900	66800	177	4105	2692	46834	1579	ND	9688	ND	3229	-1839	93							
10:45	66479	66650	66750	176	4102	2696	46870	1500	ND	9496	ND	3234	-1595	93							
11:00	66151	66400	66700	176	3911	2730	46855	1498	ND	9136	ND	3232	-1387	91	ND	ND	ND	ND	ND	ND	
11:15	66521	66350	66500	176	4032	2713	46869	1503	ND	9277	ND	3526	-1575	94							
11:30	66246	66300	66300	177	3957	2687	46903	1592	ND	9032	ND	3530	-1632	93							
11:45	66417	66550	66500	174	4048	2738	46844	1575	ND	9030	ND	3534	-1526	95							
12:00	66372	66800	66700	176	4062	2729	46867	1567	ND	9049	ND	3522	-1600	95	ND	ND	ND	ND	ND	ND	
12:15	65866	66200	65950	176	4094	2742	46885	1524	ND	9390	ND	3720	-2665	96							
12:30	65454	65600	65200	176	3876	2680	46876	1566	ND	8889	ND	3725	-2334	93							
12:45	66356	66200	66000	176	4019	2675	46829	1659	ND	9702	ND	3720	-2424	94							
13:00	65540	66800	66800	175	3756	2710	46873	1543	ND	9007	ND	3726	-2250	92	ND	ND	ND	ND	ND	ND	
13:15	65375	65750	65800	176	3851	2674	46859	1574	ND	8666	ND	3796	-2221	93							
13:30	64885	64700	64800	176	3789	2703	46857	1637	ND	8003	ND	3813	-2093	94							
13:45	64594	64650	64600	176	3898	2677	46824	1673	ND	7852	ND	3790	-2296	95							
14:00	64300	64600	64400	0	3854	2669	46815	1802	ND	7460	ND	3803	-2103	93	ND	ND	ND	ND	ND	ND	
14:15	64267	64450	64400	0	4169	2540	46815	1788	ND	7757	ND	3737	-2539	96							
14:30	63899	64300	64400	0	3883	2502	46811	1892	ND	7255	ND	3743	-2187	93							
14:45	62813	63250	63400	0	3910	2556	46694	1953	ND	6381	ND	3720	-2401	94							
15:00	62035	62200	62400	0	3643	2546	46606	1942	ND	6177	ND	3728	-2607	91	ND	ND	ND	ND	ND	ND	
15:15	61420	61600	61800	0	4001	2536	46697	1910	ND	6237	ND	3532	-3493	95							
15:30	60824	61000	61200	0	3788	2508	46503	1912	ND	6066	ND	3561	-3514	93							
15:45	60588	60600	60850	0	3692	2497	46510	1988	ND	5653	ND	3560	-3312	92							
16:00	59759	60200	60500	0	3496	2539	46390	1922	ND	5425	ND	3544	-3557	90	ND	ND	ND	ND	ND	ND	
16:15	59539	59700	60050	0	3992	2569	46665	1944	ND	5827	ND	3298	-4756	95							
16:30	59355	59200	59600	0	3886	2514	46644	1833	ND	5694	ND	3301	-4517	93							
16:45	58687	58700	59100	0	3844	2511	46589	1972	ND	5251	ND	3271	-4751	93							
17:00	58505	58200	58600	0	3824	2500	46511	1974	ND	5325	ND	3292	-4921	93	ND	ND	ND	ND	ND	ND	
17:15	58083	58050	58500	0	3777	2253	46508	1966	ND	5729	ND	2954	-5104	89							
17:30	57750	57900	58400	0	3870	2277	46559	1933	ND	5805	ND	2939	-5633	90							
17:45	58035	58300	58800	0	3601	2274	46472	1974	ND	6036	ND	2935	-5257	86							
18:00	58711	58700	59200	0	3772	2438	46495	2081	ND	6500	ND	2929	-5504	88	ND	ND	ND	ND	ND	ND	
18:15	58768	59050	59550	0	3805	2758	46497	2115	ND	6624	ND	2566	-5597	88							
18:30	58924	59400	59900	0	4042	2706	46612	2062	ND	6752	ND	2567	-5817	91							
18:45	60072	60250	60750	0	4254	2747	46664	2113	ND	7103	ND	2581	-5390	93							
19:00	61115	61100	61600	0	4413	2753	46695	2028	ND	8497	ND	2577	-5848	93	ND	ND	ND	ND	ND	ND	
19:15	60665	60900	61400	0	4374	2762	46735	1949	ND	8679	ND	2312	-6146	92							
19:30	60515	60700	61200	0	4391	2776	46713	2029	ND	8494	ND	2310	-6198	92							
19:45	60480	60650	61150	0	4367	2772	46729	1911	ND	8339	ND	2311	-5949	92							
20:00	59997	60600	61100	0	4391	2757	46677	1837	ND	8045	ND	2309	-6019	93	ND	ND	ND	ND	ND	ND	
20:15	59659	60200	60700	0	4288	2770	46751	1876	ND	7753	ND	2216	-5995	91							
20:30	59580	59800	60300	0	4211	2767	46687	1764	ND	7633	ND	2218	-5700	91							
20:45	60038	60400	60900	0	4157	2757	46806	1647	ND	8076	ND	2217	-5622	89							
21:00	60409	61000	61500	0	4235	2749	46760	1629	ND	8287	ND	2221	-5472	90	ND	ND	ND	ND	ND	ND	
21:15	60929	60600	61100	0	4444	2584	46803	1644	ND	8626	ND	2216	-5388	92							
21:30	60262	60200	60700	0	4265	2504	46836	1664	ND	8200	ND	2218	-5425	90							
21:45	59761	59600	60100	0	4298	2443	46830	1698	ND	7801	ND	2216	-5525	90							
