Journée du 31/12/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	60001	58700	59100	520	0	3002	50077	3918	0	7860	-4	714	-6086	30	1200	-1500	-2345	-1100	-864	-1316	
00:15		57700	58150																		
00:30	58288	56700	57200	520	0	3002	49183	3788	0	7380	-457	716	-5844	31							
00:45		55650	56150																		
01:00	55736	54600	55100	522	0	3000	47798	3741	0	6776	-1080	717	-5738	32	1200	-1500	-1888	-1300	-864	-1219	
01:15		55000	55250																		
01:30	55549	55400	55400	522	0	2997	48367	3759	0	6354	-1591	709	-5568	32							
01:45		55350	55200																		
02:00	55064	55300	55000	521	0	2997	48041	3813	0	6232	-1601	702	-5640	32	1200	-1300	-1705	-1298	-864	-1142	
02:15		55000	54300																		
02:30	54641	54700	53600	522	0	2996	47583	3824	0	6125	-1990	708	-5129	33							
02:45		53650	52650																		
03:00	52704	52600	51700	521	0	2997	46789	3776	0	6015	-2955	708	-5148	34	1200	-1300	-1764	-1298	-864	-1077	
03:15		51850	51200																		
03:30	51472	51100	50700	522	0	2993	45918	3750	0	5949	-3154	708	-5214	35							
03:45		50450	50200																		
04:00	50275	49800	49700	522	0	3021	44759	3769	0	5839	-3162	718	-5191	36	1200	-1300	-1945	-1298	-864	-976	
04:15		49550	49500																		
04:30	50034	49300	49300	521	0	3050	44374	3827	0	5823	-3160	714	-5117	36							
04:45		49200	49600																		
05:00	50017	49100	49900	522	0	3063	44567	3782	0	5851	-3151	707	-5324	36	1200	-1300	-2208	-1249	-864	-1128	
05:15		49700	50300																		
05:30	51070	50300	50700	521	0	3070	45198	3755	0	5849	-2334	705	-5694	35							
05:45		50800	51150																		
06:00	51891	51300	51600	521	0	3084	45921	3778	0	5824	-2202	702	-5738	35	1200	-1299	-2733	-1298	-864	-1188	
06:15		52000	52400																		
06:30	53598	52700	53200	521	0	3095	46830	3818	0	6152	-1172	696	-6342	33							
06:45		53400	53850																		
07:00	54826	54100	54500	522	0	3106	47854	3920	0	6232	-1215	692	-6286	33	1187	-1299	-2710	-1100	-864	-1252	
07:15		54950	55250																		
07:30	56467	55800	56000	521	0	3104	48950	4034	0	6477	-1391	692	-5921	32							
07:45		56550	56750																		
08:00	57883	57300	57500	521	0	3096	49129	4143	0	6934	-828	693	-5805	31	975	-1299	-2692	-1100	-864	-1471	
08:15		57800	57750																		
08:30	58620	58300	58000	527	0	3104	49104	4224	3	7784	-486	683	-6323	31							
08:45		58750	58300																		
09:00	59260	59200	58600	520	0	3081	49440	4275	109	8067	-420	688	-6501	30	1174	-1500	-2932	-1100	-864	-1291	
09:15		59700	59100																		
09:30	60239	60200	59600	516	0	3092	49674	4236	336	8410	-203	682	-6504	30							
09:45		60400	59700																		
10:00	60896	60600	59800	516	0	3111	50046	4336	659	8304	-217	685	-6545	30	1152	-1499	-2987	-1100	-864	-1161	
10:15		60950	60000																		
10:30	61271	61300	60200	516	0	3107	49993	4366	972	8468	-56	680	-6775	29							
10:45		61250	60150																		
11:00	61454	61200	60100	516	0	3093	49178	4411	1276	8674	-3	687	-6378	29	1121	-1500	-2983	-1100	-864	-1093	
11:15		61250	60350																		
11:30	61737	61300	60600	515	0	3100	49391	4453	1520	8640	-3	685	-6564	29							
11:45		61700	61150																		
12:00	62222	62100	61700	520	0	3109	48927	4576	1671	9162	-4	693	-6432	29	1007	-1500	-2926	-1100	-864	-1375	
12:15		62500	61700																		
12:30	62955	62900	61700	521	0	3105	49458	4637	1803	9452	-2	690	-6708	29							
12:45		63500	62350																		
13:00	63921	64100	63000	522	0	3119	49995	4758	1876	9667	-2	690	-6702	28	993	-1500	-2868	-1099	-864	-1657	
13:15		63100	62050																		
13:30	62597	62100	61100	521	0	3118	50162	4794	1860	8716	-3	695	-7265	29							
13:45		61450	60550																		
14:00	61396	60800	60000	521	0	3109	49993	4891	1781	7694	-3	709	-7300	29	995	-1500	-2780	-1100	-864	-1652	
14:15		60450	59750																		
14:30	61011	60100	59500	520	0	3077	49737	4949	1594	7652	-4	709	-7225	29							
14:45		59300	58800																		
15:00	59286	58500	58100	521	0	3080	48702	5028	1355	6992	-31	711	-7072	30	402	-1500	-2795	-1032	-864	-2116	
15:15		57950	57650																		
15:30	58197	57400	57200	521	0	3139	50083	5047	991	6688	-796	713	-8188	30							
15:45		56950	56850																		
16:00	57542	56500	56500	518	0	3289	49565	5015	639	6793	-853	712	-8136	32	-1076	-1500	-2672	-711	-864	-2456	
16:15		56600	56650																		
16:30	57412	56700	56800	518	0	3352	50260	4970	309	7089	-324	710	-9471	31							
16:45		57100	57200																		
17:00	58332	57500	57600	520	0	3322	50917	5032	71	7634	-259	702	-9608	31	-1604	-1500	-2816	-909	-864	-2731	
17:15		58750	58900																		
17:30	61275	60000	60200	520	0	3365	52307	5038	4	9658	-3	715	-10329	29							
17:45		61550	61800																		
18:00	63909	63100	63400	520	0	3361	52502	5077	1	12170	-3	714	-10433	28	-1420	-1500	-2800	-1088	-864	-2521	
18:15		63450	63750																		
18:30	64312	63800	64100	520	0	3350	52240	5127	0	12327	-2	717	-9966	28							
18:45		64050	64400																		
19:00	64378	64300	64700	517	0	3342	52477	5149	0	12049	-2	723	-9876	28	547	-1500	-2549	-1100	-864	-2535	
19:15		63550	63950																		
