Journée du 14/02/2003
Heures	Consommation	PrévisionJ-1		
00:00	64169	63799		
00:15	63959	63099		
00:30	62720	62400		
00:45	61720	61749		
01:00	61549	61099		
01:15	64940	62949		
01:30	64970	64800		
01:45	65980	65150		
02:00	65489	65500		
02:15	66099	64849		
02:30	65010	64199		
02:45	64480	63449		
03:00	63319	62700		
03:15	62939	62149		
03:30	62240	61599		
03:45	61750	61199		
04:00	61209	60799		
04:15	61360	60599		
04:30	61049	60400		
04:45	60810	60550		
05:00	60900	60700		
05:15	61950	61450		
05:30	62259	62200		
05:45	63020	62950		
06:00	63860	63700		
06:15	64970	64800		
06:30	66139	65900		
06:45	66839	66549		
07:00	68120	67199		
07:15	68900	67899		
07:30	69949	68599		
07:45	70319	69449		
08:00	70860	70300		
08:15	71050	70499		
08:30	71190	70699		
08:45	71250	71049		
09:00	71660	71400		
09:15	71870	71549		
09:30	71989	71699		
09:45	72040	71749		
10:00	71970	71800		
10:15	72089	71699		
10:30	71860	71599		
10:45	71629	71549		
11:00	71750	71500		
11:15	71889	71549		
11:30	71529	71599		
11:45	71470	71399		
12:00	71169	71199		
12:15	71029	70649		
12:30	70790	70099		
12:45	71980	70799		
13:00	71019	71500		
13:15	70860	70650		
13:30	70660	69800		
13:45	70190	69699		
14:00	70150	69599		
14:15	69940	68949		
14:30	69230	68300		
14:45	68290	67550		
15:00	67589	66800		
15:15	67099	66400		
15:30	66819	66000		
15:45	66309	65500		
16:00	66010	65000		
16:15	65699	64750		
16:30	65500	64500		
16:45	65120	64250		
17:00	65419	64000		
17:15	65129	64150		
17:30	65650	64300		
17:45	66500	64999		
18:00	67339	65699		
18:15	68699	67249		
18:30	70750	68800		
18:45	72500	70100		
19:00	73040	71400		
19:15	72250	70950		
19:30	71580	70500		
19:45	70819	69799		
20:00	69860	69099		
20:15	69949	68449		
20:30	69260	67800		
20:45	68589	67050		
21:00	67529	66300		
21:15	66680	65449		
21:30	65919	64599		
21:45	65430	63999		
22:00	64610	63400		
22:15	66050	64100		
22:30	66199	64800		
22:45	67949	65499		
23:00	67239	66199		
23:15	66879	65399		
23:30	65970	64599		
23:45	66139	64199		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
