Journée du 01/02/2001
Heures	Consommation	PrévisionJ-1		
00:00	55990	57000		
00:15	56020	56149		
00:30	55119	55299		
00:45	54020	54649		
01:00	53590	54000		
01:15	57310	56100		
01:30	57520	58200		
01:45	58270	58350		
02:00	57669	58500		
02:15	58220	58250		
02:30	57310	58000		
02:45	56790	57200		
03:00	55860	56400		
03:15	55400	55849		
03:30	54470	55299		
03:45	53979	54799		
04:00	53540	54299		
04:15	53430	54049		
04:30	53270	53799		
04:45	52750	53849		
05:00	53130	53900		
05:15	53919	54499		
05:30	54389	55099		
05:45	55040	55749		
06:00	55639	56400		
06:15	56950	57650		
06:30	58419	58900		
06:45	58979	59450		
07:00	60069	60000		
07:15	60900	61250		
07:30	62119	62500		
07:45	62860	63049		
08:00	63400	63599		
08:15	63599	64049		
08:30	63279	64500		
08:45	63549	64149		
09:00	63209	63799		
09:15	63340	63749		
09:30	63250	63700		
09:45	63340	63649		
10:00	62959	63599		
10:15	63009	63499		
10:30	62990	63400		
10:45	63209	63400		
11:00	62889	63400		
11:15	63180	63599		
11:30	63040	63799		
11:45	63049	63649		
12:00	62759	63500		
12:15	62560	63149		
12:30	62169	62799		
12:45	63099	63299		
13:00	62380	63799		
13:15	62569	63499		
13:30	61889	63200		
13:45	62090	62749		
14:00	61619	62299		
14:15	61529	61949		
14:30	60819	61599		
14:45	59860	61049		
15:00	59360	60500		
15:15	58889	60149		
15:30	58599	59799		
15:45	58299	59449		
16:00	58020	59099		
16:15	57919	58899		
16:30	57880	58700		
16:45	58130	58749		
17:00	58270	58799		
17:15	58299	59249		
17:30	58750	59700		
17:45	59939	60950		
18:00	61540	62200		
18:15	63459	63500		
18:30	65319	64800		
18:45	66620	65499		
19:00	67129	66199		
19:15	66760	65599		
19:30	65980	65000		
19:45	64980	64299		
20:00	64319	63599		
20:15	64089	62949		
20:30	63229	62299		
20:45	62709	61449		
21:00	61430	60599		
21:15	60250	59749		
21:30	59360	58900		
21:45	58959	58200		
22:00	57889	57500		
22:15	59419	58399		
22:30	59520	59299		
22:45	61000	59899		
23:00	60000	60500		
23:15	59569	59700		
23:30	58849	58900		
23:45	59240	58249		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
