Journée du 23/08/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	45707	46300	45700		
00:15	45307	45300	44750		
00:30	43756	44300	43800		
00:45	42300	43050	42550		
01:00	41335	41800	41300		
01:15	41517	42100	41450		
01:30	41098	42400	41600		
01:45	41277	42200	41400		
02:00	40281	42000	41200		
02:15	40735	41150	41050		
02:30	39691	40300	40900		
02:45	38945	39400	39400		
03:00	37956	38500	37900		
03:15	37616	37850	37450		
03:30	37041	37200	37000		
03:45	36260	36750	36450		
04:00	35913	36300	35900		
04:15	35901	36000	35800		
04:30	35683	35700	35700		
04:45	35569	35500	35550		
05:00	35467	35300	35400		
05:15	35823	35550	35550		
05:30	35740	35800	35700		
05:45	35776	36000	35850		
06:00	36008	36200	36000		
06:15	37043	36450	36600		
06:30	37052	36700	37200		
06:45	36596	36800	36850		
07:00	36596	36900	36500		
07:15	36730	37100	36850		
07:30	37166	37300	37200		
07:45	37680	37900	37800		
08:00	38396	38500	38400		
08:15	39191	39250	39200		
08:30	39915	40000	40000		
08:45	40952	40800	40800		
09:00	41663	41600	41600		
09:15	42588	42500	42250		
09:30	42946	43400	42900		
09:45	43589	43850	43450		
10:00	44095	44300	44000		
10:15	44395	44650	44250		
10:30	44448	45000	44500		
10:45	44803	45150	44750		
11:00	44995	45300	45000		
11:15	44991	45450	45150		
11:30	45220	45600	45300		
11:45	45389	46000	45650		
12:00	46039	46400	46000		
12:15	46619	46900	46450		
12:30	46872	47400	46900		
12:45	47892	48050	47450		
13:00	47327	48700	48000		
13:15	46814	47550	46950		
13:30	45936	46400	45900		
13:45	45371	45950	45750		
14:00	45013	45500	45600		
14:15	45405	45350	45600		
14:30	45045	45200	45600		
14:45	44646	44800	45150		
15:00	43990	44400	44700		
15:15	43722	43900	44150		
15:30	43235	43400	43600		
15:45	42924	43200	43400		
16:00	42500	43000	43200		
16:15	42219	42700	42850		
16:30	42032	42400	42500		
16:45	41448	42100	42150		
17:00	41349	41800	41800		
17:15	41342	41650	41600		
17:30	41318	41500	41400		
17:45	41570	41850	41750		
18:00	41626	42200	42100		
18:15	42095	42750	42700		
18:30	42200	43300	43300		
18:45	42481	43800	43800		
19:00	42761	44300	44300		
19:15	42617	44150	44150		
19:30	42779	44000	44000		
19:45	42661	43800	43750		
20:00	42363	43600	43500		
20:15	42267	43500	43400		
20:30	41876	43400	43300		
20:45	42332	44200	44100		
21:00	43202	45000	44900		
21:15	43910	44700	44550		
21:30	43859	44400	44200		
21:45	43626	44000	43800		
22:00	43191	43600	43400		
22:15	43703	44150	43900		
22:30	43978	44700	44400		
22:45	46115	45500	45200		
23:00	45326	46300	46000		
23:15	45318	45750	45450		
23:30	44600	45200	44900		
23:45	45045	44300	44350		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
