Journée du 10/01/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	81721	81000	81700		
00:15	80884	80350	80900		
00:30	80089	79700	80100		
00:45	78903	78600	79000		
01:00	77956	77500	77900		
01:15	78463	78100	78200		
01:30	77851	78700	78500		
01:45	78169	78700	78350		
02:00	77789	78700	78200		
02:15	78095	78150	77600		
02:30	77013	77600	77000		
02:45	75971	76750	75950		
03:00	74876	75900	74900		
03:15	74187	75150	74050		
03:30	73204	74400	73200		
03:45	72474	73700	72550		
04:00	72057	73000	71900		
04:15	71401	72450	71400		
04:30	70865	71900	70900		
04:45	70614	71500	70750		
05:00	70598	71100	70600		
05:15	70683	71100	70500		
05:30	70446	71100	70400		
05:45	70438	71000	70250		
06:00	70246	70900	70100		
06:15	70439	70950	70300		
06:30	70511	71000	70500		
06:45	70518	71300	70550		
07:00	70602	71600	70600		
07:15	70935	72050	70850		
07:30	71078	72500	71100		
07:45	71320	73000	71350		
08:00	71863	73500	71600		
08:15	72125	74050	72200		
08:30	72761	74600	72800		
08:45	73263	75350	73350		
09:00	73926	76100	73900		
09:15	74839	77050	74800		
09:30	75703	78000	75700		
09:45	76495	78750	76550		
10:00	77478	79500	77400		
10:15	78146	79950	78050		
10:30	78647	80400	78700		
10:45	79280	80800	79250		
11:00	79691	81200	79800		
11:15	80415	81300	80150		
11:30	80485	81400	80500		
11:45	80557	81500	80850		
12:00	80977	81600	81200		
12:15	82161	81950	81650		
12:30	82092	82300	82100		
12:45	83400	82900	82900		
13:00	82679	83500	83700		
13:15	81897	81850	82200		
13:30	80731	80200	80700		
13:45	79803	79350	79800		
14:00	78938	78500	78900		
14:15	78732	77950	78550		
14:30	77830	77400	78200		
14:45	76618	76400	77250		
15:00	76039	75400	76300		
15:15	75901	74950	75900		
15:30	75302	74500	75500		
15:45	74962	74200	75200		
16:00	74942	73900	74900		
16:15	74718	73750	74800		
16:30	74922	73600	74700		
16:45	74820	74000	75000		
17:00	74939	74400	75300		
17:15	75734	75650	76450		
17:30	77115	76900	77600		
17:45	78981	78900	79550		
18:00	80531	80900	81500		
18:15	81752	82150	82650		
18:30	82533	83400	83800		
18:45	83428	84200	84500		
19:00	84047	85000	85200		
19:15	84341	85000	85200		
19:30	83845	85000	85200		
19:45	83715	84650	84900		
20:00	83547	84300	84600		
20:15	82991	83900	84250		
20:30	82571	83500	83900		
20:45	81861	82850	83300		
21:00	81131	82200	82700		
21:15	80278	81250	81750		
21:30	79564	80300	80800		
21:45	79084	79600	80150		
22:00	78266	78900	79500		
22:15	79115	79300	79950		
22:30	79281	79700	80400		
22:45	81629	80600	81350		
23:00	80296	81500	82300		
23:15	79532	80600	81500		
23:30	79153	79700	80700		
23:45	79719	80100	80600		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
